,id,url,Artist,PC1,PC2,PC3,clust
4,57u1FaZlztApkcT5x5XNuD,https://open.spotify.com/track/57u1FaZlztApkcT5x5XNuD,Fujii Kaze,-0.418029848,-0.127572384,-0.364483685,1
25,6O11gHhPCFNEFkEZYf3ilw,https://open.spotify.com/track/6O11gHhPCFNEFkEZYf3ilw,Ava Max,-0.398996816,-0.234676445,-0.368502475,1
28,7DnAm9FOTWE3cUvso43HhI,https://open.spotify.com/track/7DnAm9FOTWE3cUvso43HhI,Ava Max,-0.376509699,-0.326211348,-0.371708153,1
35,7lidXGPXPYLNThITAOTlkK,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,Halsey,-0.414925523,-0.073546437,-0.261790686,1
42,6ZmwwHYtun94UOdFWWgdif,https://open.spotify.com/track/6ZmwwHYtun94UOdFWWgdif,Halsey,-0.382003985,-0.361605315,-0.480308255,1
44,1ZoQVu9XBssJBdeKMgF2eV,https://open.spotify.com/track/1ZoQVu9XBssJBdeKMgF2eV,Halsey,-0.429729231,-0.13826129,-0.458510785,1
60,5GWdbUP56UBrpkkWpitLTG,https://open.spotify.com/track/5GWdbUP56UBrpkkWpitLTG,Glass Animals,-0.49352436,0.153364375,-0.426206616,1
69,4CYTQpr2jc4uBScYvpEK2w,https://open.spotify.com/track/4CYTQpr2jc4uBScYvpEK2w,Playboi Carti,-0.367233579,-0.293490051,-0.384269088,1
70,0cgD36xPIJBdKUNJRHYDgP,https://open.spotify.com/track/0cgD36xPIJBdKUNJRHYDgP,Playboi Carti,-0.381961498,-0.245587248,-0.377308181,1
71,7zLMYtNJcabv4h4wBnjNQI,https://open.spotify.com/track/7zLMYtNJcabv4h4wBnjNQI,Playboi Carti,-0.437425825,-0.077330203,-0.462140096,1
73,6i6whmV36EJmxs5zFahMrb,https://open.spotify.com/track/6i6whmV36EJmxs5zFahMrb,Playboi Carti,-0.382632054,-0.351996169,-0.480380541,1
75,5uYqmEN6TAAE8ss8YmprNV,https://open.spotify.com/track/5uYqmEN6TAAE8ss8YmprNV,Playboi Carti,-0.426307619,-0.12806517,-0.378105338,1
76,15JRvf02KKGHKgC31jrpuh,https://open.spotify.com/track/15JRvf02KKGHKgC31jrpuh,Playboi Carti,-0.377012715,-0.262244672,-0.374325228,1
81,3dl8bSF08LQfCf4T6CCksf,https://open.spotify.com/track/3dl8bSF08LQfCf4T6CCksf,Playboi Carti,-0.452749526,-0.032731496,-0.458710852,1
83,1Bg2CNZw6S4e9cGWPmi0uI,https://open.spotify.com/track/1Bg2CNZw6S4e9cGWPmi0uI,Playboi Carti,-0.401384507,-0.153708675,-0.391681544,1
84,29TPjc8wxfz4XMn21O7VsZ,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ,Playboi Carti,-0.361158069,-0.292811116,-0.274268266,1
88,03rcC8SVxCa9UdY5qgkITe,https://open.spotify.com/track/03rcC8SVxCa9UdY5qgkITe,Playboi Carti,-0.357205659,-0.327325977,-0.305637571,1
93,7toYVidBIpAmM8Ife3LGrP,https://open.spotify.com/track/7toYVidBIpAmM8Ife3LGrP,Dua Lipa,-0.368402654,-0.455616467,-0.47291938,1
95,5Pc594FhDA2Fa2prE75GT0,https://open.spotify.com/track/5Pc594FhDA2Fa2prE75GT0,Dua Lipa,-0.370803746,-0.295584563,-0.371574584,1
100,2F5nK70URbVjwao6lRwX0P,https://open.spotify.com/track/2F5nK70URbVjwao6lRwX0P,Dua Lipa,-0.413494026,0.0366584,-0.134756864,1
104,6Im9k8u9iIzKMrmV7BWtlF,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,-0.424081381,-0.102785066,-0.434612031,1
107,7E1jVNoWuemqUryI4FxsVD,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,Ariana Grande,-0.506476284,0.26038878,-0.373220221,1
108,2IKJtXeR5UsaUjZB46fTOK,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,Ariana Grande,-0.49713748,0.283113103,-0.364896693,1
110,6u7gmPOz7pzzaeR9xSBpsR,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,Ariana Grande,-0.431509779,-0.101518961,-0.447278372,1
114,35mvY5S1H3J2QZyna3TFe0,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Ariana Grande,-0.426175256,-0.100476597,-0.410111605,1
115,0q85C1JiECyYIQthz1posA,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA,Ariana Grande,-0.428492386,-0.135665252,-0.456993314,1
136,4BGZF4oLbTL0pWm7C18pbv,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv,The Weeknd,-0.467387486,0.058478067,-0.432898847,1
137,3WlbeuhfRSqU7ylK2Ui5U7,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7,The Weeknd,-0.449305315,-0.027621859,-0.440566986,1
141,0VjIjW4GlUZAMYd2vXMi3b,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,-0.40152384,-0.243817458,-0.379207759,1
143,5QO79kh1waicV47BqGRL3g,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,The Weeknd,-0.378150545,-0.412552188,-0.470483882,1
144,40U8d12pC5UHqmHwXjHjjl,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl,The Weeknd,-0.444667149,-0.061544152,-0.457048469,1
150,3AzjcOeAmA57TIOr9zF1ZW,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,-0.368402654,-0.455616467,-0.47291938,1
152,6DXZiYUbrYgrVIhfX3U9Z2,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2,Dua Lipa,-0.370803746,-0.295584563,-0.371574584,1
157,0vQcyuMEfRBd21ojZ62N2L,https://open.spotify.com/track/0vQcyuMEfRBd21ojZ62N2L,Dua Lipa,-0.413494026,0.0366584,-0.134756864,1
163,1xP2jdihnPfoqPNVHHhKnm,https://open.spotify.com/track/1xP2jdihnPfoqPNVHHhKnm,Kali Uchis,-0.459279597,0.066261099,-0.388252371,1
168,36Qi2bHMzLMQIHApHFytgv,https://open.spotify.com/track/36Qi2bHMzLMQIHApHFytgv,Kali Uchis,-0.353670496,-0.461889059,-0.377978431,1
171,7ccTcabbJlCJiIqtrSSwBk,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk,Eminem,-0.362653844,-0.342670442,-0.387035047,1
172,0q2vG0UVuy6ajjcpkQHdZM,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,Eminem,-0.37366578,-0.316359445,-0.387913243,1
178,5SiZJoLXp3WOl3J4C8IK0d,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,Eminem,-0.389338195,-0.171514284,-0.29065036,1
180,5mZXWEH2eh8zMZGCxT5aW0,https://open.spotify.com/track/5mZXWEH2eh8zMZGCxT5aW0,Eminem,-0.387500239,-0.276370318,-0.378870218,1
181,2d3fdQ6OxmUIsF20eCpcrv,https://open.spotify.com/track/2d3fdQ6OxmUIsF20eCpcrv,Eminem,-0.386718751,-0.128580014,-0.160059061,1
182,3QVHSV8YKYq4L8tI5rnFgj,https://open.spotify.com/track/3QVHSV8YKYq4L8tI5rnFgj,Eminem,-0.355640044,-0.417292335,-0.391299225,1
183,34d7sGX6WUqq8f04e7CSNF,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF,Eminem,-0.41165474,-0.101868327,-0.382829029,1
190,1WAwILvz37MkmZfmGnEXfg,https://open.spotify.com/track/1WAwILvz37MkmZfmGnEXfg,Eminem,-0.496965823,0.27119044,-0.320826451,1
191,5UpXJ75CXod4PCoBQP6MAP,https://open.spotify.com/track/5UpXJ75CXod4PCoBQP6MAP,21 Savage,-0.453812851,0.064772744,-0.30560111,1
196,7fxSLnklnayJNBIKntXedZ,https://open.spotify.com/track/7fxSLnklnayJNBIKntXedZ,21 Savage,-0.354998563,-0.317829703,-0.303725138,1
217,2o2sgVJIgFXk8GQjWTgI6U,https://open.spotify.com/track/2o2sgVJIgFXk8GQjWTgI6U,Taylor Swift,-0.484445995,0.175820845,-0.369490306,1
221,6uaBrivDHCaV0uBTiwHTUi,https://open.spotify.com/track/6uaBrivDHCaV0uBTiwHTUi,Conan Gray,-0.448528726,-0.00928992,-0.429152777,1
222,0kn2gu8Pd03DiYHzRvX2Xk,https://open.spotify.com/track/0kn2gu8Pd03DiYHzRvX2Xk,Conan Gray,-0.350909579,-0.390053122,-0.287924855,1
225,3SnpCALgmzVy7k07aAXbuA,https://open.spotify.com/track/3SnpCALgmzVy7k07aAXbuA,Conan Gray,-0.375640334,-0.336072871,-0.36879055,1
227,0yfDVYKVKYrHknz9gVOlQr,https://open.spotify.com/track/0yfDVYKVKYrHknz9gVOlQr,Conan Gray,-0.470613468,0.055822768,-0.397032209,1
241,71d7LaAgPcNcUopu3OzmP7,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7,Pop Smoke,-0.389343043,-0.258759115,-0.360947296,1
242,1H7KnK26kc1YyellpbINEn,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,Pop Smoke,-0.41954957,-0.136967216,-0.367258336,1
249,25zlnOAzbVoOzIeXSvQFf1,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,Pop Smoke,-0.389269016,-0.165576206,-0.292356319,1
250,2SxR5RitJdsG6wINvJLBSD,https://open.spotify.com/track/2SxR5RitJdsG6wINvJLBSD,Pop Smoke,-0.39126039,-0.12211474,-0.241950821,1
252,3YBfHJTZPHn5DqgMnD6g5g,https://open.spotify.com/track/3YBfHJTZPHn5DqgMnD6g5g,Steve Lacy,-0.411154961,-0.027942214,-0.209723205,1
271,4PklAHGXT5ityno3IA8SKd,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd,Polo G,-0.334364772,-0.475397615,-0.397999267,1
278,1F8yKtk5CQBptos4kM7aO7,https://open.spotify.com/track/1F8yKtk5CQBptos4kM7aO7,Polo G,-0.457131052,0.107339879,-0.416671749,1
281,6V1Jx3o0S2MtBI9yIDXsJS,https://open.spotify.com/track/6V1Jx3o0S2MtBI9yIDXsJS,Polo G,-0.374175244,-0.245898646,-0.373150017,1
286,0fcDGikWzmTShzNTWs1SIv,https://open.spotify.com/track/0fcDGikWzmTShzNTWs1SIv,The Weeknd,-0.467604111,0.05428241,-0.432562176,1
287,69RmmcCJmwx9gFzNhXUHRi,https://open.spotify.com/track/69RmmcCJmwx9gFzNhXUHRi,The Weeknd,-0.441052454,-0.047184387,-0.44078107,1
291,3iRwigDWGH0z3R3wFmYmBW,https://open.spotify.com/track/3iRwigDWGH0z3R3wFmYmBW,The Weeknd,-0.401701067,-0.242448856,-0.379061799,1
293,6HcH1QtJDLSr2MK9ePUDL1,https://open.spotify.com/track/6HcH1QtJDLSr2MK9ePUDL1,The Weeknd,-0.380175215,-0.396392468,-0.470447041,1
294,4H7MiMgVrTRKqjp11VMzZk,https://open.spotify.com/track/4H7MiMgVrTRKqjp11VMzZk,The Weeknd,-0.446527889,-0.051882071,-0.457899311,1
297,4XNB3imn7Ag2PhCkzpfaMc,https://open.spotify.com/track/4XNB3imn7Ag2PhCkzpfaMc,The Weeknd,-0.438812068,-0.042759858,-0.37073374,1
300,1oFAF1hdPOickyHgbuRjyX,https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX,The Weeknd,-0.383475229,-0.370540193,-0.471094027,1
307,2hDe0Ls5mVqs1XJqv7sbcM,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,Anuel AA,-0.374050484,-0.2452526,-0.25171471,1
308,5p3JJehpKHjr9pJT5eD2Lz,https://open.spotify.com/track/5p3JJehpKHjr9pJT5eD2Lz,Anuel AA,-0.355994553,-0.386661085,-0.266234739,1
310,7kOf0qHO4Rcwk6QJifZDRJ,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ,Anuel AA,-0.384416885,-0.305620642,-0.4308888,1
311,0YbXuCsQwrsh5x0hgnED6z,https://open.spotify.com/track/0YbXuCsQwrsh5x0hgnED6z,Anuel AA,-0.388858134,-0.214814929,-0.361402191,1
324,6qCsKKS7Ol63SJW3LOIX5R,https://open.spotify.com/track/6qCsKKS7Ol63SJW3LOIX5R,Miley Cyrus,-0.366695524,-0.348165368,-0.283419439,1
332,47KegqqrzpKw0jdHFWqtNb,https://open.spotify.com/track/47KegqqrzpKw0jdHFWqtNb,Miley Cyrus,-0.342833035,-0.274992283,-0.106961699,1
336,5GK1GYXH16RdfmltogHhAk,https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk,Miley Cyrus,-0.33192796,-0.384741644,-0.122637695,1
338,41wtwzCZkXwpnakmwJ239F,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,Bad Bunny,-0.383870817,-0.158654016,-0.233804177,1
340,75pQqzwgCjUOSSy5CpmAjy,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,Bad Bunny,-0.313663652,-0.41324708,-0.109091592,1
341,69vlMrzHwATKzupwNcUPyK,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,Bad Bunny,-0.359588371,-0.400396767,-0.386591048,1
344,7sOfmPd18RWp3FoCzpa7Kw,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,Bad Bunny,-0.39097725,-0.167176532,-0.286116993,1
347,2n7ohqg1s68ToAHh4u9mcW,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,Bad Bunny,-0.364925942,-0.321237296,-0.383760884,1
348,38RIEav39FGi86jppxO0du,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,Bad Bunny,-0.415144459,-0.071808279,-0.338836972,1
349,4r9jkMEnArtWGH2rL2FZl0,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,-0.367595162,-0.393206227,-0.452235896,1
351,2DEZmgHKAvm41k4J3R2E9Y,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,Bad Bunny,-0.336541369,-0.432155465,-0.298381788,1
354,5gCg2qMPzKkW4jS4dBKdDs,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs,Bad Bunny,-0.343916157,-0.221751368,-0.078281141,1
356,1V8XneTrX6kKeoxYbk4x6h,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h,Bad Bunny,-0.39100786,-0.258976763,-0.368241078,1
360,51Ful1v7b81FchIFFTAQ05,https://open.spotify.com/track/51Ful1v7b81FchIFFTAQ05,Giveon,-0.465462953,0.052006131,-0.417516447,1
364,3FAJ6O0NOHQV8Mc5Ri6ENp,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,-0.498979993,0.231275645,-0.367828245,1
368,5TCBWmEBrin7etRa4Lswr1,https://open.spotify.com/track/5TCBWmEBrin7etRa4Lswr1,Drake,-0.403494105,-0.186191094,-0.349649035,1
375,5fHrHoJKfCgBd35zwIBmUK,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK,Drake,-0.354771486,-0.457943718,-0.377936057,1
382,6k0YWt1KOckGRkFoKxElSN,https://open.spotify.com/track/6k0YWt1KOckGRkFoKxElSN,wave to earth,-0.434178981,-0.023096796,-0.256927087,1
385,12gUPxmPQPS5C3QY78JvkX,https://open.spotify.com/track/12gUPxmPQPS5C3QY78JvkX,wave to earth,-0.458498813,0.165505523,-0.201464218,1
393,0uFForNKQPvgSCnxlZIhQy,https://open.spotify.com/track/0uFForNKQPvgSCnxlZIhQy,Selena Gomez,-0.40104776,-0.096452264,-0.252738467,1
410,7HjCBNjTWccEk6ypsQ5QXz,https://open.spotify.com/track/7HjCBNjTWccEk6ypsQ5QXz,Jay Wheeler,-0.426501255,-0.026317684,-0.321877646,1
411,5ozqshq2dtU7SYCpCBu0NE,https://open.spotify.com/track/5ozqshq2dtU7SYCpCBu0NE,Tame Impala,-0.385526504,-0.287744627,-0.376829646,1
416,666PdikRnUzdvjT9p5wWND,https://open.spotify.com/track/666PdikRnUzdvjT9p5wWND,Tame Impala,-0.386575251,-0.371694458,-0.467053837,1
417,0IuE6FnXPCdZ8NLuuvJRhb,https://open.spotify.com/track/0IuE6FnXPCdZ8NLuuvJRhb,Tame Impala,-0.434808644,-0.02185317,-0.266261501,1
418,5JWPUEov2wlX7c0jhYZpeB,https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB,Tame Impala,-0.358283635,-0.452479185,-0.380924665,1
419,6RZmhpvukfyeSURhf4kZ0d,https://open.spotify.com/track/6RZmhpvukfyeSURhf4kZ0d,Tame Impala,-0.388663836,-0.314135871,-0.464632249,1
420,558ubozatFQlweufvHa3Ip,https://open.spotify.com/track/558ubozatFQlweufvHa3Ip,Tame Impala,-0.380482088,-0.285882078,-0.290953107,1
422,0mO6oS60RST2sWmN2FKknP,https://open.spotify.com/track/0mO6oS60RST2sWmN2FKknP,Tame Impala,-0.395511557,-0.024069772,-0.078666219,1
444,4EuaDcxHmHKS6gZ5iuGba0,https://open.spotify.com/track/4EuaDcxHmHKS6gZ5iuGba0,Chris Stapleton,-0.411244653,-0.017061666,-0.15641164,1
448,0gE6AxQsDnsbSEY0aFTm5C,https://open.spotify.com/track/0gE6AxQsDnsbSEY0aFTm5C,Chris Stapleton,-0.340134735,-0.477992794,-0.289197471,1
454,4Oun2ylbjFKMPTiaSbbCih,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,Cardi B,-0.383310236,-0.193311757,-0.381342173,1
463,79EVtighsMYkWahVb9MnF8,https://open.spotify.com/track/79EVtighsMYkWahVb9MnF8,Don Toliver,-0.36484032,-0.385543713,-0.375061985,1
467,6SPgp2qK3fb4wPX1SldrNf,https://open.spotify.com/track/6SPgp2qK3fb4wPX1SldrNf,Don Toliver,-0.370397182,-0.267191572,-0.262605065,1
469,38HkYfvnhHLLB5Yaj2VpZg,https://open.spotify.com/track/38HkYfvnhHLLB5Yaj2VpZg,Don Toliver,-0.413902468,-0.08784846,-0.348184994,1
475,5dOxHHMOFAbG3VH23t0xNm,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,Juice WRLD,-0.425876263,-0.141796918,-0.463068793,1
478,5JAYDuLRkODlVt6dgoalKk,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk,Juice WRLD,-0.405903768,-0.119017665,-0.253620709,1
481,5wWAwzGp2OaaoIkwcz6wZs,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs,Juice WRLD,-0.47389075,0.179568476,-0.318234984,1
482,2Y0wPrPQBrGhoLn14xRYCG,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,Juice WRLD,-0.388295716,-0.354238177,-0.47204861,1
490,4PPLJAEYBSOcnzr9TZoqf9,https://open.spotify.com/track/4PPLJAEYBSOcnzr9TZoqf9,Juice WRLD,-0.389800277,-0.186969986,-0.28744229,1
491,7AvprzMsRJpybaalckaT8c,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,Juice WRLD,-0.353074124,-0.268817428,-0.115941206,1
496,35QbpF7LvGVSd7VTC5dRni,https://open.spotify.com/track/35QbpF7LvGVSd7VTC5dRni,Coyote Theory,-0.361747825,-0.497197608,-0.466508727,1
498,2SAqBLGA283SUiwJ3xOUVI,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,Drake,-0.432447816,-0.064058548,-0.427312754,1
502,1YQ0F6OjZgp4ZMybkSXiyA,https://open.spotify.com/track/1YQ0F6OjZgp4ZMybkSXiyA,Eslabon Armado,-0.3971488,-0.193457345,-0.278469131,1
515,0nhC8mp0N9lyNRj4WuB2wI,https://open.spotify.com/track/0nhC8mp0N9lyNRj4WuB2wI,Eslabon Armado,-0.373041155,-0.195932587,-0.102907691,1
524,4MOCTTqqdLyATKQG3tj4at,https://open.spotify.com/track/4MOCTTqqdLyATKQG3tj4at,Maluma,-0.400766652,-0.138881866,-0.338756466,1
536,78B3uJ9LpahkfNljpCCTlc,https://open.spotify.com/track/78B3uJ9LpahkfNljpCCTlc,Maluma,-0.388497522,-0.229941856,-0.335394928,1
538,4cKVehDVyrOPny1bXr5wU6,https://open.spotify.com/track/4cKVehDVyrOPny1bXr5wU6,Maluma,-0.428640302,0.076527679,-0.217357233,1
551,23XjN1s3DZC8Q9ZwuorYY4,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4,Bad Bunny,-0.424846519,-0.055792383,-0.359229135,1
555,67ACYA3UI6QMNtHX6b34wX,https://open.spotify.com/track/67ACYA3UI6QMNtHX6b34wX,Bad Bunny,-0.402769782,-0.195427213,-0.375463465,1
557,09WAnxdBuebQopKhJT3oZS,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS,Bad Bunny,-0.469422642,0.178268193,-0.239512534,1
558,5jZ32WOU7sqzDYbzINwMUk,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk,Bad Bunny,-0.410177933,-0.177554686,-0.365191032,1
560,7kjEqI6eZ7YlFrGhxixnlN,https://open.spotify.com/track/7kjEqI6eZ7YlFrGhxixnlN,Bad Bunny,-0.443363889,0.105615804,-0.211353722,1
561,2Iv6YBslkxslMJQsxshZh5,https://open.spotify.com/track/2Iv6YBslkxslMJQsxshZh5,Bad Bunny,-0.441502101,0.128016732,-0.165818754,1
563,7rSnKi58HPIVC0FVyh04Q1,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1,Pop Smoke,-0.379962664,-0.216166046,-0.276672072,1
568,57BGVV6wcyhbn3hsjlqEZB,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB,Pop Smoke,-0.352225359,-0.323598889,-0.307353281,1
570,5eJpwQyirY5EEdNadHKRAM,https://open.spotify.com/track/5eJpwQyirY5EEdNadHKRAM,Pop Smoke,-0.402223346,-0.144257891,-0.323006376,1
572,26CqCHDhGPFqaL9GdhuYNV,https://open.spotify.com/track/26CqCHDhGPFqaL9GdhuYNV,Pop Smoke,-0.479855824,0.123586364,-0.401641661,1
575,0J5PWxUI8UQbPT5ldFbc47,https://open.spotify.com/track/0J5PWxUI8UQbPT5ldFbc47,King Von,-0.400139609,-0.148029728,-0.371931032,1
576,7fEoXCZTZFosUFvFQg1BmW,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,King Von,-0.378887581,-0.261903645,-0.384353883,1
583,02XlaBr5k34zLI1lG6uCSP,https://open.spotify.com/track/02XlaBr5k34zLI1lG6uCSP,King Von,-0.419589851,-0.058285707,-0.360876295,1
584,2WRn4AHv6hXK7914MExhze,https://open.spotify.com/track/2WRn4AHv6hXK7914MExhze,King Von,-0.398705227,-0.17853733,-0.366990574,1
586,5UgbeEHYOEy8XLQER9Rt7Z,https://open.spotify.com/track/5UgbeEHYOEy8XLQER9Rt7Z,King Von,-0.33588196,-0.381127238,-0.283881267,1
587,1gTOosCIBHaJ6sPwJ3Pqdh,https://open.spotify.com/track/1gTOosCIBHaJ6sPwJ3Pqdh,King Von,-0.377687011,-0.251131347,-0.373839582,1
588,1YVhP58OOuJKDcwM7aO8K1,https://open.spotify.com/track/1YVhP58OOuJKDcwM7aO8K1,King Von,-0.403862133,-0.081998246,-0.383716843,1
589,1K3k4wMCpgDQLf8OCSHnnz,https://open.spotify.com/track/1K3k4wMCpgDQLf8OCSHnnz,King Von,-0.397790129,-0.174047716,-0.375181765,1
592,2Fm8QdRzWXWjscoOqXvffN,https://open.spotify.com/track/2Fm8QdRzWXWjscoOqXvffN,Lil Baby,-0.404300631,-0.111419517,-0.367312713,1
593,5CLMG0eAitcBauIR8zPukZ,https://open.spotify.com/track/5CLMG0eAitcBauIR8zPukZ,Lil Baby,-0.393537312,-0.120128221,-0.28242762,1
602,4m5I2K5aWgqdFQx2KHe6AZ,https://open.spotify.com/track/4m5I2K5aWgqdFQx2KHe6AZ,Lil Baby,-0.337019539,-0.541020481,-0.482593953,1
605,3HcPCt4oIXSh0aMR5oOnuS,https://open.spotify.com/track/3HcPCt4oIXSh0aMR5oOnuS,Lil Baby,-0.442932462,-1.23E-05,-0.356657919,1
606,6Q34rDGhBgUK0KlOsnU0Ls,https://open.spotify.com/track/6Q34rDGhBgUK0KlOsnU0Ls,Lil Baby,-0.411875734,-0.128281111,-0.471073225,1
607,3v10ySCsyEu0SZByR6SRto,https://open.spotify.com/track/3v10ySCsyEu0SZByR6SRto,Lil Baby,-0.375865259,-0.370810256,-0.47695296,1
616,6gxKUmycQX7uyMwJcweFjp,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,Lil Baby,-0.378020896,-0.23067646,-0.366446827,1
623,0gL6Gdi8dPkKG4aoiK7Yev,https://open.spotify.com/track/0gL6Gdi8dPkKG4aoiK7Yev,Eyedress,-0.463738052,0.135366471,-0.312574562,1
624,0LRZmNv9ma1Rj4L3YWBAYd,https://open.spotify.com/track/0LRZmNv9ma1Rj4L3YWBAYd,Eyedress,-0.410694262,-0.075025728,-0.240395756,1
629,7EwZBvd5i0bRiwmPOq3bZx,https://open.spotify.com/track/7EwZBvd5i0bRiwmPOq3bZx,Eyedress,-0.39676916,-0.278482588,-0.479686694,1
634,4DXCUaL4fQM83XvX7EnorB,https://open.spotify.com/track/4DXCUaL4fQM83XvX7EnorB,Eyedress,-0.413961758,-0.094925814,-0.252073727,1
636,1wVQepS7qZQ0P6kEzbWwAm,https://open.spotify.com/track/1wVQepS7qZQ0P6kEzbWwAm,Eyedress,-0.416014202,-0.053760298,-0.229928088,1
647,0HTIrbUwwFn984RzVZm5Fk,https://open.spotify.com/track/0HTIrbUwwFn984RzVZm5Fk,Ken Carson,-0.404867845,-0.176729268,-0.36682968,1
649,6ALDTINxlHOp96KoLWYvqK,https://open.spotify.com/track/6ALDTINxlHOp96KoLWYvqK,Ken Carson,-0.420665677,-0.063127643,-0.440558943,1
650,1boPA8JHUeMnb8yLcGxxCG,https://open.spotify.com/track/1boPA8JHUeMnb8yLcGxxCG,Ken Carson,-0.43114377,-0.005005023,-0.366221315,1
652,1VD40ZbdHESsUa7BdTLIzX,https://open.spotify.com/track/1VD40ZbdHESsUa7BdTLIzX,Eladio Carrion,-0.397678576,-0.202620657,-0.362484888,1
658,0LJxgVwQXjsdrxfyNmRuYg,https://open.spotify.com/track/0LJxgVwQXjsdrxfyNmRuYg,Eladio Carrion,-0.478409199,0.21827717,-0.394641986,1
659,4W9Fo3bJgtLZrffi0611Kl,https://open.spotify.com/track/4W9Fo3bJgtLZrffi0611Kl,Eladio Carrion,-0.369408694,-0.324584532,-0.375914906,1
662,2VoXIVlMLnbMeg3C0ghm6T,https://open.spotify.com/track/2VoXIVlMLnbMeg3C0ghm6T,Eladio Carrion,-0.383096673,-0.209594209,-0.34003129,1
672,0TtvdE2beN4abriNlNBlpJ,https://open.spotify.com/track/0TtvdE2beN4abriNlNBlpJ,$uicideboy$,-0.408948936,-0.126720639,-0.384228642,1
675,29iepR0ydOuYFaZp8um6H8,https://open.spotify.com/track/29iepR0ydOuYFaZp8um6H8,$uicideboy$,-0.345430683,-0.521356421,-0.483103231,1
677,4RP6oacRQpBRFCSU8ErhUk,https://open.spotify.com/track/4RP6oacRQpBRFCSU8ErhUk,$uicideboy$,-0.353751105,-0.396437791,-0.398608858,1
678,5LYjGMfcITu0nse2enQFPL,https://open.spotify.com/track/5LYjGMfcITu0nse2enQFPL,$uicideboy$,-0.355262308,-0.415914648,-0.386028398,1
679,30QR0ndUdiiMQMA9g1PGCm,https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm,$uicideboy$,-0.418051815,-0.017597208,-0.271194928,1
