,id,url,Artist,PC1,PC2,PC3,clust
3403,6mtjo5kIHKlboGE84lf1FJ,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ,Migos,0.783750159,-0.410234593,0.365995697,0
3406,2bFGGsScXp2Tu10jKMCKO6,https://open.spotify.com/track/2bFGGsScXp2Tu10jKMCKO6,VOIL?,0.649596114,0.264985008,0.460382836,0
3407,4AssfJK5W9zn2N1qdmeARM,https://open.spotify.com/track/4AssfJK5W9zn2N1qdmeARM,VOIL?,0.640911182,-0.001203168,0.044524009,0
3428,5kQre7o8ky5DXeEPcyaCR1,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1,Prince Royce,0.706196841,-0.123939994,0.337791212,0
3433,6Ap0yGl178iQGuMoXUloVP,https://open.spotify.com/track/6Ap0yGl178iQGuMoXUloVP,Masego,0.664860918,0.081991927,0.261730313,0
3440,6eJhXvPmlzy58HjFu9zjsG,https://open.spotify.com/track/6eJhXvPmlzy58HjFu9zjsG,Masego,0.668753502,0.201516348,0.449872961,0
3444,6zterLoa172wvnZgaeUJ8Y,https://open.spotify.com/track/6zterLoa172wvnZgaeUJ8Y,King Von,0.749952947,-0.189846737,0.371162138,0
3446,3ZWfkUYDt2SzVLgoNGPgbI,https://open.spotify.com/track/3ZWfkUYDt2SzVLgoNGPgbI,King Von,0.694594057,-0.256069011,-0.069056924,0
3447,5NOUjBikzECEJyZMTxtErD,https://open.spotify.com/track/5NOUjBikzECEJyZMTxtErD,King Von,0.673424647,-0.143311074,-0.070858937,0
3448,6bS4tKhTqHBc1UEjVz4tUF,https://open.spotify.com/track/6bS4tKhTqHBc1UEjVz4tUF,King Von,0.717456637,-0.118897296,0.278872117,0
3454,1wQafeevFpRYcIxpLyUpXH,https://open.spotify.com/track/1wQafeevFpRYcIxpLyUpXH,King Von,0.722176736,-0.166236243,0.274664308,0
3462,65vHYDVPMWlYMgLV2g1Gip,https://open.spotify.com/track/65vHYDVPMWlYMgLV2g1Gip,Jack Stauber's Micropop,0.743052712,-0.232283988,0.37896955,0
3472,1Yr2j96lVXJayPJuzCc5BM,https://open.spotify.com/track/1Yr2j96lVXJayPJuzCc5BM,StaySolidRocky,0.687678552,0.083828532,0.42901443,0
3477,4bXpTVMhdVgsJn9jruRAs7,https://open.spotify.com/track/4bXpTVMhdVgsJn9jruRAs7,Loona,0.705613849,-0.378442775,-0.077004862,0
3482,0oxOXYVVZ7vDknU6kagLwO,https://open.spotify.com/track/0oxOXYVVZ7vDknU6kagLwO,Loona,0.692202024,-0.362791302,-0.080855376,0
3483,1np75lF0OBKJkNzOkiay5o,https://open.spotify.com/track/1np75lF0OBKJkNzOkiay5o,Loona,0.77017687,-0.336082572,0.373014294,0
3487,6ZpE7il7K7lswNbkJf7vyk,https://open.spotify.com/track/6ZpE7il7K7lswNbkJf7vyk,Loona,0.678303242,-0.23658359,-0.074018795,0
3490,0vkfqEnep61GmWu2B6Baoh,https://open.spotify.com/track/0vkfqEnep61GmWu2B6Baoh,Garrett Atterberry,0.658616331,0.268054272,0.416304463,0
3493,16CTgGAiZ09lFLQKdBlXlM,https://open.spotify.com/track/16CTgGAiZ09lFLQKdBlXlM,Garrett Atterberry,0.66452317,0.026188491,0.234816083,0
3508,5S0xlJNPc9r3zqOn8kWwIx,https://open.spotify.com/track/5S0xlJNPc9r3zqOn8kWwIx,Olamide,0.691954986,-0.026976917,0.228498642,0
3509,11qqSo6AyQR68xqVlmwYls,https://open.spotify.com/track/11qqSo6AyQR68xqVlmwYls,Olamide,0.710524325,-0.046368605,0.349779187,0
3510,5DS9LiyEdw2zY8bM6kjjgM,https://open.spotify.com/track/5DS9LiyEdw2zY8bM6kjjgM,Olamide,0.644483107,0.081853622,0.059161971,0
3548,1Tew7ZKBhH4HBH0BCtraHZ,https://open.spotify.com/track/1Tew7ZKBhH4HBH0BCtraHZ,LDNE,0.734429293,-0.202908341,0.391132456,0
3549,2iBVOzyjGQHKTJhVXpbxT8,https://open.spotify.com/track/2iBVOzyjGQHKTJhVXpbxT8,LDNE,0.722324137,-0.120073888,0.412921944,0
3554,0KkM7x9lcAkeAycDSmoQY8,https://open.spotify.com/track/0KkM7x9lcAkeAycDSmoQY8,Maddie & Tae,0.702358356,-0.250593192,0.098474194,0
3568,5jaEtmtoYjCkBexwzUwfo6,https://open.spotify.com/track/5jaEtmtoYjCkBexwzUwfo6,Brent Cobb,0.709074931,-0.112167137,0.384938963,0
3583,480bOYK247JTUmJXxbFjvn,https://open.spotify.com/track/480bOYK247JTUmJXxbFjvn,Vedo,0.687499038,0.00967573,0.313121639,0
3587,26elT2t9jBqGZPyoNJHSms,https://open.spotify.com/track/26elT2t9jBqGZPyoNJHSms,Vedo,0.69403011,0.047066541,0.392148991,0
3596,0TrPqhAMoaKUFLR7iYDokf,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,Khalid,0.695424734,-0.101707733,0.210897959,0
3616,1E39KEleLbU1v1cawR6jSc,https://open.spotify.com/track/1E39KEleLbU1v1cawR6jSc,El Alfa,0.687071994,-0.201819248,-0.065172601,0
3626,5DhHtzRjVTVvRl1eajvYPe,https://open.spotify.com/track/5DhHtzRjVTVvRl1eajvYPe,Lil Durk,0.662783492,0.105998517,0.272942624,0
3633,4B2RYu2goRR4Wg62jaFR8n,https://open.spotify.com/track/4B2RYu2goRR4Wg62jaFR8n,Lil Durk,0.721159127,-0.299611481,0.095766009,0
3646,4ot7u8Ij91aHKohSV2QYZi,https://open.spotify.com/track/4ot7u8Ij91aHKohSV2QYZi,Kehlani,0.628834687,0.193701757,0.172810682,0
3670,6xa1igiHiiLiEOjQJ7I1nS,https://open.spotify.com/track/6xa1igiHiiLiEOjQJ7I1nS,Rei 6,0.65602484,0.106546172,0.222954478,0
3681,5fA1TwOU2u8K5vPwgrUyOf,https://open.spotify.com/track/5fA1TwOU2u8K5vPwgrUyOf,Rod Wave,0.624011312,0.113647685,0.046162952,0
3685,3kWN4s2lRxg9H7F7JaZU3D,https://open.spotify.com/track/3kWN4s2lRxg9H7F7JaZU3D,Rod Wave,0.687376756,0.011024544,0.315645492,0
3695,011GTFfE8rqTRMhz5g8IAW,https://open.spotify.com/track/011GTFfE8rqTRMhz5g8IAW,Al James,0.642628589,0.254769627,0.269356591,0
3696,6K9UIhsxjWcJTTEway0vpH,https://open.spotify.com/track/6K9UIhsxjWcJTTEway0vpH,Bad Omens,0.687109897,-0.051574236,0.284167158,0
3703,1CMwAFIWUtSi3PCzJJrQHj,https://open.spotify.com/track/1CMwAFIWUtSi3PCzJJrQHj,Bad Omens,0.702754179,-0.200671855,0.182761099,0
3714,2qwbuYbSW7WqMpn7Kc70iL,https://open.spotify.com/track/2qwbuYbSW7WqMpn7Kc70iL,Lil Darkie,0.72348026,-0.10857712,0.264258735,0
3727,66hMDhponJ0J8l4zzUCL7X,https://open.spotify.com/track/66hMDhponJ0J8l4zzUCL7X,Lil Darkie,0.658400349,-0.132251674,-0.065522709,0
3741,0tTkyk0axNyWRHzPBgRb8l,https://open.spotify.com/track/0tTkyk0axNyWRHzPBgRb8l,Ke Personajes,0.694861379,-0.056383167,0.239893965,0
3751,7sbjnwEBqqEoo1Qq7DN0Fm,https://open.spotify.com/track/7sbjnwEBqqEoo1Qq7DN0Fm,Pinguini Tattici Nucleari,0.739398858,-0.329836905,0.205757771,0
3755,535hp5lqVdbxYQ8T5pvZ1l,https://open.spotify.com/track/535hp5lqVdbxYQ8T5pvZ1l,Pinguini Tattici Nucleari,0.708211502,-0.188945157,0.18779527,0
3775,00FmWWD8FpB1Ph6nPPw1bC,https://open.spotify.com/track/00FmWWD8FpB1Ph6nPPw1bC,Jhené Aiko,0.65899143,0.079715602,0.323564919,0
3790,1E3VQQWFQAPJkXfYHjqWoI,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,Megan Thee Stallion,0.741334641,-0.248568568,0.274203132,0
3791,6DxQb1QXBymgaMBZJujxV2,https://open.spotify.com/track/6DxQb1QXBymgaMBZJujxV2,Megan Thee Stallion,0.728590931,-0.105201008,0.409975973,0
3792,0xDUqQ3gVuhhjZnK9zXHwG,https://open.spotify.com/track/0xDUqQ3gVuhhjZnK9zXHwG,Megan Thee Stallion,0.747401788,-0.226001985,0.371437498,0
3810,7AbLGIOzFkx6jHq5en5xiH,https://open.spotify.com/track/7AbLGIOzFkx6jHq5en5xiH,L.A.X,0.649761204,0.159465461,0.259488225,0
3814,49qrjYuXyYH6YFnq9hjjSO,https://open.spotify.com/track/49qrjYuXyYH6YFnq9hjjSO,L.A.X,0.684669846,0.125412545,0.441661422,0
3828,0O6y19p9Mj6hcwD5cOQaMI,https://open.spotify.com/track/0O6y19p9Mj6hcwD5cOQaMI,Feid,0.679560688,-0.22979792,-0.068788828,0
3836,3wKG74MPOC0j1gpUhlCb3O,https://open.spotify.com/track/3wKG74MPOC0j1gpUhlCb3O,Sleepy Hallow,0.624494669,0.203263638,0.105847299,0
3837,3ARakIDa8HTZTXM6zohER5,https://open.spotify.com/track/3ARakIDa8HTZTXM6zohER5,Sleepy Hallow,0.644553834,0.146080525,0.182934743,0
3842,2ONADYjJvqYVwjWavuY0H1,https://open.spotify.com/track/2ONADYjJvqYVwjWavuY0H1,WOS,0.685471629,0.028726166,0.399466661,0
3846,6YPczk6I8RRCjIcJ9I7p8y,https://open.spotify.com/track/6YPczk6I8RRCjIcJ9I7p8y,Natanael Cano,0.732702017,-0.305850432,0.195831165,0
3848,01nnJYsbiVmikEm1VP0rVi,https://open.spotify.com/track/01nnJYsbiVmikEm1VP0rVi,Natanael Cano,0.738094229,-0.25729634,0.273942927,0
3851,56g3muqgPWmf5trto7lTUq,https://open.spotify.com/track/56g3muqgPWmf5trto7lTUq,Natanael Cano,0.703008826,-0.103091503,0.310266975,0
3853,4DvlvHBAkCC6CaG0jIu66Q,https://open.spotify.com/track/4DvlvHBAkCC6CaG0jIu66Q,Natanael Cano,0.743355869,-0.23274785,0.404403777,0
3857,6zS8aueH8x5ETScuNAE28J,https://open.spotify.com/track/6zS8aueH8x5ETScuNAE28J,Natanael Cano,0.653546015,0.153679872,0.29080183,0
3859,5cD983hcs0iGeqVeKDdFN3,https://open.spotify.com/track/5cD983hcs0iGeqVeKDdFN3,Natanael Cano,0.624514173,0.066339611,-0.02135017,0
3860,7lD7yVzc0iBuJPKB9sy40U,https://open.spotify.com/track/7lD7yVzc0iBuJPKB9sy40U,Natanael Cano,0.733746504,-0.115496514,0.393114805,0
3866,5OdPE6LOPmRWukqVslSQal,https://open.spotify.com/track/5OdPE6LOPmRWukqVslSQal,MORADA,0.656144101,-0.210814481,-0.07820561,0
3869,47j8u38wfvxdQeRA7TBJrB,https://open.spotify.com/track/47j8u38wfvxdQeRA7TBJrB,MORADA,0.630931515,0.130225916,0.235044689,0
3883,6cS9PmLky2NhLOhpIsUlow,https://open.spotify.com/track/6cS9PmLky2NhLOhpIsUlow,Eminem,0.747947937,-0.281742813,0.300162625,0
3889,2lPE6W6ONJKmBE6hLjpIYo,https://open.spotify.com/track/2lPE6W6ONJKmBE6hLjpIYo,Eminem,0.70631552,-0.024686585,0.389792745,0
3897,1Fcl0NpPPx7YCUSmQFRUEe,https://open.spotify.com/track/1Fcl0NpPPx7YCUSmQFRUEe,Eminem,0.736482227,-0.24117517,0.280836607,0
3898,4rTlPsga6T8yiHGOvZAPhJ,https://open.spotify.com/track/4rTlPsga6T8yiHGOvZAPhJ,Eminem,0.751954421,-0.299797213,0.291529707,0
3906,3pP03wsvFu1LADWt7bRYBK,https://open.spotify.com/track/3pP03wsvFu1LADWt7bRYBK,Eminem,0.761423271,-0.369466498,0.272596053,0
3907,5TIFb333qPwHTistaz8hdH,https://open.spotify.com/track/5TIFb333qPwHTistaz8hdH,Eminem,0.675776377,-0.1699893,-0.074481097,0
3939,7gVwgc8b3XnO87TpmXXFA5,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,The Kid LAROI,0.659107683,-0.146588147,-0.074615432,0
3941,2KYNQpVdHsqC84TgJa5T7O,https://open.spotify.com/track/2KYNQpVdHsqC84TgJa5T7O,Eternal Raijin,0.712370324,-0.166632257,0.208204114,0
3942,5srKMwXoeyrRnyTnNbpgIW,https://open.spotify.com/track/5srKMwXoeyrRnyTnNbpgIW,UPSAHL,0.707205672,0.007560964,0.411375834,0
3946,5QGooKayQPVZMUDc8Qt3Dm,https://open.spotify.com/track/5QGooKayQPVZMUDc8Qt3Dm,SEVENTEEN,0.693835157,-0.306452393,-0.059603526,0
3956,6R6ZoHTypt5lt68MWbzZXv,https://open.spotify.com/track/6R6ZoHTypt5lt68MWbzZXv,Lady Gaga,0.740067898,-0.364730079,0.191812544,0
3962,3NjnjF26CQer9yRTNDfvqQ,https://open.spotify.com/track/3NjnjF26CQer9yRTNDfvqQ,The Score,0.657481702,-0.097042565,0.013741066,0
3978,3t5HZelFlEYbCRQMz8s9nw,https://open.spotify.com/track/3t5HZelFlEYbCRQMz8s9nw,Tayc,0.632806777,0.218722185,0.261085103,0
3988,6wxzkGeeNqtJU7IDx79Eam,https://open.spotify.com/track/6wxzkGeeNqtJU7IDx79Eam,Tayc,0.691559313,0.02467431,0.415950964,0
3995,2CBymCr3yvqbxyZpLyZRbW,https://open.spotify.com/track/2CBymCr3yvqbxyZpLyZRbW,Tayc,0.671524307,0.008374843,0.24763894,0
4000,3BQipmmdqOBwk2Nz7oKw3j,https://open.spotify.com/track/3BQipmmdqOBwk2Nz7oKw3j,Luke Bryan,0.703038008,-0.278523376,0.107861485,0
4010,4joOrP5KHTO5zTefduKthP,https://open.spotify.com/track/4joOrP5KHTO5zTefduKthP,Grupo Recluta,0.721238208,-0.239875625,0.195408392,0
4024,2sgd2iljbKVg25LEirAD90,https://open.spotify.com/track/2sgd2iljbKVg25LEirAD90,Grupo Recluta,0.732885624,-0.225619058,0.288465798,0
4037,3CS5zwqrjggxlRD0QGJAva,https://open.spotify.com/track/3CS5zwqrjggxlRD0QGJAva,Kelsea Ballerini,0.662891939,-0.021231883,0.162892563,0
4040,3Gkncmk7iDBd9ezulTgrRX,https://open.spotify.com/track/3Gkncmk7iDBd9ezulTgrRX,Kelsea Ballerini,0.689957323,-0.288297152,-0.064220569,0
4050,3C542UknrX76XSRXTyQ1Qg,https://open.spotify.com/track/3C542UknrX76XSRXTyQ1Qg,The Black Keys,0.655136014,-0.172828069,-0.065365212,0
4052,4AaPXm5NKGEwGdOJzuPnrL,https://open.spotify.com/track/4AaPXm5NKGEwGdOJzuPnrL,The Black Keys,0.725188166,-0.216316748,0.369602879,0
4053,1ovuQsPU8EDo1Yoh4I4gyx,https://open.spotify.com/track/1ovuQsPU8EDo1Yoh4I4gyx,The Black Keys,0.666596315,0.150541731,0.407267829,0
4055,2LhnW02jJHTYgtBpk9BVrs,https://open.spotify.com/track/2LhnW02jJHTYgtBpk9BVrs,The Black Keys,0.728892233,-0.206183708,0.37556372,0
4059,3OCu1I58aI9fy6m6pYEtN2,https://open.spotify.com/track/3OCu1I58aI9fy6m6pYEtN2,The Black Keys,0.626332454,0.231803835,0.266289145,0
4065,4jNtldKLGJzOvHn1HLV5Ro,https://open.spotify.com/track/4jNtldKLGJzOvHn1HLV5Ro,The Black Keys,0.657606028,-0.171026805,-0.057677478,0
4066,0Hhn2oi65aQ8OD9MVuJJvV,https://open.spotify.com/track/0Hhn2oi65aQ8OD9MVuJJvV,Young Dolph,0.691139662,-0.201953334,0.018316788,0
4073,632xdEmAyhHtn7dsaimP0r,https://open.spotify.com/track/632xdEmAyhHtn7dsaimP0r,Young Dolph,0.705324866,-0.324816433,-0.080467752,0
4100,4zgCLKi57MAQ0f6s22lIFQ,https://open.spotify.com/track/4zgCLKi57MAQ0f6s22lIFQ,Yunk Vino,0.65586623,0.262804501,0.443198181,0
4113,0UoiiZMG9sx46VQ9wVmfS3,https://open.spotify.com/track/0UoiiZMG9sx46VQ9wVmfS3,Yunk Vino,0.650817756,0.017149457,0.030143489,0
4129,0Lgz0XPfY0HBsjA1QbwGxy,https://open.spotify.com/track/0Lgz0XPfY0HBsjA1QbwGxy,Koe Wetzel,0.708325635,-0.234360944,0.188712057,0
4132,0lQ2obtzmAsJu9xk3D6FqH,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH,Pascal Letoublon,0.745171355,-0.234511471,0.37373124,0
4133,1oYQtNQUxSODedcc5hPmp9,https://open.spotify.com/track/1oYQtNQUxSODedcc5hPmp9,Ace Banzuelo,0.720402638,-0.173792842,0.365080658,0
4147,1Z7WEqNTdAsmYqqSFnNdkZ,https://open.spotify.com/track/1Z7WEqNTdAsmYqqSFnNdkZ,Bankrol Hayden,0.738057629,-0.110894342,0.391075514,0
4149,6gbhfE1GRWwPbUBiQpbywC,https://open.spotify.com/track/6gbhfE1GRWwPbUBiQpbywC,Bankrol Hayden,0.646519738,0.058730525,0.083592123,0
4163,2OOacMR1zHsVIkzdUyMLub,https://open.spotify.com/track/2OOacMR1zHsVIkzdUyMLub,PARTYNEXTDOOR,0.714070374,-0.181784333,0.300750218,0
4170,24FR8mXTaiGZPrxnkf1kcP,https://open.spotify.com/track/24FR8mXTaiGZPrxnkf1kcP,Logic,0.708931221,-0.214903961,0.20958335,0
4171,1OmmCrliFMIWzNke437KHE,https://open.spotify.com/track/1OmmCrliFMIWzNke437KHE,Logic,0.668020303,-0.112663586,-0.036662949,0
4174,7e0nXDIIa6hFqI4HmuanLP,https://open.spotify.com/track/7e0nXDIIa6hFqI4HmuanLP,Logic,0.66310326,-0.17044031,-0.060543409,0
4176,0ERnYArznxdTBEIj1VSta8,https://open.spotify.com/track/0ERnYArznxdTBEIj1VSta8,Logic,0.722455585,-0.149787743,0.330930637,0
4179,6RIe8KbX9YMO9hFSuowqII,https://open.spotify.com/track/6RIe8KbX9YMO9hFSuowqII,Logic,0.694302201,0.095364204,0.4258712,0
4180,7oFnyYm3SIqDJCAYAA1oZI,https://open.spotify.com/track/7oFnyYm3SIqDJCAYAA1oZI,Logic,0.677821648,0.120214739,0.34950103,0
4192,3ef2QlCUWO29UvqJaU3MUi,https://open.spotify.com/track/3ef2QlCUWO29UvqJaU3MUi,KHEA,0.698921335,-0.062183449,0.315282983,0
4193,0Fk2JzsQIhZvfm5AC0FRKG,https://open.spotify.com/track/0Fk2JzsQIhZvfm5AC0FRKG,Kaysha,0.642644932,-0.073800007,-0.044666837,0
4195,5fmXWEFh8vMXzKTHN9ezKV,https://open.spotify.com/track/5fmXWEFh8vMXzKTHN9ezKV,David Bisbal,0.742042427,-0.17179388,0.402579585,0
4202,0Cr4tOaucO06eLJpXI3wXI,https://open.spotify.com/track/0Cr4tOaucO06eLJpXI3wXI,David Bisbal,0.748084722,-0.267239134,0.40580414,0
4215,5R1ad8HRYduAvjF4CcEJzZ,https://open.spotify.com/track/5R1ad8HRYduAvjF4CcEJzZ,Timmy Trumpet,0.725213969,-0.150178576,0.361710892,0
4217,72WMsobkO8fjiumW3UwKSA,https://open.spotify.com/track/72WMsobkO8fjiumW3UwKSA,Timmy Trumpet,0.689685842,0.000121398,0.380828125,0
4219,6Lc5kcLD1SCJ1EcwS3OmhU,https://open.spotify.com/track/6Lc5kcLD1SCJ1EcwS3OmhU,Timmy Trumpet,0.677709667,-0.21432986,-0.083881,0
4223,12LWh5UqEQedRjfUaPNoS3,https://open.spotify.com/track/12LWh5UqEQedRjfUaPNoS3,Timmy Trumpet,0.705139544,-0.087098359,0.382975485,0
4238,4zneNpRMfRSdhsFTZbYZLN,https://open.spotify.com/track/4zneNpRMfRSdhsFTZbYZLN,Nivel Codiciado,0.629830791,0.109115701,0.07164705,0
4265,4ekDggjElGJX9kNSOtnbVf,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf,Dubdogz,0.701446665,-0.154129011,0.201327367,0
4269,2bgcUk2A3jjKbCJ7KPquTi,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi,Wisin,0.699057518,-0.152307678,0.136724145,0
4276,2V4Fx72svQRxrFvNT1eq5f,https://open.spotify.com/track/2V4Fx72svQRxrFvNT1eq5f,K/DA,0.748078177,-0.355578108,0.277087618,0
4277,4Hpib09wXgD84w4uwTPnYD,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,Saweetie,0.740780789,-0.216546003,0.268824126,0
4282,4sUWh0WAFyla5vjEYRrIGz,https://open.spotify.com/track/4sUWh0WAFyla5vjEYRrIGz,Selena Gomez,0.708510823,-0.079331173,0.302822534,0
4288,1z6CcHAbPpw2R23jDJmW1T,https://open.spotify.com/track/1z6CcHAbPpw2R23jDJmW1T,Selena Gomez,0.69883898,-0.090962809,0.289586923,0
4289,5UqZDGclEuq7g3sgUFad0J,https://open.spotify.com/track/5UqZDGclEuq7g3sgUFad0J,Selena Gomez,0.682624514,-0.129979312,0.122020211,0
4292,7tU2wWq28P5ytOZ9diWnMy,https://open.spotify.com/track/7tU2wWq28P5ytOZ9diWnMy,Selena Gomez,0.652483575,0.263685717,0.457856094,0
4293,0MC9g3xUfrHQBmTbXsjkU7,https://open.spotify.com/track/0MC9g3xUfrHQBmTbXsjkU7,Selena Gomez,0.729570587,-0.071859682,0.385373205,0
4307,5IOePNRZLC0Np1zw3UooSv,https://open.spotify.com/track/5IOePNRZLC0Np1zw3UooSv,Trippie Redd,0.688935546,-0.0577662,0.214300618,0
4314,7MTo8Z4bCecvMsxrSJCHNw,https://open.spotify.com/track/7MTo8Z4bCecvMsxrSJCHNw,Trippie Redd,0.682401729,-0.101325394,0.113929931,0
4318,7v7KcncwLmoDxa30hMHz42,https://open.spotify.com/track/7v7KcncwLmoDxa30hMHz42,Trippie Redd,0.700667547,-0.043313483,0.321117869,0
4323,4yesZM9gy9xWIcadV4Q3tN,https://open.spotify.com/track/4yesZM9gy9xWIcadV4Q3tN,Trippie Redd,0.623200592,0.148050745,0.050626081,0
4324,5mZb9Kbl0uWhIS6RW47IHC,https://open.spotify.com/track/5mZb9Kbl0uWhIS6RW47IHC,Trippie Redd,0.670740913,0.07701977,0.416782509,0
4332,7L6G0wpIUiPXuvoo7qhb06,https://open.spotify.com/track/7L6G0wpIUiPXuvoo7qhb06,Yung Gravy,0.709256521,-0.358744262,-0.074666828,0
4335,4Qek8SxjC525YbqWhZduPU,https://open.spotify.com/track/4Qek8SxjC525YbqWhZduPU,Yung Gravy,0.746636162,-0.240039249,0.377587529,0
4336,4tBoEGXhrurJ6xEDNej9p1,https://open.spotify.com/track/4tBoEGXhrurJ6xEDNej9p1,Yung Gravy,0.759984421,-0.305132407,0.374371669,0
4344,5ClRKRmW1p6RQcdwzY1kNJ,https://open.spotify.com/track/5ClRKRmW1p6RQcdwzY1kNJ,Key Glock,0.728932645,-0.230114468,0.264790139,0
4346,4MAqezsKIVV7tT19vAORTC,https://open.spotify.com/track/4MAqezsKIVV7tT19vAORTC,Key Glock,0.713342521,-0.370680907,-0.086492531,0
4348,5tep5O1bN5Mt8eFYj9hjFH,https://open.spotify.com/track/5tep5O1bN5Mt8eFYj9hjFH,Key Glock,0.685571895,0.042633947,0.238507251,0
4351,3NjWfVRRsyOtt8a88jw56y,https://open.spotify.com/track/3NjWfVRRsyOtt8a88jw56y,Key Glock,0.759084846,-0.24115102,0.384559206,0
4354,7fR5jM8LwSSL6Q1x9CoETK,https://open.spotify.com/track/7fR5jM8LwSSL6Q1x9CoETK,Key Glock,0.699838498,-0.275998055,-0.073770935,0
4356,6hMyZD8bCFCXPw03oc89qN,https://open.spotify.com/track/6hMyZD8bCFCXPw03oc89qN,Key Glock,0.728333753,-0.280753483,0.109596125,0
4361,3BqUnohnUBmFWQxo0DT0uA,https://open.spotify.com/track/3BqUnohnUBmFWQxo0DT0uA,Russ,0.724124886,-0.111149888,0.375051878,0
4363,0kJLquo7RDeB5zbUDk5cMX,https://open.spotify.com/track/0kJLquo7RDeB5zbUDk5cMX,Russ,0.675985854,-0.161563725,-0.083261942,0
4368,73LgPgGhYMHNavdtZ7gW9e,https://open.spotify.com/track/73LgPgGhYMHNavdtZ7gW9e,Russ,0.645692001,0.191469266,0.260033651,0
4370,61ntN96uYfozEvph0xw1uh,https://open.spotify.com/track/61ntN96uYfozEvph0xw1uh,Russ,0.722918143,-0.225820366,0.178818187,0
4381,5qH3eb5Xzb4JWQDoZnytX3,https://open.spotify.com/track/5qH3eb5Xzb4JWQDoZnytX3,Moneybagg Yo,0.735037255,-0.250330045,0.197653477,0
4388,0K5a9PJkMiDXQZ58FY2w9H,https://open.spotify.com/track/0K5a9PJkMiDXQZ58FY2w9H,Moneybagg Yo,0.716524235,-0.212955165,0.187660967,0
4389,4lNhrnfRTvEKaZkqJriM3y,https://open.spotify.com/track/4lNhrnfRTvEKaZkqJriM3y,Moneybagg Yo,0.712549493,-0.124398163,0.281908911,0
4390,1qptHCO2CoCvLpKobxvmmR,https://open.spotify.com/track/1qptHCO2CoCvLpKobxvmmR,Moneybagg Yo,0.739022501,-0.312700571,0.177724332,0
4393,5vZe9Mc5gD3iYdkwnVM4vp,https://open.spotify.com/track/5vZe9Mc5gD3iYdkwnVM4vp,Moneybagg Yo,0.733322986,-0.158980176,0.382658171,0
4397,0tBkyxn6wtYXqV7iaKy4Bl,https://open.spotify.com/track/0tBkyxn6wtYXqV7iaKy4Bl,Kidd Keo,0.716600817,-0.39249439,-0.080143524,0
4418,0mOpLJQBj7Q2ElfUdahRVy,https://open.spotify.com/track/0mOpLJQBj7Q2ElfUdahRVy,MC STAN,0.632232677,0.051830333,0.03486497,0
4432,6bSeGQcsve915cgePuw2bZ,https://open.spotify.com/track/6bSeGQcsve915cgePuw2bZ,La Santa Grifa,0.709600703,-0.110777904,0.324090322,0
4433,7kRKlFCFLAUwt43HWtauhX,https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX,ALI,0.682325734,-0.262636801,-0.06893696,0
4442,46WaBBaEHzgbN88Ew0nh50,https://open.spotify.com/track/46WaBBaEHzgbN88Ew0nh50,GFRIEND,0.677487747,-0.25752348,-0.076296229,0
4444,6fenoNqjmMJbrXKfoIuXr2,https://open.spotify.com/track/6fenoNqjmMJbrXKfoIuXr2,GFRIEND,0.689578134,-0.30840178,-0.070641341,0
4454,3ejAkJLWQSEJDqDXxK3efB,https://open.spotify.com/track/3ejAkJLWQSEJDqDXxK3efB,EVERGLOW,0.742522167,-0.239465876,0.364405143,0
4462,4keclC0eBhQm8lFtYmX01K,https://open.spotify.com/track/4keclC0eBhQm8lFtYmX01K,Grimes,0.645649873,-0.039136654,0.009935425,0
4465,0Sqh9dVJMFJRwz4K0jeoOR,https://open.spotify.com/track/0Sqh9dVJMFJRwz4K0jeoOR,Grimes,0.67847628,-0.107433996,0.151301931,0
4480,3iLqD9D7hnWVhlizXrZQWt,https://open.spotify.com/track/3iLqD9D7hnWVhlizXrZQWt,Money Man,0.700576346,-0.17199793,0.10723318,0
4482,5LdFdNBPGIGIAaJFMrsAYe,https://open.spotify.com/track/5LdFdNBPGIGIAaJFMrsAYe,Money Man,0.695355079,-0.188899303,0.10604438,0
4484,5aN5LC7k4x4oiVaEnlcTeJ,https://open.spotify.com/track/5aN5LC7k4x4oiVaEnlcTeJ,Money Man,0.718144197,-0.066788352,0.37152437,0
4488,59kl6e4q6sCJlxCgLZdJGo,https://open.spotify.com/track/59kl6e4q6sCJlxCgLZdJGo,ROW,0.702584446,-0.239429191,0.107633422,0
4489,7v4CkKgv07ZztFpeZDcro3,https://open.spotify.com/track/7v4CkKgv07ZztFpeZDcro3,ROW,0.656374149,-0.084712598,-0.063960363,0
4490,5BkBcXJ0rDRlnzh3tmknxI,https://open.spotify.com/track/5BkBcXJ0rDRlnzh3tmknxI,Midas the Jagaban,0.653567103,0.001978081,0.054928022,0
