,id,url,Artist,PC1,PC2,PC3,clust
3569,4drY1uVHXI6FVn6MvDToWV,https://open.spotify.com/track/4drY1uVHXI6FVn6MvDToWV,Brent Cobb,-0.580568206,0.705888317,-0.299922429,2
3574,4jB3Mw900goYibsFAueHph,https://open.spotify.com/track/4jB3Mw900goYibsFAueHph,Brent Cobb,-0.516865895,0.351122853,-0.35889135,2
3575,3ZR8W2fkL1sbZ5TtHbwCOM,https://open.spotify.com/track/3ZR8W2fkL1sbZ5TtHbwCOM,Brent Cobb,-0.490137395,0.684984998,0.316461482,2
3580,18c10NTlwWkUkjbhfaC2ve,https://open.spotify.com/track/18c10NTlwWkUkjbhfaC2ve,Vedo,-0.347412225,0.223814969,0.523672658,2
3589,7dq4XQtWk3jmAyAu984gU7,https://open.spotify.com/track/7dq4XQtWk3jmAyAu984gU7,Claire Rosinkranz,-0.420247672,0.218440195,0.079779596,2
3600,27cw0tNJKQQW2CJMGcCfZb,https://open.spotify.com/track/27cw0tNJKQQW2CJMGcCfZb,Sushi Soucy,-0.433713614,0.447763596,0.309252755,2
3645,4sxVrSzqPGv18mDbZnytLn,https://open.spotify.com/track/4sxVrSzqPGv18mDbZnytLn,Kehlani,-0.400493592,0.182497304,0.195779351,2
3648,1wBcy2jyslYSO7nczt8TJE,https://open.spotify.com/track/1wBcy2jyslYSO7nczt8TJE,Kehlani,-0.474434037,0.307836972,-0.134409407,2
3657,1oMUYmXy85ZOQGZ2fylBiN,https://open.spotify.com/track/1oMUYmXy85ZOQGZ2fylBiN,Mingmei Hsueh,-0.52670288,0.926174138,0.356275085,2
3659,3ansqkO7A68z6xDhErpKpi,https://open.spotify.com/track/3ansqkO7A68z6xDhErpKpi,Mingmei Hsueh,-0.46162391,0.858549175,0.708054536,2
3664,4jFjWItABR71T2mOpItbcy,https://open.spotify.com/track/4jFjWItABR71T2mOpItbcy,Gustav,-0.390972329,0.106284341,0.053032887,2
3669,5kpkEb0M49YM516trGUSWS,https://open.spotify.com/track/5kpkEb0M49YM516trGUSWS,Rei 6,-0.580660119,0.681994878,-0.307513842,2
3682,5NPQoYZRjpUNBlJvWYEHxj,https://open.spotify.com/track/5NPQoYZRjpUNBlJvWYEHxj,Rod Wave,-0.487590717,0.273221118,-0.270772606,2
3691,5tR2TYOWDUqlZvu74La6qi,https://open.spotify.com/track/5tR2TYOWDUqlZvu74La6qi,Rod Wave,-0.397076761,0.300956893,0.366138978,2
3694,5cfKBuE5XKtlaNOVjQwA9H,https://open.spotify.com/track/5cfKBuE5XKtlaNOVjQwA9H,Leon James,-0.393892553,0.169025448,0.226411823,2
3713,37HkOHJNzhnMSOzkHBWKxg,https://open.spotify.com/track/37HkOHJNzhnMSOzkHBWKxg,Lil Darkie,-0.659181048,1.076328255,-0.270557627,2
3726,5BQMZvjqANoa8VIRLJro1e,https://open.spotify.com/track/5BQMZvjqANoa8VIRLJro1e,Lil Darkie,-0.486219988,0.358010985,-0.162957283,2
3731,4ivpKWMMxBLTTpM2Q81VbJ,https://open.spotify.com/track/4ivpKWMMxBLTTpM2Q81VbJ,Edith Whiskers,-0.51631741,0.455177604,-0.154875964,2
3732,4YV0dYmHFCMrnWNG47IJVd,https://open.spotify.com/track/4YV0dYmHFCMrnWNG47IJVd,Edith Whiskers,-0.56570957,0.744569074,-0.11593604,2
3734,18V1UiYRvWYwn01CRDbbuR,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,Edith Whiskers,-0.549843561,0.711702921,-0.122543104,2
3735,4TXQetQNngifAITPR5zSqx,https://open.spotify.com/track/4TXQetQNngifAITPR5zSqx,Edith Whiskers,-0.471348064,0.68622642,0.420468636,2
3736,6s9BHzkcwO9wuOSlkj0rO4,https://open.spotify.com/track/6s9BHzkcwO9wuOSlkj0rO4,Edith Whiskers,-0.605446985,0.776152822,-0.294798986,2
3738,2ZiW5TlmTuamrxzXLB2psv,https://open.spotify.com/track/2ZiW5TlmTuamrxzXLB2psv,Edith Whiskers,-0.614800009,0.867853072,-0.279203106,2
3739,5w7T8mzEMbGsOusLoX9s40,https://open.spotify.com/track/5w7T8mzEMbGsOusLoX9s40,Edith Whiskers,-0.494219431,0.717476998,0.331132176,2
3740,76boXeW2kk3oklzfK5cLwD,https://open.spotify.com/track/76boXeW2kk3oklzfK5cLwD,Edith Whiskers,-0.430940125,0.509062895,0.465446027,2
3750,2kWZIDANL5iq02xplD4fhw,https://open.spotify.com/track/2kWZIDANL5iq02xplD4fhw,Pinguini Tattici Nucleari,-0.420799002,0.136523625,-0.025090296,2
3756,4fHXCQsVLqprmav296KcyL,https://open.spotify.com/track/4fHXCQsVLqprmav296KcyL,Pinguini Tattici Nucleari,-0.38575717,0.164540531,0.261527093,2
3761,24Sqz5FNuD6D5Utxeg4DmK,https://open.spotify.com/track/24Sqz5FNuD6D5Utxeg4DmK,keshi,-0.410395248,0.120200677,0.061437152,2
3762,6D6HVKe7Qu3imn4zzJD0W9,https://open.spotify.com/track/6D6HVKe7Qu3imn4zzJD0W9,keshi,-0.475185952,0.438662376,0.013064392,2
3765,3r9eGg4SVPbhtiPTA9UkmK,https://open.spotify.com/track/3r9eGg4SVPbhtiPTA9UkmK,keshi,-0.470253915,0.619998366,0.41077763,2
3769,3zPgAKn5tbmCuCKrR3r7qE,https://open.spotify.com/track/3zPgAKn5tbmCuCKrR3r7qE,Jhené Aiko,-0.541115472,0.516273982,-0.331248877,2
3771,6ffCTLnwgOBNv09A9UCRl9,https://open.spotify.com/track/6ffCTLnwgOBNv09A9UCRl9,Jhené Aiko,-0.453797221,0.232815645,-0.031275498,2
3779,1IccfvDqh1CGWNdMThjycb,https://open.spotify.com/track/1IccfvDqh1CGWNdMThjycb,Jhené Aiko,-0.534326229,0.431000179,-0.358011198,2
3782,61A3iFvqsEPmnwAtsbwRJL,https://open.spotify.com/track/61A3iFvqsEPmnwAtsbwRJL,Jhené Aiko,-0.487653667,0.795685551,0.516717575,2
3783,6nLWre5WAwwCP7HEuYCLQp,https://open.spotify.com/track/6nLWre5WAwwCP7HEuYCLQp,Jhené Aiko,-0.457396208,0.788126312,0.693845406,2
3785,68q4iNShG47zCF2LBlkybk,https://open.spotify.com/track/68q4iNShG47zCF2LBlkybk,Jhené Aiko,-0.407088722,0.316193815,0.440770553,2
3786,2siIhRYyrbKp9rGFAD4TVx,https://open.spotify.com/track/2siIhRYyrbKp9rGFAD4TVx,Jhené Aiko,-0.438590848,0.559233504,0.476607475,2
3805,2LgLslaIQUOipwxxzFmmuo,https://open.spotify.com/track/2LgLslaIQUOipwxxzFmmuo,Sub Urban,-0.519977217,0.502304234,-0.229521005,2
3812,7q80gX3piYomj4aZSHqKqs,https://open.spotify.com/track/7q80gX3piYomj4aZSHqKqs,L.A.X,-0.409508287,0.33768624,0.392488441,2
3868,2JVwvpEmIe3G96VJ7A5gAH,https://open.spotify.com/track/2JVwvpEmIe3G96VJ7A5gAH,MORADA,-0.461299052,0.391445228,0.124474822,2
3876,1sv41rYgHhPWdyzwk5K9zy,https://open.spotify.com/track/1sv41rYgHhPWdyzwk5K9zy,Eminem,-0.472442876,0.317837708,-0.238384643,2
3895,5TEQ8aQm7SqtCRDGW2Bkoq,https://open.spotify.com/track/5TEQ8aQm7SqtCRDGW2Bkoq,Eminem,-0.444893046,0.395965275,0.137696874,2
3911,0UtAEonU5MhbGljzcaa5Kx,https://open.spotify.com/track/0UtAEonU5MhbGljzcaa5Kx,Eminem,-0.417754033,0.21802476,0.121453044,2
3931,3CYpmhtAu6DCAwfkYB2mQ9,https://open.spotify.com/track/3CYpmhtAu6DCAwfkYB2mQ9,Josh Abbott Band,-0.476120863,0.368462831,0.018236794,2
3937,2sXOoCwddiq1hgNr86TTkq,https://open.spotify.com/track/2sXOoCwddiq1hgNr86TTkq,Josh Abbott Band,-0.483005896,0.319199337,-0.204687863,2
3940,58VNpcJpI5dEKxYByCkbXc,https://open.spotify.com/track/58VNpcJpI5dEKxYByCkbXc,ODIE,-0.522190495,0.377282312,-0.372538335,2
3952,3W2s12opBKPQrUkTyj98MI,https://open.spotify.com/track/3W2s12opBKPQrUkTyj98MI,Jack Stauber's Micropop,-0.44656676,0.211931864,-0.100771274,2
3955,2t7RNUa8I8fbZAEAmZOkBl,https://open.spotify.com/track/2t7RNUa8I8fbZAEAmZOkBl,Jack Stauber's Micropop,-0.511894361,0.571856058,-0.046401947,2
3991,2gUd3yw7mKm5QOjAtzAt91,https://open.spotify.com/track/2gUd3yw7mKm5QOjAtzAt91,Tayc,-0.549379442,0.498567575,-0.33841529,2
3996,58qX77t2VWMWcycsh9zKLc,https://open.spotify.com/track/58qX77t2VWMWcycsh9zKLc,Clinton Kane,-0.505721863,0.425016557,-0.155020663,2
4004,06fOOBmP4iNMeWfwzOTXic,https://open.spotify.com/track/06fOOBmP4iNMeWfwzOTXic,Luke Bryan,-0.501253246,0.393382735,-0.174815684,2
4026,6V7QyA9N0Zp7C6k8qsYfpm,https://open.spotify.com/track/6V7QyA9N0Zp7C6k8qsYfpm,Mismatched - Cast,-0.425243244,0.261854446,0.102870176,2
4027,1u1RY2DzfojRMbo6jtTnYk,https://open.spotify.com/track/1u1RY2DzfojRMbo6jtTnYk,Mismatched - Cast,-0.366401193,0.247043462,0.521614369,2
4030,2sT0eosuhBEkw8dz6qFxUo,https://open.spotify.com/track/2sT0eosuhBEkw8dz6qFxUo,Mismatched - Cast,-0.461315867,0.381560235,0.095271306,2
4047,0EA8jl8Wje9ALRKC8Qlzyt,https://open.spotify.com/track/0EA8jl8Wje9ALRKC8Qlzyt,Arthur Nery,-0.494603431,0.666972674,0.229009349,2
4062,4s0Nj9qa3X386tHgrxpx6L,https://open.spotify.com/track/4s0Nj9qa3X386tHgrxpx6L,The Black Keys,-0.436767453,0.383137646,0.268808102,2
4067,75wU3Ku2XsomCVmXVsqEwM,https://open.spotify.com/track/75wU3Ku2XsomCVmXVsqEwM,Young Dolph,-0.369177504,0.233807843,0.33717121,2
4070,3dh5j9wwbBc3WHAVv5hirG,https://open.spotify.com/track/3dh5j9wwbBc3WHAVv5hirG,Young Dolph,-0.380874147,0.317091314,0.35133693,2
4082,0c4I5JEZGLzX94JA9mr1k2,https://open.spotify.com/track/0c4I5JEZGLzX94JA9mr1k2,La La Love You,-0.631085038,0.858990448,-0.310557182,2
4112,0h7tR71kexXR4qB1hI8EEL,https://open.spotify.com/track/0h7tR71kexXR4qB1hI8EEL,Yunk Vino,-0.434141535,0.254039946,0.064917146,2
4121,3Fe8KwoLBOCVTtqNhEUvkF,https://open.spotify.com/track/3Fe8KwoLBOCVTtqNhEUvkF,Koe Wetzel,-0.455892622,0.445354488,0.130092507,2
4130,2b3u37afzpBoAECuMvRRGm,https://open.spotify.com/track/2b3u37afzpBoAECuMvRRGm,Koe Wetzel,-0.516908764,0.385359683,-0.330670169,2
4134,0fIbPMXnTdyuW2UirA9mWQ,https://open.spotify.com/track/0fIbPMXnTdyuW2UirA9mWQ,Vismay Patel,-0.428222574,0.47808856,0.369012372,2
4135,2m2GJpBjQNNphaCgBeoj7R,https://open.spotify.com/track/2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,-0.628725625,1.100743825,-0.084740186,2
4140,1nQkxTE05BneoWCmGYjrzF,https://open.spotify.com/track/1nQkxTE05BneoWCmGYjrzF,YEW,-0.486409759,0.308724833,-0.183723451,2
4141,0ZcyX8hFV1jdJNWOI8mMXF,https://open.spotify.com/track/0ZcyX8hFV1jdJNWOI8mMXF,YEW,-0.44968427,0.483627988,0.307113218,2
4142,6xGykOmBl2GBYyIr389ehL,https://open.spotify.com/track/6xGykOmBl2GBYyIr389ehL,YEW,-0.520344185,0.630537883,0.050043121,2
4151,3kzeFYqVivXmkhD63NLHrb,https://open.spotify.com/track/3kzeFYqVivXmkhD63NLHrb,Bankrol Hayden,-0.368937844,0.327144803,0.638535607,2
4152,7MCZ8P0QnG1Mci4TvGKbGQ,https://open.spotify.com/track/7MCZ8P0QnG1Mci4TvGKbGQ,Bankrol Hayden,-0.473949359,0.471702174,0.122112001,2
4161,6a5vE6GHrLSyqbbojVH1iy,https://open.spotify.com/track/6a5vE6GHrLSyqbbojVH1iy,PARTYNEXTDOOR,-0.439775151,0.37452185,0.198167368,2
4167,13p4rXMjki7WdQtWlgEGWS,https://open.spotify.com/track/13p4rXMjki7WdQtWlgEGWS,PARTYNEXTDOOR,-0.442022096,0.443582913,0.357272895,2
4191,3Lk1byeEigAswQI3cyS3LQ,https://open.spotify.com/track/3Lk1byeEigAswQI3cyS3LQ,OBOY,-0.377103953,0.214728302,0.327323673,2
4204,1btyIQGzPdebh4XwVPMPr5,https://open.spotify.com/track/1btyIQGzPdebh4XwVPMPr5,David Bisbal,-0.391307704,0.156089283,0.257030128,2
4207,6cNiiKCGiT7gmQkyrX1C3B,https://open.spotify.com/track/6cNiiKCGiT7gmQkyrX1C3B,David Bisbal,-0.536469668,0.387802915,-0.356474195,2
4209,5PTO8z10L10KuzlS8rVybc,https://open.spotify.com/track/5PTO8z10L10KuzlS8rVybc,Timmy Trumpet,-0.551086608,0.465229248,-0.379342237,2
4227,2cKWZV0iHkZc5RzxpwszAM,https://open.spotify.com/track/2cKWZV0iHkZc5RzxpwszAM,CoComelon,-0.378397923,0.18338489,0.280911152,2
4231,097ftnCPnGHhn93lS0HHlO,https://open.spotify.com/track/097ftnCPnGHhn93lS0HHlO,CoComelon,-0.5530269,0.502929849,-0.33535857,2
4232,6RmASv3WxtDZDyaHjc6FDn,https://open.spotify.com/track/6RmASv3WxtDZDyaHjc6FDn,CoComelon,-0.535147269,0.502645123,-0.319815409,2
4234,78ipGXXnteGWOw7vr2gnhs,https://open.spotify.com/track/78ipGXXnteGWOw7vr2gnhs,CoComelon,-0.498406654,0.333197146,-0.335536271,2
4239,2NRJZvJRqWbhQPc3kg3Dzy,https://open.spotify.com/track/2NRJZvJRqWbhQPc3kg3Dzy,Maverick City Music,-0.566732851,0.72669508,-0.123294237,2
4240,5NPnQsp6ziP8TPQwdIdEEj,https://open.spotify.com/track/5NPnQsp6ziP8TPQwdIdEEj,Maverick City Music,-0.461134372,0.333569362,0.07636535,2
4241,6TigGiyqHr7Dy1CaCeKhdP,https://open.spotify.com/track/6TigGiyqHr7Dy1CaCeKhdP,Maverick City Music,-0.40854115,0.50052051,0.658681848,2
4242,4EtKV9VxLbL6wgeQjiPm4r,https://open.spotify.com/track/4EtKV9VxLbL6wgeQjiPm4r,Maverick City Music,-0.453691215,0.525742758,0.374175573,2
4244,7IEKYcNmE949Zrsh2mYNhd,https://open.spotify.com/track/7IEKYcNmE949Zrsh2mYNhd,Maverick City Music,-0.503817207,0.517080956,0.02232708,2
4245,0tI27jZrVAIKhpT5koEU7V,https://open.spotify.com/track/0tI27jZrVAIKhpT5koEU7V,Maverick City Music,-0.562294426,0.632904442,-0.223310212,2
4246,2bC8nrT3tqqGUXRGUbqimw,https://open.spotify.com/track/2bC8nrT3tqqGUXRGUbqimw,Maverick City Music,-0.471977231,0.426474963,0.094225752,2
4247,6vpqd2PVdRja9di26vmCAa,https://open.spotify.com/track/6vpqd2PVdRja9di26vmCAa,Maverick City Music,-0.417018439,0.527025452,0.658703114,2
4248,6kbeWcRhfv74bMGz1f5CsG,https://open.spotify.com/track/6kbeWcRhfv74bMGz1f5CsG,Maverick City Music,-0.428636944,0.624171565,0.671432373,2
4249,3slyEn7urkIAbxsG3qva7Z,https://open.spotify.com/track/3slyEn7urkIAbxsG3qva7Z,Maverick City Music,-0.427627475,0.500324082,0.475311256,2
4250,1AzNN19lPYC68iacrbWL8X,https://open.spotify.com/track/1AzNN19lPYC68iacrbWL8X,Darbuka Siva,-0.425124867,0.270584082,0.170321515,2
4251,3jxNbVmugKWFFc3YAVl0sD,https://open.spotify.com/track/3jxNbVmugKWFFc3YAVl0sD,Pritam,-0.390082988,0.158894534,0.266412257,2
4253,4Pytpetqvmfn59yTTaugOu,https://open.spotify.com/track/4Pytpetqvmfn59yTTaugOu,Pritam,-0.39062814,0.452082862,0.664025011,2
4256,1BVlbuPTabrUN73h7LgyaY,https://open.spotify.com/track/1BVlbuPTabrUN73h7LgyaY,Pritam,-0.401811361,0.51866343,0.663693276,2
4266,1IVj6CsBbTgOEpo0W6hgwN,https://open.spotify.com/track/1IVj6CsBbTgOEpo0W6hgwN,张远,-0.407872297,0.349758165,0.459887042,2
4279,3RKywhObU25JLEypRY6HWx,https://open.spotify.com/track/3RKywhObU25JLEypRY6HWx,Selena Gomez,-0.483699515,0.426987547,-0.008027057,2
4325,6yTOcvNpqTNXpdfwMAyAgH,https://open.spotify.com/track/6yTOcvNpqTNXpdfwMAyAgH,Trippie Redd,-0.40431538,0.162492109,0.144608982,2
4326,2CoxJRIhTKvHyFIq9FcDO5,https://open.spotify.com/track/2CoxJRIhTKvHyFIq9FcDO5,Kaleb J,-0.433657831,0.174938802,-0.041493469,2
4401,732Zsh1L5ixRNgAmiPyvrp,https://open.spotify.com/track/732Zsh1L5ixRNgAmiPyvrp,Novo Amor,-0.575519491,0.695354231,-0.211664886,2
4402,04KkoQzL9rMw4jjDzCbET7,https://open.spotify.com/track/04KkoQzL9rMw4jjDzCbET7,Novo Amor,-0.428345783,0.293406079,0.177544571,2
4403,6eusWfAal7mOOLr0XFLkiY,https://open.spotify.com/track/6eusWfAal7mOOLr0XFLkiY,Novo Amor,-0.453816687,0.527910684,0.301334572,2
4404,3qjgMPGzM3dnRwoAG3Mv4t,https://open.spotify.com/track/3qjgMPGzM3dnRwoAG3Mv4t,Novo Amor,-0.494591546,0.443220221,-0.057351448,2
4405,1ulB5740qjdSila4Vjnb7Z,https://open.spotify.com/track/1ulB5740qjdSila4Vjnb7Z,Novo Amor,-0.559728567,0.693269643,-0.227059491,2
4406,5xYpEeGFXmkGMBQ22NfKfO,https://open.spotify.com/track/5xYpEeGFXmkGMBQ22NfKfO,Novo Amor,-0.588402311,0.812641225,-0.215585131,2
4407,7AkPusgKsrTqbOcTTbRnFr,https://open.spotify.com/track/7AkPusgKsrTqbOcTTbRnFr,Novo Amor,-0.466739682,0.456705633,0.114663381,2
4408,6b68aviQQgq22JuK2CDno6,https://open.spotify.com/track/6b68aviQQgq22JuK2CDno6,Novo Amor,-0.498784958,0.895802618,0.602606899,2
4409,68i41spJIphl0RDfDf7tOL,https://open.spotify.com/track/68i41spJIphl0RDfDf7tOL,Novo Amor,-0.53656859,0.676908828,-0.053405801,2
4410,7yI9Gi86ONcgYA2xX4UMSJ,https://open.spotify.com/track/7yI9Gi86ONcgYA2xX4UMSJ,Novo Amor,-0.504925252,0.607441374,0.134858319,2
4412,5AkV53fo1u01mi8r22JNeF,https://open.spotify.com/track/5AkV53fo1u01mi8r22JNeF,Ardhito Pramono,-0.484584567,0.636722598,0.308291989,2
4416,6ibfYb2Twln7qUipBZUzCc,https://open.spotify.com/track/6ibfYb2Twln7qUipBZUzCc,MC STAN,-0.498535114,0.392151321,-0.272209345,2
4429,5QGdWvXwXMK2Zx6eKagyue,https://open.spotify.com/track/5QGdWvXwXMK2Zx6eKagyue,Ardhito Pramono,-0.556611219,0.71960348,-0.128541729,2
4441,2ZP85Jq4K27V6WWVXfINSR,https://open.spotify.com/track/2ZP85Jq4K27V6WWVXfINSR,keshi,-0.529367837,0.578475366,-0.144376463,2
4457,1OEN5wnzICsfdDOGbwaAdb,https://open.spotify.com/track/1OEN5wnzICsfdDOGbwaAdb,VAX,-0.489185812,0.60891828,0.217649007,2
4476,4nvLuqwTOZdEJI1fcHXv8h,https://open.spotify.com/track/4nvLuqwTOZdEJI1fcHXv8h,Cigarettes After Sex,-0.449931979,0.274475186,0.060054107,2
4509,06owvG6hlv560LJsR0t9cy,https://open.spotify.com/track/06owvG6hlv560LJsR0t9cy,flora cash,-0.532107059,0.432701842,-0.362586869,2
4512,5G2gR8ww7J0QZzhm32ltme,https://open.spotify.com/track/5G2gR8ww7J0QZzhm32ltme,flora cash,-0.48830533,0.691587878,0.308352439,2
4513,6iWEhoALoBFnQMNVhYY0Sc,https://open.spotify.com/track/6iWEhoALoBFnQMNVhYY0Sc,flora cash,-0.52939625,0.526473975,-0.246867693,2
4514,3NXb6KvIlfJozMjBUkTkoP,https://open.spotify.com/track/3NXb6KvIlfJozMjBUkTkoP,flora cash,-0.548447458,0.559536718,-0.338470925,2
4515,14Gl2GHSriLtQxGTri6uio,https://open.spotify.com/track/14Gl2GHSriLtQxGTri6uio,Miracle Tones,-0.659696789,1.074372148,-0.272209334,2
4516,1PJAY5lET9XqwAPFOdWZHw,https://open.spotify.com/track/1PJAY5lET9XqwAPFOdWZHw,Miracle Tones,-0.673526387,1.174797638,-0.260709991,2
4517,2Eih0U4aJ8A9nTyc2kM7HP,https://open.spotify.com/track/2Eih0U4aJ8A9nTyc2kM7HP,Miracle Tones,-0.670694152,1.13849177,-0.264132954,2
4519,6KKxPIXdfaIbZ6cQgX5Gav,https://open.spotify.com/track/6KKxPIXdfaIbZ6cQgX5Gav,Miracle Tones,-0.58921661,1.045352705,0.176503562,2
4520,5fOf105Dd3ZJAJZchLa5ce,https://open.spotify.com/track/5fOf105Dd3ZJAJZchLa5ce,Miracle Tones,-0.67377246,1.156675189,-0.259893512,2
4521,7xFyYJ9ifCuJMJzOupVrJj,https://open.spotify.com/track/7xFyYJ9ifCuJMJzOupVrJj,Miracle Tones,-0.589605503,1.065146747,0.178576503,2
4523,4sjYK1CGjM95Y72qIJJQ8t,https://open.spotify.com/track/4sjYK1CGjM95Y72qIJJQ8t,Miracle Tones,-0.58963189,1.046939092,0.173987657,2
4524,5baUzaryxi8EfsQQdjW6wD,https://open.spotify.com/track/5baUzaryxi8EfsQQdjW6wD,Miracle Tones,-0.682816013,1.193200337,-0.253610586,2
4536,0ecW7IqLKhzKTPeqLSNc0V,https://open.spotify.com/track/0ecW7IqLKhzKTPeqLSNc0V,Jasleen Royal,-0.378052446,0.326817549,0.547074661,2
4543,7LyBwug9tJgbaEzRCqtY78,https://open.spotify.com/track/7LyBwug9tJgbaEzRCqtY78,Niall Horan,-0.377587724,0.305504707,0.530932425,2
4553,0PLo5PEQApdUdd4T5Cv9ON,https://open.spotify.com/track/0PLo5PEQApdUdd4T5Cv9ON,Dream Supplier,-0.636183482,0.916429927,-0.290116706,2
4554,2NmFqjZX2ure3dBBgmaT47,https://open.spotify.com/track/2NmFqjZX2ure3dBBgmaT47,Dream Supplier,-0.530899671,0.755280445,0.127920156,2
4556,6YSntxPhU7dY8eU7DMfVYs,https://open.spotify.com/track/6YSntxPhU7dY8eU7DMfVYs,Dream Supplier,-0.552338477,0.879050688,0.152340482,2
4558,7btVtPRcy7j1JCU6zrVvwJ,https://open.spotify.com/track/7btVtPRcy7j1JCU6zrVvwJ,Dream Supplier,-0.548952139,0.863348523,0.148466274,2
4559,2lvReQ0xoPUe4escIwZ5Xf,https://open.spotify.com/track/2lvReQ0xoPUe4escIwZ5Xf,Dream Supplier,-0.544751907,0.833079147,0.14456975,2
4560,4xmT495NXg3NtGVL0U946P,https://open.spotify.com/track/4xmT495NXg3NtGVL0U946P,Dream Supplier,-0.614774989,0.937224548,-0.105834453,2
4561,0bMhG4wQv5fxvFONPbS6Ht,https://open.spotify.com/track/0bMhG4wQv5fxvFONPbS6Ht,Dream Supplier,-0.542634199,0.795501887,0.129355387,2
4562,2etJPpgfhjWPVMRYDWdUCf,https://open.spotify.com/track/2etJPpgfhjWPVMRYDWdUCf,Dream Supplier,-0.576211524,0.988836973,0.167989312,2
4563,0J6vaiwWUG2hTea2YsWKYE,https://open.spotify.com/track/0J6vaiwWUG2hTea2YsWKYE,Dream Supplier,-0.543664414,0.826393586,0.14221467,2
4564,3DRTAdDGNfzFW0gfVo3Scb,https://open.spotify.com/track/3DRTAdDGNfzFW0gfVo3Scb,Dream Supplier,-0.572619072,0.959190476,0.16684888,2
4565,1vAdsTxfCJ3UBrLWXmFgt5,https://open.spotify.com/track/1vAdsTxfCJ3UBrLWXmFgt5,Dream Supplier,-0.646071094,1.017373235,-0.288670941,2
4566,4drTFbY9KJIvllrqVcJvLi,https://open.spotify.com/track/4drTFbY9KJIvllrqVcJvLi,Little Big Town,-0.434203347,0.452601238,0.370954624,2
4568,7o2K8kzy5n86OTGumZcFdr,https://open.spotify.com/track/7o2K8kzy5n86OTGumZcFdr,Little Big Town,-0.447793246,0.463562207,0.286356429,2
4573,0uAX8XlxJsCRusTVlmUyEa,https://open.spotify.com/track/0uAX8XlxJsCRusTVlmUyEa,Little Big Town,-0.43922004,0.408739591,0.268527407,2
4576,4GPPzexqNeP4oTlZgnxA7o,https://open.spotify.com/track/4GPPzexqNeP4oTlZgnxA7o,Little Big Town,-0.592659963,0.71308203,-0.30921144,2
4578,6mNtajBnEuFnQLep1zkQj8,https://open.spotify.com/track/6mNtajBnEuFnQLep1zkQj8,Little Big Town,-0.367643385,0.232787279,0.532887676,2
4631,3xa8ejQLxZNElGUc71yDZz,https://open.spotify.com/track/3xa8ejQLxZNElGUc71yDZz,Croosh,-0.4587679,0.275984126,-0.194133834,2
4648,1kaU2OVc5Zj1uFaw50W8ZE,https://open.spotify.com/track/1kaU2OVc5Zj1uFaw50W8ZE,Cowbell Cult,-0.45728746,0.300735779,-0.077835465,2
4660,6Zccyix2clRqC4tA44AzMD,https://open.spotify.com/track/6Zccyix2clRqC4tA44AzMD,Cowbell Cult,-0.366381975,0.201002686,0.361705421,2
4665,7c8kgNQ6A6n2j2BWVy7W1b,https://open.spotify.com/track/7c8kgNQ6A6n2j2BWVy7W1b,Cowbell Cult,-0.362950079,0.190096359,0.342212208,2
4668,7lQYWCGysFl1V8W0N7H3eP,https://open.spotify.com/track/7lQYWCGysFl1V8W0N7H3eP,Cowbell Cult,-0.483636261,0.316380188,-0.25820694,2
4681,6XSbSBzCrJv0C99guObcy6,https://open.spotify.com/track/6XSbSBzCrJv0C99guObcy6,Lewis Capaldi,-0.477936141,0.329058768,-0.103905293,2
4682,27829SWtwhWUANViVTEpol,https://open.spotify.com/track/27829SWtwhWUANViVTEpol,Lewis Capaldi,-0.483822285,0.373867944,-0.075407002,2
4684,3Tt5dZbWPzNyzrvueV6t95,https://open.spotify.com/track/3Tt5dZbWPzNyzrvueV6t95,Lewis Capaldi,-0.522624609,0.570293772,-0.058764819,2
4686,7g6q6IQf829QNZkaQJnqHY,https://open.spotify.com/track/7g6q6IQf829QNZkaQJnqHY,Duncan Laurence,-0.551013158,0.638946792,-0.127530701,2
4687,5m2W9W013ccv8VBwMNOMAW,https://open.spotify.com/track/5m2W9W013ccv8VBwMNOMAW,Duncan Laurence,-0.542053414,0.451240815,-0.348496697,2
4688,6YqffWjUbE4eNMIpsx02Tz,https://open.spotify.com/track/6YqffWjUbE4eNMIpsx02Tz,Duncan Laurence,-0.3849594,0.426493524,0.640314345,2
4689,3GM0tlo5iDkaGkXd6VcF8R,https://open.spotify.com/track/3GM0tlo5iDkaGkXd6VcF8R,Duncan Laurence,-0.469905597,0.572026376,0.302309544,2
4692,2FOdDsOOb5L9mZvR128MR7,https://open.spotify.com/track/2FOdDsOOb5L9mZvR128MR7,Duncan Laurence,-0.533500627,0.453714802,-0.340890097,2
4695,7wNgzhbBHtzeV06eoixmxl,https://open.spotify.com/track/7wNgzhbBHtzeV06eoixmxl,Duncan Laurence,-0.553559838,0.616469119,-0.245877994,2
4697,4Ld4kbKo1eOzToQ0P8JA0V,https://open.spotify.com/track/4Ld4kbKo1eOzToQ0P8JA0V,Duncan Laurence,-0.56398885,0.593485481,-0.3241171,2
4742,2aahxM4jGWFWgMzmHpelAR,https://open.spotify.com/track/2aahxM4jGWFWgMzmHpelAR,PALASTIC,-0.371705454,0.254402286,0.447700774,2
