,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1891,1OQztPI2L8Nwjb5ueTrFCd,0.506,0.371,0,-6.511,0,0.0351,0.182,4.53e-06,0.149,0.227,77.857
1892,2PKhtb0xCcYnFz1h8ii1wF,0.827,0.592,8,-7.742,1,0.196,0.129,0.00196,0.132,0.447,116.98
1893,2VeLdiYiILcCOEV0izfzEW,0.44,0.676,6,-7.57,1,0.0582,0.152,0.0201,0.108,0.429,125.013
1894,16nCYYc1lCxCyvaR1lgo0i,0.552,0.662,6,-6.225,0,0.0548,9.18e-05,0.0,0.143,0.572,79.973
1895,0OXzyIutbMk24FfWmZqrzw,0.673,0.703,11,-5.128,0,0.0405,0.071,0.0,0.0792,0.42,133.017
1896,68GivR8VOfoNadF5qynqxa,0.723,0.804,7,-5.156,1,0.0753,0.00373,5.36e-05,0.289,0.553,129.979
1897,2dsADtLSSLcfsSDn7sCdak,0.551,0.553,9,-8.226,1,0.052,0.0969,0.0,0.0885,0.0632,101.042
1898,02kiSpaHtIrkNCPjGndAI1,0.825,0.889,8,-4.514,1,0.173,0.0375,0.00036,0.312,0.881,118.022
1899,48O5UiUC5CHYb7qnFLaHv0,0.486,0.898,8,-4.788,1,0.0838,0.0161,7.66e-06,0.0896,0.308,133.985
1900,2BITQ360Knh6qNAOqR7Dyq,0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,0.369,77.005
1901,0dFdGPVLs3k0z9ezYWZzUa,0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009
1902,632PCenoAviq31MsIh9eBM,0.825,0.683,1,-9.338,1,0.0923,0.0162,2.2e-05,0.0582,0.494,106.002
1903,5G1Xj9wn0TZRf7TSbiIY8M,0.79,0.772,10,-7.356,0,0.151,0.44,2.42e-05,0.107,0.705,109.862
1904,6pmo9ha8iOPZc5lxPU9o8w,0.488,0.405,8,-6.324,0,0.0302,0.503,6.86e-06,0.108,0.152,122.049
1905,4P0r0yO7HNPvOra7BHGixH,0.936,0.791,6,-3.605,1,0.235,0.355,0.00628,0.168,0.746,102.02
1906,0oSU0oQ4xp3H6sMh1In9W8,0.182,0.86,5,-26.251,1,0.053,0.121,0.992,0.894,0.0129,80.904
1907,0kDOlw8NTIP3EOW84oqxtG,0.112,0.41,5,-26.334,1,0.0537,0.027,0.977,0.138,0.0379,151.597
1908,5RE3w3M9g5vsotdIVtLONq,0.748,0.631,10,-10.057,0,0.051,0.0799,0.838,0.104,0.0799,88.502
1909,6xJp1Tz9uUhfgFlrpznD4k,0.701,0.678,1,-5.643,0,0.069,0.093,0.00322,0.105,0.634,167.992
1910,5Qu488SxfRwIYalrMMjmE7,0.682,0.656,8,-4.461,0,0.188,0.142,0.0,0.111,0.572,185.951
1911,5rkfAeAGqww7UUGkqGZ1Wr,0.757,0.571,7,-4.547,0,0.0906,0.264,8.97e-06,0.313,0.538,159.933
1912,3dtBWbot9d7XZYGHM5kl7V,0.701,0.625,9,-4.763,0,0.124,0.165,8.34e-05,0.0754,0.747,84.671
1913,4hWHK5zIcv6yji8GsCSmAb,0.774,0.673,6,-5.255,0,0.283,0.0597,0.0,0.0942,0.219,166.015
1914,1OO9fI0XraqhRVZlMJEp6l,0.783,0.795,4,-4.432,0,0.0435,0.0675,0.0,0.104,0.635,93.982
1915,1epyvAxnYmVKS0UVn9Wsln,0.626,0.662,6,-4.104,1,0.329,0.046,0.0,0.0942,0.632,110.611
1916,4sEbyXOOAjrPHkaK8O3y2G,0.727,0.737,1,-6.395,1,0.309,0.0317,0.0,0.107,0.148,81.933
1917,1IFpEIKGWcHuWftxKWIIr6,0.341,0.278,2,-12.764,1,0.055,0.886,0.00109,0.0776,0.0797,147.602
1918,17bTBbeFGkKUAisHzk6ngP,0.809,0.761,7,-3.978,0,0.254,0.0324,2.04e-05,0.0998,0.45,173.966
1919,2KzW8jAkqgHtqdPSmoCSag,0.792,0.531,6,-5.955,1,0.28,0.296,9.69e-06,0.0999,0.746,90.023
1920,31IhRKYBQw8qnWvzRXqnLB,0.622,0.623,5,-6.971,0,0.036,0.171,3.83e-05,0.105,0.56,175.891
1921,1hPnBcozEKtGzriBxg60SP,0.581,0.531,9,-4.699,0,0.208,0.021,0.000195,0.137,0.866,170.001
1922,4gxth3dfoNKVku4DDB3R79,0.577,0.572,9,-5.478,1,0.0473,0.803,0.0,0.087,0.725,169.361
1923,6qtDKAKZhJfVziibsoGBBj,0.673,0.664,4,-5.382,0,0.177,0.376,0.0,0.111,0.586,174.972
1924,5QLs1kIWkkxcdUBfTkqWBX,0.558,0.69,6,-5.101,1,0.122,0.132,0.0,0.126,0.43,90.091
1925,2WrqTrNIHqfcMCgmEo0A7E,0.826,0.878,6,-2.389,0,0.0599,0.0242,0.0,0.0789,0.686,94.994
1926,0lBYoRwjutFWOBGfQ2uMGk,0.84,0.505,0,-6.708,0,0.0769,0.0999,0.0,0.354,0.775,88.973
1927,4cjmzyooA8MkQAKrfESAoo,0.749,0.536,5,-5.705,1,0.18,0.178,0.0,0.103,0.328,179.966
1928,52ZI5nsIiC5Zh6z5ufTYAK,0.773,0.572,8,-3.463,0,0.232,0.0886,0.0,0.0937,0.703,179.685
1929,19bRjBsNb33qkJkyYNZT16,0.863,0.714,5,-3.156,0,0.229,0.0264,0.0,0.129,0.553,90.04
1930,2C6eINAA8cO6e5a8PjnWsK,0.735,0.674,6,-5.629,0,0.124,0.18,0.0,0.108,0.561,171.883
1931,5SXG3VyqqWkzr4a3sUnupK,0.729,0.843,4,-4.588,0,0.0426,0.0431,1.22e-05,0.106,0.656,93.972
1932,0mIFOa5E7widNaQ76voSN1,0.744,0.617,11,-4.621,1,0.325,0.126,0.0,0.101,0.396,170.002
1933,0pIiCv0GdhtsOjCJ5Y7zHj,0.639,0.769,1,-5.077,1,0.0383,0.000701,0.742,0.0553,0.177,123.983
1934,3zMSQBKHsQcxj0zQV5StZF,0.744,0.922,1,-5.763,1,0.0422,0.00121,0.891,0.313,0.397,123.996
1935,3DHB4RzX7kWcpjjFtcmWqh,0.803,0.738,0,-4.946,1,0.294,0.528,0.0,0.112,0.323,139.948
1936,1G6ogYzSW9nWiiZaJGROns,0.888,0.566,2,-5.136,1,0.403,0.13,0.0,0.121,0.488,142.974
1937,0afslw2desDdkQlYnvRq3J,0.7,0.859,9,-2.862,1,0.0837,0.00761,0.0,0.204,0.371,144.008
1938,6XEfJkyYNfuZpGSj4d1MIb,0.55,0.681,0,-4.887,0,0.509,0.132,0.0,0.19,0.621,160.94
1939,0yxzHn3XZEuFqhkFO5469f,0.79,0.612,10,-4.523,0,0.477,0.191,0.0,0.124,0.176,143.941
1940,6WeurOh3vsrWt9GwOGXhGA,0.865,0.811,11,-4.694,0,0.412,0.00654,0.0,0.103,0.365,143.975
1941,3CbuJgFjbHFr2Psd50GTWP,0.877,0.573,0,-3.784,0,0.104,0.000461,2.12e-06,0.0683,0.337,140.034
1942,2xaMFkZ8NvTtYBKAhlDqB9,0.896,0.805,1,-4.574,1,0.348,0.00369,0.0,0.0865,0.661,147.908
1943,0aq2ZABIz8O6Du1T2muz8y,0.718,0.64,8,-5.32,0,0.383,0.285,0.000268,0.241,0.489,144.109
1944,5rYX6uGGhwRBRseSGosoR8,0.891,0.766,7,-2.951,0,0.348,0.183,0.0,0.0993,0.577,140.105
1945,621lgrxQKPmnkAV08RiXLX,0.643,0.773,10,-3.422,0,0.336,0.295,0.0,0.0833,0.474,143.273
1946,2a14h7oUk1TpRwfGr1fXo5,0.624,0.565,0,-4.398,1,0.345,0.155,0.0,0.0891,0.394,129.819
1947,7Ls92dN1f7KaI0vfrJsvnP,0.819,0.486,7,-7.856,1,0.466,0.176,0.0,0.0763,0.41,144.965
1948,4mKvpB2wazDRLnDJymBNbi,0.528,0.155,9,-12.293,1,0.0333,0.786,0.0,0.0968,0.185,128.526
1949,3gru1C4urrcg1x2HKy7QUi,0.362,0.0826,2,-9.893,1,0.0379,0.931,8.47e-06,0.121,0.134,135.976
1950,1lk1AQ4NL2F5INzLcCWa1u,0.611,0.834,11,-4.528,0,0.0299,0.0544,1.57e-05,0.232,0.643,109.997
1951,4L0dAqy0TS8itpVLAXRkss,0.752,0.702,10,-4.927,0,0.0379,0.296,0.0,0.103,0.322,119.939
1952,4trvXMrTCjO6Bt2mFAWpjA,0.543,0.847,8,-3.92,0,0.0501,0.561,8.45e-05,0.151,0.473,95.991
1953,0lwuGeDjKyzjLQG0os4S3o,0.393,0.3,0,-9.125,0,0.0276,0.638,2.62e-06,0.0852,0.28,137.223
1954,0QLkvE8jrmVDrfhPaWuq7v,0.45,0.255,0,-7.259,1,0.0262,0.819,4.43e-06,0.0891,0.214,83.664
1955,4kzcJJUonbCSlNXrHXt6n8,0.519,0.657,4,-4.97,0,0.0933,0.239,8.34e-06,0.267,0.552,95.69
1956,5gY9xprFB0mGfarnXw1jLA,0.366,0.181,9,-9.342,0,0.0364,0.742,0.0,0.0891,0.151,127.846
1957,3TG28f1uIZHtgleA0d96LS,0.603,0.52,2,-6.614,0,0.0311,0.685,0.000135,0.324,0.133,93.028
1958,6bMgrX5WNGOs2gLVKHPzsF,0.333,0.281,10,-8.262,1,0.0274,0.893,0.0,0.0995,0.265,145.621
1959,5WFIcpG0uAJ9La6genO9V4,0.625,0.19,9,-8.695,1,0.053,0.898,8.96e-06,0.0871,0.16,103.754
1960,1l2mXiM0kfO1MT14gkZFx1,0.725,0.471,9,-5.002,0,0.0318,0.435,0.0,0.101,0.358,124.934
1961,2WRDu73mfK4aZiVucqs0PZ,0.638,0.277,7,-9.005,0,0.0351,0.367,0.000201,0.075,0.361,133.637
1962,76oWruR7pYy8Fjvgn4KBUA,0.636,0.149,0,-11.701,0,0.0719,0.836,0.00504,0.0939,0.251,117.52
1963,7sq2z9oX2S0CvgTqCZ0ko4,0.286,0.0847,2,-9.883,1,0.0397,0.934,6.94e-06,0.121,0.112,70.743
1964,109IFUPToICeegPhrElR9g,0.367,0.637,6,-6.565,1,0.0299,0.0521,0.0236,0.129,0.156,74.048
1965,4xgp4w0IR8rKQ9EuuYiATZ,0.739,0.146,4,-10.372,0,0.0305,0.908,0.0,0.11,0.0776,97.058
1966,1cy2h7Dhm7vCI7GW9IuEcK,0.533,0.528,2,-5.599,1,0.0457,0.639,1.05e-05,0.283,0.689,104.346
1967,5WKWQ6mhbNp5M6AY4wTUfM,0.328,0.359,1,-6.361,1,0.0308,0.582,0.00125,0.157,0.216,139.662
1968,5HwKbrsWksMylWHhpH8L3N,0.495,0.254,5,-8.097,1,0.0307,0.942,2.31e-05,0.105,0.201,74.951
1969,61cVkkNbkQRS1ut3XNe4D1,0.162,0.000376,1,-37.946,1,0.223,0.956,0.965,0.112,0.0374,126.057
1970,3wYcI5lwZNpLhEl3Pa1CVU,0.124,0.0032,1,-32.058,1,0.0687,0.534,0.82,0.11,0.00183,65.246
1971,7rl3oe00C0iWzsdmRoIsuG,0.136,0.0971,2,-37.251,1,0.0687,0.738,0.932,0.112,0.0233,140.417
1972,2nmjkByTFJrfaqkkAvL0qN,0.117,0.046,10,-23.686,1,0.0705,0.922,0.999,0.136,1e-05,81.05
1973,1stiSonuKkZqhI1o9nZ9MT,0.721,0.628,10,-5.546,1,0.0409,0.61,0.0,0.108,0.514,81.008
1974,0v77QqHiZUvfJkCk2rGRqw,0.611,0.566,1,-5.861,1,0.0388,0.507,0.0,0.0971,0.312,82.984
1975,6Sflud15ff1KqBzg6wj78S,0.573,0.338,7,-7.478,0,0.027,0.864,4.41e-06,0.133,0.451,96.981
1976,1gJB8vh4PoRqSYrDLItc2R,0.727,0.869,7,-5.925,0,0.0846,0.322,0.0,0.398,0.609,138.005
1977,330joCgJHJGHFLOgJCvNEM,0.398,0.168,5,-8.311,0,0.0352,0.879,0.0,0.101,0.414,91.393
1978,0OGWPZujUqgF5ER4iSg2Qp,0.35,0.477,2,-4.933,1,0.0341,0.676,0.0,0.136,0.187,91.162
1979,5vN7P248A5pcoyttfnLiO3,0.631,0.518,6,-11.401,0,0.224,0.203,0.0,0.333,0.418,109.629
1980,2LTJYsWOqsjntJpRy2HpY6,0.478,0.537,11,-8.378,0,0.111,0.248,0.0,0.271,0.384,82.902
1981,0uQkvV2UbX10sh74E8qSOC,0.695,0.685,1,-7.268,0,0.186,0.275,0.0,0.0399,0.705,161.913
1982,1jReouUURqZ4LmgJ7bgXA3,0.658,0.641,3,-5.012,0,0.208,0.49,0.0,0.314,0.879,172.973
1983,3zc8VZEpM1onYV4FWGdFvm,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448
1984,6rwffxuu6KJ5Gl2MLMMbXh,0.424,0.511,1,-9.609,1,0.473,0.415,0.0,0.705,0.705,77.057
1985,0mehSdTadpXbHAWTrnrIXO,0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905
1986,5iMRhOHzze2CujxHiJ6cRL,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933
1987,0OMYllKltbIYT3XFzUKTfB,0.747,0.547,0,-9.38,1,0.196,0.159,0.0,0.178,0.699,80.503
1988,5f5i9Wyzg6SlustTyiWIcr,0.741,0.735,8,-6.449,1,0.0968,0.137,0.0,0.107,0.636,85.003
1989,4jKnLOQmIcTD72hfa9CdyG,0.694,0.531,1,-10.264,1,0.139,0.0213,2.04e-06,0.106,0.547,81.946
1990,4NWJN6qnlOwHmMfOhrC5qZ,0.628,0.36,11,-12.047,1,0.174,0.828,0.0,0.0964,0.656,156.484
1991,7Aece36KsB5z5EskkAoFp4,0.628,0.522,1,-9.325,1,0.0472,0.183,0.0,0.122,0.191,82.928
1992,79RoBhCnaxrzjm2AxqDBpE,0.71,0.584,11,-9.014,0,0.0297,0.163,0.0,0.0717,0.435,116.975
1993,1WaSRz8n1z5syl6UX3AZpM,0.492,0.582,4,-9.519,0,0.103,0.207,0.0,0.189,0.344,84.782
1994,1JqfbWJpxzJH5yYszl5Jl4,0.667,0.558,0,-8.956,0,0.066,0.477,0.0,0.0833,0.623,149.018
1995,6PX9HQUHT9eXkjPdP4snjB,0.681,0.534,1,-9.321,0,0.0834,0.174,0.0,0.14,0.443,81.461
1996,6hKiLed7YdZUPd9tatLphd,0.478,0.747,5,-7.902,1,0.228,0.502,0.0,0.306,0.739,84.751
1997,4vUGwPNjByeo5nFuyxZoy0,0.613,0.513,7,-10.882,1,0.0414,0.638,0.0,0.102,0.247,170.059
1998,0NLkVxf0PyxsXBG3EuZcJf,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97
1999,2RJnNdu4pb3MypbBroHU0T,0.41,0.312,7,-11.01,1,0.0269,0.783,6.36e-06,0.0783,0.22,144.751
2000,1yaEZwbabqGa9BYXIRa0ua,0.494,0.705,10,-4.487,0,0.13,0.384,0.0,0.225,0.133,171.868
2001,7Crx42VpbY4h4qrz2q9DuH,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97
2002,2B4GHvToeLTOBB4QLzW3Ni,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001
2003,5oHfcw6iiDUt4Ls5QPuQiB,0.821,0.761,11,-3.526,1,0.0407,0.181,0.000134,0.129,0.385,107.012
2004,12NHbTJ9lbrKqlAdHYhvxM,0.718,0.734,6,-3.729,1,0.09,0.305,0.00829,0.124,0.735,93.958
2005,3Lkt1xGzHXV6bEsmtJNEyn,0.621,0.738,1,-3.774,0,0.06,0.363,1.78e-06,0.19,0.277,176.072
2006,5i157UDeVbKnJPH7Qgvsue,0.769,0.618,11,-5.26,0,0.0547,0.211,0.0649,0.139,0.618,93.027
2007,4yh9gq9h7nh3EmtGcnRVZg,0.833,0.715,1,-3.831,1,0.079,0.131,1.79e-05,0.0784,0.252,81.968
2008,7tfwsBGuptKpIxQu0QtTMj,0.747,0.708,3,-6.045,0,0.0879,0.231,0.0,0.0999,0.664,149.946
2009,0qvPIxxhD7xDNKV7g9twQd,0.833,0.531,11,-4.326,1,0.225,0.214,0.0,0.0987,0.67,169.946
2010,4RmWcTKIeTxhEAAOcjyUTM,0.659,0.629,8,-7.547,1,0.0399,0.135,1.91e-05,0.109,0.266,139.883
2011,2mL37yB3f3Lfy4iiXV02Qf,0.754,0.841,11,-3.19,1,0.135,0.113,0.0,0.466,0.541,128.019
2012,4zqu322VOEfj7i6lLsrADL,0.776,0.822,7,-5.03,1,0.0409,0.067,0.000249,0.0979,0.557,123.984
2013,7BxtSpUt1DPBE3GCHezgB6,0.763,0.569,0,-5.19,1,0.0312,0.302,0.0,0.298,0.221,131.947
2014,0RfR52Id3VEhcL7CnJLPlQ,0.565,0.504,2,-8.629,1,0.0327,0.772,0.0,0.125,0.372,142.373
2015,3s9ZziCBN0DTIEc7LQpJh3,0.633,0.712,4,-7.001,0,0.226,0.469,0.0,0.184,0.43,75.032
2016,0cux7pJXDRjT7UBlwIx0DZ,0.653,0.791,1,-3.557,0,0.162,0.236,1.39e-05,0.379,0.659,94.044
2017,4mBQaDxxH0vn7jAuraDI47,0.791,0.752,10,-3.723,0,0.219,0.185,1.07e-06,0.217,0.788,178.07
2018,2DI7dvTUDVB50Kfvu6LA9E,0.48,0.723,7,-6.62,1,0.401,0.348,0.0,0.154,0.485,175.945
2019,0r26glBtmEsa07vIQeZ4U8,0.663,0.788,8,-3.779,0,0.102,0.498,0.0,0.136,0.44,140.05
2020,4ZxjpNp7yCTxcbnkeyj0i6,0.662,0.881,0,-3.85,1,0.0413,0.5,0.0,0.122,0.899,92.007
2021,7DQ2B7C1tpoteQfJW2mbXY,0.513,0.647,0,-4.853,0,0.307,0.259,0.0,0.0718,0.497,166.742
2022,0RqVRO6pICdEky6ai9UcWO,0.492,0.619,11,-6.943,0,0.176,0.484,0.0,0.101,0.201,154.671
2023,3AbJqOEvApkTuFKl1cIzTK,0.513,0.695,1,-4.643,1,0.205,0.346,0.0,0.121,0.243,85.076
2024,5PpwwiaSqIzLyzboENB4QO,0.793,0.631,10,-5.862,0,0.0381,0.333,0.00136,0.24,0.331,127.946
2025,0WZqHCoOBXqgCCIsUZLC2a,0.644,0.315,6,-9.382,1,0.0339,0.706,0.00162,0.0962,0.356,60.001
2026,6XYQvYJzHjK5150Vl7NKfJ,0.625,0.34,6,-10.754,1,0.0371,0.655,1.28e-06,0.137,0.396,139.982
2027,2g12ZAzSIybDe6QC3w9DYl,0.864,0.765,8,-3.604,1,0.11,0.432,0.0,0.386,0.724,104.998
2028,27LrAuBRkxge9zxIQLljjc,0.807,0.802,0,-4.03,1,0.166,0.324,0.0,0.119,0.796,108.078
2029,4T5qPCagVQnkJ7KyQki44L,0.867,0.679,7,-5.936,0,0.0407,0.0482,4.73e-05,0.107,0.836,112.463
2030,5C1fs86eZF8fC32nphXuD1,0.845,0.665,3,-4.13,1,0.0338,0.43,1.79e-05,0.065,0.97,114.983
2031,0TptTiZJYohjInL5NFDbNX,0.723,0.699,10,-3.362,1,0.0451,0.584,1.92e-06,0.111,0.975,164.991
2032,2heLpavgd2vydUBaeDuIdN,0.741,0.536,10,-5.315,1,0.0672,0.369,0.0,0.0538,0.59,150.104
2033,4GZZ1um59yHbxITd4KjI9t,0.676,0.486,10,-7.949,1,0.0283,0.698,0.0,0.556,0.357,128.98
2034,6jXBwkJApjqsjAT3lwQeJl,0.848,0.726,2,-4.905,1,0.0586,0.484,2.66e-05,0.196,0.702,112.458
2035,4D1BJhvfYd5nDvBaThDoqe,0.672,0.787,9,-3.566,1,0.0579,0.338,0.0,0.0849,0.882,107.586
2036,58XWyw1VWVshnDnHYX9qPI,0.935,0.728,5,-3.626,0,0.0962,0.534,4.32e-06,0.0556,0.84,109.955
2037,0iS7CyVz8sCqKGYvufDctv,0.746,0.778,9,-2.842,1,0.153,0.39,0.0,0.0613,0.823,112.428
2038,4L4jOEr8h59tcmt6cTvMJ0,0.827,0.814,8,-5.678,1,0.0469,0.301,0.000597,0.115,0.962,105.023
2039,2tdJUgxWIVS6ItfJidqKzh,0.845,0.756,5,-4.457,1,0.0585,0.199,0.0,0.094,0.961,107.481
2040,33MUFC8J4pBdRK8fHZsXiU,0.742,0.59,5,-5.448,1,0.0718,0.396,6.03e-05,0.247,0.975,165.045
2041,3wgOHPFSbuzI5nYY0uWR2U,0.816,0.791,3,-4.472,1,0.168,0.245,0.0,0.127,0.895,109.957
2042,2PFxrPAOyaIrL36fa8hEBD,0.612,0.825,2,-8.637,0,0.0501,0.0177,0.00313,0.105,0.274,127.96
2043,4CZ9C2LlTI1BWPAcvIiDbY,0.697,0.736,6,-6.945,0,0.0411,0.0055,1.52e-05,0.22,0.564,134.969
2044,17kYZzod8GRk75cjWaaOBC,0.814,0.536,8,-10.985,1,0.0627,0.104,0.00066,0.131,0.847,122.975
2045,7DwLHGbapLZRCIuWS0K6BQ,0.604,0.719,4,-7.571,1,0.0297,0.000696,0.00104,0.236,0.856,128.002
2046,7Juu11Or4AfppFbtCNW11f,0.457,0.408,3,-11.111,1,0.03,0.243,0.000133,0.133,0.425,180.095
2047,7vFCrvRVzTeuVDptjECc9W,0.544,0.693,9,-8.878,0,0.0732,0.409,0.00294,0.123,0.485,180.036
2048,29rAE8vuD7FPSmWUnLIO7V,0.7,0.813,7,-8.308,1,0.0536,0.000642,0.00956,0.0755,0.673,119.935
2049,2V2BqLXvs9pOeqfGtwBfWx,0.788,0.538,1,-7.298,0,0.145,0.263,1.03e-06,0.103,0.947,79.043
2050,1WCfUUDSLsqm6b7gSAO647,0.785,0.518,4,-8.449,1,0.0307,0.142,1.42e-06,0.0897,0.946,120.002
2051,6Bwu10ojlaFg7BGfHxvTWO,0.719,0.544,0,-10.526,1,0.0292,0.21,2.48e-05,0.122,0.677,127.032
2052,0LpEr3qpmDQ1gEabnsQlGC,0.771,0.44,7,-9.443,1,0.0425,0.906,5.36e-06,0.136,0.897,95.024
2053,1SAYcTIjXstwVqmzfKOXjK,0.583,0.494,4,-10.043,1,0.0256,0.487,0.0,0.112,0.496,83.036
2054,3CQDFLetMMxD5hzAnUk410,0.68,0.527,0,-6.748,1,0.11,0.232,0.000402,0.115,0.192,88.958
2055,00fZZHPY9KBft8kB2nz8Xe,0.584,0.576,0,-7.815,0,0.267,0.242,0.0,0.195,0.834,118.658
2056,4dfqad5vQakj5aAKRvMktO,0.734,0.674,5,-8.395,1,0.0937,0.111,2.91e-06,0.16,0.902,123.586
2057,3m2S4eEc19o5krIEplPq2c,0.716,0.448,10,-10.384,1,0.0651,0.65,0.0,0.0627,0.766,80.674
2058,0w8F2vMGh7NNl99wEZjbkq,0.709,0.628,8,-8.397,1,0.078,0.477,0.0,0.119,0.739,116.267
2059,4kEZ3UBvd3RnCKQSj5BkdT,0.69,0.563,6,-8.498,0,0.0661,0.104,6.24e-06,0.174,0.703,111.855
2060,6gEUZHMdjTWEi74fHNHW52,0.572,0.576,1,-9.395,0,0.144,0.271,2.65e-06,0.128,0.834,161.669
2061,04et5uJuyiX6S2dGtfIusX,0.437,0.525,8,-8.334,1,0.075,0.345,0.0,0.155,0.537,182.087
2062,46bZZF2w5qRZsiekqzFSTd,0.704,0.691,4,-8.838,1,0.174,0.117,0.0,0.365,0.852,125.662
2063,0vNtFN67TIMgDokyyuUUwA,0.736,0.593,7,-9.364,1,0.184,0.117,2.5e-06,0.189,0.785,114.196
2064,248KynxkM47OY7YvozaLih,0.736,0.612,9,-8.597,1,0.0714,0.127,1.12e-06,0.0942,0.729,107.441
2065,2pXilYiH4bgmkprYom77gS,0.594,0.571,8,-9.311,1,0.151,0.187,5.71e-05,0.108,0.825,162.98
2066,16HaBipN1ZHUjOHf43bnjj,0.586,0.549,2,-9.061,1,0.142,0.108,0.0,0.0692,0.743,162.906
2067,76PSvY34ovx8MVJL9wHAXS,0.787,0.314,0,-11.691,0,0.0575,0.214,0.0,0.0968,0.758,115.03
2068,30YAXT5RBgfjJJky7Mw85M,0.678,0.366,9,-7.868,0,0.264,0.641,0.709,0.115,0.605,82.139
2069,6mm3K0yWp6uzfOMuipM9Zh,0.82,0.804,9,-7.226,1,0.0528,0.175,0.00215,0.064,0.844,110.982
2070,00szcRmgqJGtqrfIUYkM1h,0.605,0.8,10,-3.018,1,0.312,0.518,0.000128,0.0763,0.732,92.284
2071,3MdlNRFFsxLkODljeSx7SB,0.908,0.683,0,-3.974,0,0.0573,0.052,3.53e-05,0.0728,0.734,133.997
2072,6n8CqMxK4RqmUrX6gsJseD,0.703,0.776,7,-3.075,1,0.201,0.0741,0.0,0.122,0.481,182.134
2073,2DUCbfLsEnxrNibAorMUkt,0.872,0.579,5,-4.336,1,0.136,0.214,2.37e-05,0.264,0.759,88.95
2074,1UWfPImGiHWY2nLPj8xkaE,0.804,0.557,1,-5.162,0,0.157,0.104,0.0,0.0968,0.734,159.999
2075,7N0QUWWnsvqjcURBeW21b9,0.72,0.695,4,-4.067,0,0.195,0.609,0.0,0.131,0.691,177.905
2076,4WBNiZ1MfCj92Sj8j0Ht7a,0.809,0.661,1,-6.931,1,0.0479,0.0982,4.55e-05,0.206,0.684,103.99
2077,36IXp3Z92NkQQBUPr87BLa,0.758,0.844,1,-4.427,1,0.0696,0.0325,0.0,0.333,0.373,99.955
2078,6wpkPI0uT2hiUpPl7RONvS,0.786,0.655,6,-4.862,1,0.203,0.139,0.0,0.143,0.751,159.978
2079,3lR4O0vtkhCAvVEUEWUL0S,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016
2080,4Wvn0LaWYhOOBPCJQFYsri,0.853,0.729,8,-4.808,1,0.0721,0.0899,0.021,0.0975,0.725,96.026
2081,6H0TwLvqo74BreGwvsFgdu,0.868,0.781,1,-3.082,0,0.18,0.45,0.00016,0.095,0.617,97.974
2082,5uCBURogXSboCes3zNIXwq,0.815,0.714,9,-3.705,1,0.252,0.058,0.0,0.0366,0.678,169.909
2083,4xk70Qur2QeRmWIzWPC63V,0.718,0.475,7,-11.469,1,0.0611,0.845,0.801,0.105,0.678,157.032
2084,1aWrjGga6Ws67b2CWWTb4u,0.861,0.46,11,-10.105,1,0.362,0.193,0.0,0.229,0.74,143.008
2085,2769RhOZs0ezRncRW1vryp,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729
2086,0EPK3XVvgbe8q0KrS7nEiY,0.895,0.676,2,-7.575,1,0.0853,0.0665,0.222,0.0878,0.418,126.993
2087,1Y5MJnYsIi3Qlifvss4jPI,0.889,0.884,4,-4.323,1,0.0379,0.0111,0.804,0.0999,0.789,124.003
2088,78kygHp1dvW1kncYjBgbe1,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949
2089,1t0Jmqg1pKVBbxjQFZebeR,0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023
2090,42Ly3cfDuDaLZGvgOTwvLi,0.694,0.279,0,-10.871,1,0.0546,0.87,2.49e-06,0.137,0.216,82.068
2091,0R5vO904RzxDJ30yZaspQD,0.3,0.258,1,-12.129,1,0.0363,0.861,0.0,0.166,0.309,167.407
2092,1hUXDEqjNIIbfjTcaz3jzb,0.575,0.274,0,-10.242,1,0.035,0.908,8.67e-05,0.146,0.214,87.13
2093,5zHLswJplBXyPstFSSMIOH,0.736,0.376,0,-9.48,1,0.0324,0.837,3.48e-06,0.151,0.633,108.066
2094,2y1NtQ2ZfIq0zBUP3tOlbX,0.499,0.37,9,-9.907,1,0.0446,0.846,0.000188,0.16,0.37,133.513
2095,3EZM5cS4hxty3MAcuBNj1H,0.49,0.261,0,-12.213,1,0.0375,0.892,7.95e-06,0.13,0.16,90.134
