,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1997,4vUGwPNjByeo5nFuyxZoy0,https://open.spotify.com/track/4vUGwPNjByeo5nFuyxZoy0,Rod Wave,0.613,0.513,7.0,-10.882,1.0,0.0414,0.638,0.0,0.102,0.247,170.059
1998,0NLkVxf0PyxsXBG3EuZcJf,https://open.spotify.com/track/0NLkVxf0PyxsXBG3EuZcJf,Anuv Jain,0.6,0.294,6.0,-12.301,1.0,0.0292,0.871,8.66e-05,0.102,0.342,86.97
1999,2RJnNdu4pb3MypbBroHU0T,https://open.spotify.com/track/2RJnNdu4pb3MypbBroHU0T,Taylor Swift,0.41,0.312,7.0,-11.01,1.0,0.0269,0.783,6.36e-06,0.0783,0.22,144.751
2000,1yaEZwbabqGa9BYXIRa0ua,https://open.spotify.com/track/1yaEZwbabqGa9BYXIRa0ua,Farruko,0.494,0.705,10.0,-4.487,0.0,0.13,0.384,0.0,0.225,0.133,171.868
2001,7Crx42VpbY4h4qrz2q9DuH,https://open.spotify.com/track/7Crx42VpbY4h4qrz2q9DuH,Farruko,0.659,0.701,9.0,-4.107,1.0,0.164,0.0882,0.0,0.0866,0.623,91.97
2002,2B4GHvToeLTOBB4QLzW3Ni,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni,Farruko,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001
2003,5oHfcw6iiDUt4Ls5QPuQiB,https://open.spotify.com/track/5oHfcw6iiDUt4Ls5QPuQiB,Farruko,0.821,0.761,11.0,-3.526,1.0,0.0407,0.181,0.000134,0.129,0.385,107.012
2004,12NHbTJ9lbrKqlAdHYhvxM,https://open.spotify.com/track/12NHbTJ9lbrKqlAdHYhvxM,Farruko,0.718,0.734,6.0,-3.729,1.0,0.09,0.305,0.00829,0.124,0.735,93.958
2005,3Lkt1xGzHXV6bEsmtJNEyn,https://open.spotify.com/track/3Lkt1xGzHXV6bEsmtJNEyn,Farruko,0.621,0.738,1.0,-3.774,0.0,0.06,0.363,1.78e-06,0.19,0.277,176.072
2006,5i157UDeVbKnJPH7Qgvsue,https://open.spotify.com/track/5i157UDeVbKnJPH7Qgvsue,Farruko,0.769,0.618,11.0,-5.26,0.0,0.0547,0.211,0.0649,0.139,0.618,93.027
2007,4yh9gq9h7nh3EmtGcnRVZg,https://open.spotify.com/track/4yh9gq9h7nh3EmtGcnRVZg,Farruko,0.833,0.715,1.0,-3.831,1.0,0.079,0.131,1.79e-05,0.0784,0.252,81.968
2008,7tfwsBGuptKpIxQu0QtTMj,https://open.spotify.com/track/7tfwsBGuptKpIxQu0QtTMj,Farruko,0.747,0.708,3.0,-6.045,0.0,0.0879,0.231,0.0,0.0999,0.664,149.946
2009,0qvPIxxhD7xDNKV7g9twQd,https://open.spotify.com/track/0qvPIxxhD7xDNKV7g9twQd,Farruko,0.833,0.531,11.0,-4.326,1.0,0.225,0.214,0.0,0.0987,0.67,169.946
2010,4RmWcTKIeTxhEAAOcjyUTM,https://open.spotify.com/track/4RmWcTKIeTxhEAAOcjyUTM,Farruko,0.659,0.629,8.0,-7.547,1.0,0.0399,0.135,1.91e-05,0.109,0.266,139.883
2011,2mL37yB3f3Lfy4iiXV02Qf,https://open.spotify.com/track/2mL37yB3f3Lfy4iiXV02Qf,Farruko,0.754,0.841,11.0,-3.19,1.0,0.135,0.113,0.0,0.466,0.541,128.019
2012,4zqu322VOEfj7i6lLsrADL,https://open.spotify.com/track/4zqu322VOEfj7i6lLsrADL,Farruko,0.776,0.822,7.0,-5.03,1.0,0.0409,0.067,0.000249,0.0979,0.557,123.984
2013,7BxtSpUt1DPBE3GCHezgB6,https://open.spotify.com/track/7BxtSpUt1DPBE3GCHezgB6,Farruko,0.763,0.569,0.0,-5.19,1.0,0.0312,0.302,0.0,0.298,0.221,131.947
2014,0RfR52Id3VEhcL7CnJLPlQ,https://open.spotify.com/track/0RfR52Id3VEhcL7CnJLPlQ,Farruko,0.565,0.504,2.0,-8.629,1.0,0.0327,0.772,0.0,0.125,0.372,142.373
2015,3s9ZziCBN0DTIEc7LQpJh3,https://open.spotify.com/track/3s9ZziCBN0DTIEc7LQpJh3,Farruko,0.633,0.712,4.0,-7.001,0.0,0.226,0.469,0.0,0.184,0.43,75.032
2016,0cux7pJXDRjT7UBlwIx0DZ,https://open.spotify.com/track/0cux7pJXDRjT7UBlwIx0DZ,Farruko,0.653,0.791,1.0,-3.557,0.0,0.162,0.236,1.39e-05,0.379,0.659,94.044
2017,4mBQaDxxH0vn7jAuraDI47,https://open.spotify.com/track/4mBQaDxxH0vn7jAuraDI47,Farruko,0.791,0.752,10.0,-3.723,0.0,0.219,0.185,1.07e-06,0.217,0.788,178.07
2018,2DI7dvTUDVB50Kfvu6LA9E,https://open.spotify.com/track/2DI7dvTUDVB50Kfvu6LA9E,Farruko,0.48,0.723,7.0,-6.62,1.0,0.401,0.348,0.0,0.154,0.485,175.945
2019,0r26glBtmEsa07vIQeZ4U8,https://open.spotify.com/track/0r26glBtmEsa07vIQeZ4U8,Farruko,0.663,0.788,8.0,-3.779,0.0,0.102,0.498,0.0,0.136,0.44,140.05
2020,4ZxjpNp7yCTxcbnkeyj0i6,https://open.spotify.com/track/4ZxjpNp7yCTxcbnkeyj0i6,Farruko,0.662,0.881,0.0,-3.85,1.0,0.0413,0.5,0.0,0.122,0.899,92.007
2021,7DQ2B7C1tpoteQfJW2mbXY,https://open.spotify.com/track/7DQ2B7C1tpoteQfJW2mbXY,Farruko,0.513,0.647,0.0,-4.853,0.0,0.307,0.259,0.0,0.0718,0.497,166.742
2022,0RqVRO6pICdEky6ai9UcWO,https://open.spotify.com/track/0RqVRO6pICdEky6ai9UcWO,Farruko,0.492,0.619,11.0,-6.943,0.0,0.176,0.484,0.0,0.101,0.201,154.671
2023,3AbJqOEvApkTuFKl1cIzTK,https://open.spotify.com/track/3AbJqOEvApkTuFKl1cIzTK,Farruko,0.513,0.695,1.0,-4.643,1.0,0.205,0.346,0.0,0.121,0.243,85.076
2024,5PpwwiaSqIzLyzboENB4QO,https://open.spotify.com/track/5PpwwiaSqIzLyzboENB4QO,Farruko,0.793,0.631,10.0,-5.862,0.0,0.0381,0.333,0.00136,0.24,0.331,127.946
2025,0WZqHCoOBXqgCCIsUZLC2a,https://open.spotify.com/track/0WZqHCoOBXqgCCIsUZLC2a,Arthur Nery,0.644,0.315,6.0,-9.382,1.0,0.0339,0.706,0.00162,0.0962,0.356,60.001
2026,6XYQvYJzHjK5150Vl7NKfJ,https://open.spotify.com/track/6XYQvYJzHjK5150Vl7NKfJ,Sid Sriram,0.625,0.34,6.0,-10.754,1.0,0.0371,0.655,1.28e-06,0.137,0.396,139.982
2027,2g12ZAzSIybDe6QC3w9DYl,https://open.spotify.com/track/2g12ZAzSIybDe6QC3w9DYl,Grupo Marca Registrada,0.864,0.765,8.0,-3.604,1.0,0.11,0.432,0.0,0.386,0.724,104.998
2028,27LrAuBRkxge9zxIQLljjc,https://open.spotify.com/track/27LrAuBRkxge9zxIQLljjc,Grupo Marca Registrada,0.807,0.802,0.0,-4.03,1.0,0.166,0.324,0.0,0.119,0.796,108.078
2029,4T5qPCagVQnkJ7KyQki44L,https://open.spotify.com/track/4T5qPCagVQnkJ7KyQki44L,Grupo Marca Registrada,0.867,0.679,7.0,-5.936,0.0,0.0407,0.0482,4.73e-05,0.107,0.836,112.463
2030,5C1fs86eZF8fC32nphXuD1,https://open.spotify.com/track/5C1fs86eZF8fC32nphXuD1,Grupo Marca Registrada,0.845,0.665,3.0,-4.13,1.0,0.0338,0.43,1.79e-05,0.065,0.97,114.983
2031,0TptTiZJYohjInL5NFDbNX,https://open.spotify.com/track/0TptTiZJYohjInL5NFDbNX,Grupo Marca Registrada,0.723,0.699,10.0,-3.362,1.0,0.0451,0.584,1.92e-06,0.111,0.975,164.991
2032,2heLpavgd2vydUBaeDuIdN,https://open.spotify.com/track/2heLpavgd2vydUBaeDuIdN,Grupo Marca Registrada,0.741,0.536,10.0,-5.315,1.0,0.0672,0.369,0.0,0.0538,0.59,150.104
2033,4GZZ1um59yHbxITd4KjI9t,https://open.spotify.com/track/4GZZ1um59yHbxITd4KjI9t,Grupo Marca Registrada,0.676,0.486,10.0,-7.949,1.0,0.0283,0.698,0.0,0.556,0.357,128.98
2034,6jXBwkJApjqsjAT3lwQeJl,https://open.spotify.com/track/6jXBwkJApjqsjAT3lwQeJl,Grupo Marca Registrada,0.848,0.726,2.0,-4.905,1.0,0.0586,0.484,2.66e-05,0.196,0.702,112.458
2035,4D1BJhvfYd5nDvBaThDoqe,https://open.spotify.com/track/4D1BJhvfYd5nDvBaThDoqe,Grupo Marca Registrada,0.672,0.787,9.0,-3.566,1.0,0.0579,0.338,0.0,0.0849,0.882,107.586
2036,58XWyw1VWVshnDnHYX9qPI,https://open.spotify.com/track/58XWyw1VWVshnDnHYX9qPI,Grupo Marca Registrada,0.935,0.728,5.0,-3.626,0.0,0.0962,0.534,4.32e-06,0.0556,0.84,109.955
2037,0iS7CyVz8sCqKGYvufDctv,https://open.spotify.com/track/0iS7CyVz8sCqKGYvufDctv,Grupo Marca Registrada,0.746,0.778,9.0,-2.842,1.0,0.153,0.39,0.0,0.0613,0.823,112.428
2038,4L4jOEr8h59tcmt6cTvMJ0,https://open.spotify.com/track/4L4jOEr8h59tcmt6cTvMJ0,Grupo Marca Registrada,0.827,0.814,8.0,-5.678,1.0,0.0469,0.301,0.000597,0.115,0.962,105.023
2039,2tdJUgxWIVS6ItfJidqKzh,https://open.spotify.com/track/2tdJUgxWIVS6ItfJidqKzh,Grupo Marca Registrada,0.845,0.756,5.0,-4.457,1.0,0.0585,0.199,0.0,0.094,0.961,107.481
2040,33MUFC8J4pBdRK8fHZsXiU,https://open.spotify.com/track/33MUFC8J4pBdRK8fHZsXiU,Grupo Marca Registrada,0.742,0.59,5.0,-5.448,1.0,0.0718,0.396,6.03e-05,0.247,0.975,165.045
2041,3wgOHPFSbuzI5nYY0uWR2U,https://open.spotify.com/track/3wgOHPFSbuzI5nYY0uWR2U,Grupo Marca Registrada,0.816,0.791,3.0,-4.472,1.0,0.168,0.245,0.0,0.127,0.895,109.957
2042,2PFxrPAOyaIrL36fa8hEBD,https://open.spotify.com/track/2PFxrPAOyaIrL36fa8hEBD,Manuel Medrano,0.612,0.825,2.0,-8.637,0.0,0.0501,0.0177,0.00313,0.105,0.274,127.96
2043,4CZ9C2LlTI1BWPAcvIiDbY,https://open.spotify.com/track/4CZ9C2LlTI1BWPAcvIiDbY,Manuel Medrano,0.697,0.736,6.0,-6.945,0.0,0.0411,0.0055,1.52e-05,0.22,0.564,134.969
2044,17kYZzod8GRk75cjWaaOBC,https://open.spotify.com/track/17kYZzod8GRk75cjWaaOBC,Manuel Medrano,0.814,0.536,8.0,-10.985,1.0,0.0627,0.104,0.00066,0.131,0.847,122.975
2045,7DwLHGbapLZRCIuWS0K6BQ,https://open.spotify.com/track/7DwLHGbapLZRCIuWS0K6BQ,Manuel Medrano,0.604,0.719,4.0,-7.571,1.0,0.0297,0.000696,0.00104,0.236,0.856,128.002
2046,7Juu11Or4AfppFbtCNW11f,https://open.spotify.com/track/7Juu11Or4AfppFbtCNW11f,Manuel Medrano,0.457,0.408,3.0,-11.111,1.0,0.03,0.243,0.000133,0.133,0.425,180.095
2047,7vFCrvRVzTeuVDptjECc9W,https://open.spotify.com/track/7vFCrvRVzTeuVDptjECc9W,Manuel Medrano,0.544,0.693,9.0,-8.878,0.0,0.0732,0.409,0.00294,0.123,0.485,180.036
2048,29rAE8vuD7FPSmWUnLIO7V,https://open.spotify.com/track/29rAE8vuD7FPSmWUnLIO7V,Manuel Medrano,0.7,0.813,7.0,-8.308,1.0,0.0536,0.000642,0.00956,0.0755,0.673,119.935
2049,2V2BqLXvs9pOeqfGtwBfWx,https://open.spotify.com/track/2V2BqLXvs9pOeqfGtwBfWx,Manuel Medrano,0.788,0.538,1.0,-7.298,0.0,0.145,0.263,1.03e-06,0.103,0.947,79.043
2050,1WCfUUDSLsqm6b7gSAO647,https://open.spotify.com/track/1WCfUUDSLsqm6b7gSAO647,Manuel Medrano,0.785,0.518,4.0,-8.449,1.0,0.0307,0.142,1.42e-06,0.0897,0.946,120.002
2051,6Bwu10ojlaFg7BGfHxvTWO,https://open.spotify.com/track/6Bwu10ojlaFg7BGfHxvTWO,Manuel Medrano,0.719,0.544,0.0,-10.526,1.0,0.0292,0.21,2.48e-05,0.122,0.677,127.032
2052,0LpEr3qpmDQ1gEabnsQlGC,https://open.spotify.com/track/0LpEr3qpmDQ1gEabnsQlGC,Manuel Medrano,0.771,0.44,7.0,-9.443,1.0,0.0425,0.906,5.36e-06,0.136,0.897,95.024
2053,1SAYcTIjXstwVqmzfKOXjK,https://open.spotify.com/track/1SAYcTIjXstwVqmzfKOXjK,Manuel Medrano,0.583,0.494,4.0,-10.043,1.0,0.0256,0.487,0.0,0.112,0.496,83.036
2054,3CQDFLetMMxD5hzAnUk410,https://open.spotify.com/track/3CQDFLetMMxD5hzAnUk410,Rels B,0.68,0.527,0.0,-6.748,1.0,0.11,0.232,0.000402,0.115,0.192,88.958
2055,00fZZHPY9KBft8kB2nz8Xe,https://open.spotify.com/track/00fZZHPY9KBft8kB2nz8Xe,Edgardo Nuñez,0.584,0.576,0.0,-7.815,0.0,0.267,0.242,0.0,0.195,0.834,118.658
2056,4dfqad5vQakj5aAKRvMktO,https://open.spotify.com/track/4dfqad5vQakj5aAKRvMktO,Edgardo Nuñez,0.734,0.674,5.0,-8.395,1.0,0.0937,0.111,2.91e-06,0.16,0.902,123.586
2057,3m2S4eEc19o5krIEplPq2c,https://open.spotify.com/track/3m2S4eEc19o5krIEplPq2c,Edgardo Nuñez,0.716,0.448,10.0,-10.384,1.0,0.0651,0.65,0.0,0.0627,0.766,80.674
2058,0w8F2vMGh7NNl99wEZjbkq,https://open.spotify.com/track/0w8F2vMGh7NNl99wEZjbkq,Edgardo Nuñez,0.709,0.628,8.0,-8.397,1.0,0.078,0.477,0.0,0.119,0.739,116.267
2059,4kEZ3UBvd3RnCKQSj5BkdT,https://open.spotify.com/track/4kEZ3UBvd3RnCKQSj5BkdT,Edgardo Nuñez,0.69,0.563,6.0,-8.498,0.0,0.0661,0.104,6.24e-06,0.174,0.703,111.855
2060,6gEUZHMdjTWEi74fHNHW52,https://open.spotify.com/track/6gEUZHMdjTWEi74fHNHW52,Edgardo Nuñez,0.572,0.576,1.0,-9.395,0.0,0.144,0.271,2.65e-06,0.128,0.834,161.669
2061,04et5uJuyiX6S2dGtfIusX,https://open.spotify.com/track/04et5uJuyiX6S2dGtfIusX,Edgardo Nuñez,0.437,0.525,8.0,-8.334,1.0,0.075,0.345,0.0,0.155,0.537,182.087
2062,46bZZF2w5qRZsiekqzFSTd,https://open.spotify.com/track/46bZZF2w5qRZsiekqzFSTd,Edgardo Nuñez,0.704,0.691,4.0,-8.838,1.0,0.174,0.117,0.0,0.365,0.852,125.662
2063,0vNtFN67TIMgDokyyuUUwA,https://open.spotify.com/track/0vNtFN67TIMgDokyyuUUwA,Edgardo Nuñez,0.736,0.593,7.0,-9.364,1.0,0.184,0.117,2.5e-06,0.189,0.785,114.196
2064,248KynxkM47OY7YvozaLih,https://open.spotify.com/track/248KynxkM47OY7YvozaLih,Edgardo Nuñez,0.736,0.612,9.0,-8.597,1.0,0.0714,0.127,1.12e-06,0.0942,0.729,107.441
2065,2pXilYiH4bgmkprYom77gS,https://open.spotify.com/track/2pXilYiH4bgmkprYom77gS,Edgardo Nuñez,0.594,0.571,8.0,-9.311,1.0,0.151,0.187,5.71e-05,0.108,0.825,162.98
2066,16HaBipN1ZHUjOHf43bnjj,https://open.spotify.com/track/16HaBipN1ZHUjOHf43bnjj,Edgardo Nuñez,0.586,0.549,2.0,-9.061,1.0,0.142,0.108,0.0,0.0692,0.743,162.906
2067,76PSvY34ovx8MVJL9wHAXS,https://open.spotify.com/track/76PSvY34ovx8MVJL9wHAXS,KayBlack,0.787,0.314,0.0,-11.691,0.0,0.0575,0.214,0.0,0.0968,0.758,115.03
2068,30YAXT5RBgfjJJky7Mw85M,https://open.spotify.com/track/30YAXT5RBgfjJJky7Mw85M,Piso 21,0.678,0.366,9.0,-7.868,0.0,0.264,0.641,0.709,0.115,0.605,82.139
2069,6mm3K0yWp6uzfOMuipM9Zh,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh,Piso 21,0.82,0.804,9.0,-7.226,1.0,0.0528,0.175,0.00215,0.064,0.844,110.982
2070,00szcRmgqJGtqrfIUYkM1h,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h,Piso 21,0.605,0.8,10.0,-3.018,1.0,0.312,0.518,0.000128,0.0763,0.732,92.284
2071,3MdlNRFFsxLkODljeSx7SB,https://open.spotify.com/track/3MdlNRFFsxLkODljeSx7SB,Piso 21,0.908,0.683,0.0,-3.974,0.0,0.0573,0.052,3.53e-05,0.0728,0.734,133.997
2072,6n8CqMxK4RqmUrX6gsJseD,https://open.spotify.com/track/6n8CqMxK4RqmUrX6gsJseD,Piso 21,0.703,0.776,7.0,-3.075,1.0,0.201,0.0741,0.0,0.122,0.481,182.134
2073,2DUCbfLsEnxrNibAorMUkt,https://open.spotify.com/track/2DUCbfLsEnxrNibAorMUkt,Piso 21,0.872,0.579,5.0,-4.336,1.0,0.136,0.214,2.37e-05,0.264,0.759,88.95
2074,1UWfPImGiHWY2nLPj8xkaE,https://open.spotify.com/track/1UWfPImGiHWY2nLPj8xkaE,Piso 21,0.804,0.557,1.0,-5.162,0.0,0.157,0.104,0.0,0.0968,0.734,159.999
2075,7N0QUWWnsvqjcURBeW21b9,https://open.spotify.com/track/7N0QUWWnsvqjcURBeW21b9,Piso 21,0.72,0.695,4.0,-4.067,0.0,0.195,0.609,0.0,0.131,0.691,177.905
2076,4WBNiZ1MfCj92Sj8j0Ht7a,https://open.spotify.com/track/4WBNiZ1MfCj92Sj8j0Ht7a,Piso 21,0.809,0.661,1.0,-6.931,1.0,0.0479,0.0982,4.55e-05,0.206,0.684,103.99
2077,36IXp3Z92NkQQBUPr87BLa,https://open.spotify.com/track/36IXp3Z92NkQQBUPr87BLa,Piso 21,0.758,0.844,1.0,-4.427,1.0,0.0696,0.0325,0.0,0.333,0.373,99.955
2078,6wpkPI0uT2hiUpPl7RONvS,https://open.spotify.com/track/6wpkPI0uT2hiUpPl7RONvS,Piso 21,0.786,0.655,6.0,-4.862,1.0,0.203,0.139,0.0,0.143,0.751,159.978
2079,3lR4O0vtkhCAvVEUEWUL0S,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S,Piso 21,0.728,0.542,0.0,-5.195,1.0,0.0514,0.259,0.0,0.136,0.637,90.016
2080,4Wvn0LaWYhOOBPCJQFYsri,https://open.spotify.com/track/4Wvn0LaWYhOOBPCJQFYsri,Piso 21,0.853,0.729,8.0,-4.808,1.0,0.0721,0.0899,0.021,0.0975,0.725,96.026
2081,6H0TwLvqo74BreGwvsFgdu,https://open.spotify.com/track/6H0TwLvqo74BreGwvsFgdu,Piso 21,0.868,0.781,1.0,-3.082,0.0,0.18,0.45,0.00016,0.095,0.617,97.974
2082,5uCBURogXSboCes3zNIXwq,https://open.spotify.com/track/5uCBURogXSboCes3zNIXwq,Piso 21,0.815,0.714,9.0,-3.705,1.0,0.252,0.058,0.0,0.0366,0.678,169.909
2083,4xk70Qur2QeRmWIzWPC63V,https://open.spotify.com/track/4xk70Qur2QeRmWIzWPC63V,Vaundy,0.718,0.475,7.0,-11.469,1.0,0.0611,0.845,0.801,0.105,0.678,157.032
2084,1aWrjGga6Ws67b2CWWTb4u,https://open.spotify.com/track/1aWrjGga6Ws67b2CWWTb4u,OTP,0.861,0.46,11.0,-10.105,1.0,0.362,0.193,0.0,0.229,0.74,143.008
2085,2769RhOZs0ezRncRW1vryp,https://open.spotify.com/track/2769RhOZs0ezRncRW1vryp,Ashe,0.509,0.498,2.0,-6.94,1.0,0.0315,0.413,0.0,0.0674,0.283,99.729
2086,0EPK3XVvgbe8q0KrS7nEiY,https://open.spotify.com/track/0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,0.895,0.676,2.0,-7.575,1.0,0.0853,0.0665,0.222,0.0878,0.418,126.993
2087,1Y5MJnYsIi3Qlifvss4jPI,https://open.spotify.com/track/1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,0.889,0.884,4.0,-4.323,1.0,0.0379,0.0111,0.804,0.0999,0.789,124.003
2088,78kygHp1dvW1kncYjBgbe1,https://open.spotify.com/track/78kygHp1dvW1kncYjBgbe1,Ryan Castro,0.758,0.621,9.0,-8.033,1.0,0.125,0.0628,0.0,0.0809,0.92,79.949
2089,1t0Jmqg1pKVBbxjQFZebeR,https://open.spotify.com/track/1t0Jmqg1pKVBbxjQFZebeR,Fred again..,0.761,0.781,5.0,-6.778,0.0,0.141,0.0681,0.108,0.0607,0.473,123.023
2090,42Ly3cfDuDaLZGvgOTwvLi,https://open.spotify.com/track/42Ly3cfDuDaLZGvgOTwvLi,Laufey,0.694,0.279,0.0,-10.871,1.0,0.0546,0.87,2.49e-06,0.137,0.216,82.068
2091,0R5vO904RzxDJ30yZaspQD,https://open.spotify.com/track/0R5vO904RzxDJ30yZaspQD,Laufey,0.3,0.258,1.0,-12.129,1.0,0.0363,0.861,0.0,0.166,0.309,167.407
2092,1hUXDEqjNIIbfjTcaz3jzb,https://open.spotify.com/track/1hUXDEqjNIIbfjTcaz3jzb,Laufey,0.575,0.274,0.0,-10.242,1.0,0.035,0.908,8.67e-05,0.146,0.214,87.13
2093,5zHLswJplBXyPstFSSMIOH,https://open.spotify.com/track/5zHLswJplBXyPstFSSMIOH,Laufey,0.736,0.376,0.0,-9.48,1.0,0.0324,0.837,3.48e-06,0.151,0.633,108.066
2094,2y1NtQ2ZfIq0zBUP3tOlbX,https://open.spotify.com/track/2y1NtQ2ZfIq0zBUP3tOlbX,Laufey,0.499,0.37,9.0,-9.907,1.0,0.0446,0.846,0.000188,0.16,0.37,133.513
2095,3EZM5cS4hxty3MAcuBNj1H,https://open.spotify.com/track/3EZM5cS4hxty3MAcuBNj1H,Laufey,0.49,0.261,0.0,-12.213,1.0,0.0375,0.892,7.95e-06,0.13,0.16,90.134
2096,5zQR0qoA4S1Iwj2bAwW03a,https://open.spotify.com/track/5zQR0qoA4S1Iwj2bAwW03a,Laufey,0.757,0.405,3.0,-10.403,1.0,0.0902,0.815,1.16e-06,0.143,0.332,83.024
2097,5TJEBoTCDbJXiKMdCN9pd3,https://open.spotify.com/track/5TJEBoTCDbJXiKMdCN9pd3,Elton John,0.659,0.772,0.0,-4.595,1.0,0.11,0.0748,0.000346,0.187,0.484,126.018
2098,4N8svBAsJvG0LW15icoiuW,https://open.spotify.com/track/4N8svBAsJvG0LW15icoiuW,Elton John,0.809,0.8,1.0,-6.28,1.0,0.0326,0.0431,5.2e-05,0.0939,0.931,116.042
2099,1ndLVkMPVtjMsYUo6Jpz8P,https://open.spotify.com/track/1ndLVkMPVtjMsYUo6Jpz8P,Elton John,0.687,0.65,1.0,-4.83,1.0,0.0446,0.254,1.51e-06,0.112,0.262,122.963
2100,6H6g67KJ2JYtcO7nxh2vLl,https://open.spotify.com/track/6H6g67KJ2JYtcO7nxh2vLl,Elton John,0.555,0.528,1.0,-6.135,1.0,0.0944,0.553,0.0,0.0659,0.642,173.789
2101,3soDAIKB7Qjesl1ut2rJAy,https://open.spotify.com/track/3soDAIKB7Qjesl1ut2rJAy,Elton John,0.257,0.555,5.0,-5.624,1.0,0.0315,0.337,0.000228,0.114,0.136,81.983
2102,1Q2Ad7XqN7X16P1lM4AxiY,https://open.spotify.com/track/1Q2Ad7XqN7X16P1lM4AxiY,Elton John,0.514,0.572,4.0,-6.98,1.0,0.0428,0.496,0.0,0.0722,0.244,72.987
2103,25EGwzxRb7Je6pmgh3vmUA,https://open.spotify.com/track/25EGwzxRb7Je6pmgh3vmUA,Elton John,0.557,0.489,0.0,-7.978,1.0,0.0342,0.539,0.000183,0.0748,0.462,64.482
2104,0QhK3mldsMbAFSn6owXYuJ,https://open.spotify.com/track/0QhK3mldsMbAFSn6owXYuJ,Elton John,0.609,0.838,0.0,-6.404,0.0,0.0373,0.0607,6.83e-05,0.237,0.214,125.001
2105,7JpCqGNUsHo4UPbkakwOjS,https://open.spotify.com/track/7JpCqGNUsHo4UPbkakwOjS,Elton John,0.445,0.677,4.0,-5.127,0.0,0.0309,0.00578,4.76e-05,0.131,0.119,142.417
2106,6v45K2PJJpPYGY4vwkRmsd,https://open.spotify.com/track/6v45K2PJJpPYGY4vwkRmsd,Elton John,0.731,0.807,8.0,-4.198,1.0,0.0371,0.00255,0.0749,0.122,0.788,114.004
2107,1YLESbjVQL8sf9vTkoKhr6,https://open.spotify.com/track/1YLESbjVQL8sf9vTkoKhr6,Elton John,0.505,0.775,0.0,-4.59,1.0,0.0296,0.299,2.68e-05,0.155,0.305,88.048
2108,1f8RPUYoZx0b7xyFBdVQjC,https://open.spotify.com/track/1f8RPUYoZx0b7xyFBdVQjC,Elton John,0.589,0.811,9.0,-4.583,1.0,0.0882,0.00969,3.06e-06,0.0922,0.16,155.04
2109,3vocTh8vs5904vkkaV44Hj,https://open.spotify.com/track/3vocTh8vs5904vkkaV44Hj,Elton John,0.711,0.576,3.0,-5.025,0.0,0.0538,0.192,0.0,0.17,0.536,144.098
2110,1mGT7YO4ezP0b9nP2jCyG6,https://open.spotify.com/track/1mGT7YO4ezP0b9nP2jCyG6,Elton John,0.393,0.945,7.0,-2.114,1.0,0.0699,0.000421,0.0,0.158,0.334,138.084
2111,7Fs7jPsGO34T4he8ok8Kkr,https://open.spotify.com/track/7Fs7jPsGO34T4he8ok8Kkr,Elton John,0.47,0.81,5.0,-3.357,1.0,0.0514,0.0938,0.0,0.193,0.494,171.809
2112,1VSpBEWcsytS10pUwxevTh,https://open.spotify.com/track/1VSpBEWcsytS10pUwxevTh,Elton John,0.505,0.771,1.0,-4.213,1.0,0.0314,0.00636,6.67e-05,0.223,0.278,139.864
2113,7ddfhnM4JJixiniBiZ3uLZ,https://open.spotify.com/track/7ddfhnM4JJixiniBiZ3uLZ,Elton John,0.504,0.458,7.0,-6.472,1.0,0.0277,0.0624,0.00102,0.228,0.149,126.722
2114,69WXvDI8DyAABlmEcaKvUu,https://open.spotify.com/track/69WXvDI8DyAABlmEcaKvUu,Elton John,0.595,0.935,0.0,-1.991,1.0,0.0355,0.248,1.53e-06,0.101,0.597,113.982
2115,1058fW9H3fZA6QjYCdOBad,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad,Camila Cabello,0.666,0.796,10.0,-6.967,0.0,0.103,0.0492,0.0,0.0442,0.61,110.108
2116,6w8yBI2vthyN9UnwO4UBWb,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb,Tiago PZK,0.729,0.513,5.0,-6.345,0.0,0.0455,0.494,1.1e-06,0.137,0.789,170.064
2117,3DZ8dbKg4OTSSqGARvecYd,https://open.spotify.com/track/3DZ8dbKg4OTSSqGARvecYd,Lil Durk,0.659,0.745,10.0,-3.599,1.0,0.0347,0.0417,0.0,0.296,0.54,74.967
2118,27RSJHEA99Y0Vsow7nA37A,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A,Sech,0.816,0.71,7.0,-3.728,1.0,0.0398,0.165,0.0,0.292,0.784,93.02
2119,4h3KlpOEXS6FxIpab6EKlf,https://open.spotify.com/track/4h3KlpOEXS6FxIpab6EKlf,MC ORSEN,0.905,0.876,2.0,-5.467,1.0,0.0422,0.00391,0.841,0.058,0.31,124.976
