,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3172,2dWZAinEikgCy9BPHefIaM,https://open.spotify.com/track/2dWZAinEikgCy9BPHefIaM,Various Artists,0.653,0.168,0.0,-13.875,1.0,0.0383,0.834,0.0,0.118,0.417,114.689
3173,3Y9Bv0HdpmqKugMIUJ6ajm,https://open.spotify.com/track/3Y9Bv0HdpmqKugMIUJ6ajm,Various Artists,0.371,0.783,2.0,-4.278,1.0,0.0329,0.0055,0.0,0.821,0.338,144.962
3174,272PW3e3utAAf9fbEo7isg,https://open.spotify.com/track/272PW3e3utAAf9fbEo7isg,Various Artists,0.236,0.255,5.0,-13.061,1.0,0.0346,0.933,0.000627,0.0795,0.13,55.985
3175,5TsuLU7d9RPlfKtUkCcAy3,https://open.spotify.com/track/5TsuLU7d9RPlfKtUkCcAy3,Various Artists,0.271,0.551,2.0,-7.48,1.0,0.0457,0.582,4.16e-05,0.256,0.428,78.111
3176,1RQsEtyRmq8tYcjI3SCQEG,https://open.spotify.com/track/1RQsEtyRmq8tYcjI3SCQEG,Various Artists,0.65,0.522,11.0,-7.559,1.0,0.0305,0.617,0.0,0.111,0.588,91.98
3177,1kBOeWZUB1OM4zGZrIkTFP,https://open.spotify.com/track/1kBOeWZUB1OM4zGZrIkTFP,Various Artists,0.456,0.63,7.0,-5.969,1.0,0.13,0.0982,0.0,0.0863,0.419,161.18
3178,15p9jmKnIQMJchKxrmlYqw,https://open.spotify.com/track/15p9jmKnIQMJchKxrmlYqw,Various Artists,0.658,0.515,1.0,-7.283,1.0,0.0368,0.678,0.0,0.154,0.652,110.089
3179,3WPAqhvGvrAIHi8yHXWUpx,https://open.spotify.com/track/3WPAqhvGvrAIHi8yHXWUpx,Various Artists,0.62,0.309,5.0,-9.209,1.0,0.0495,0.788,0.0,0.146,0.664,145.363
3180,3BAiPinbbqqp8TmYqwZsna,https://open.spotify.com/track/3BAiPinbbqqp8TmYqwZsna,Various Artists,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078
3181,1ZceGYomfaWg7srWqeyZnI,https://open.spotify.com/track/1ZceGYomfaWg7srWqeyZnI,Various Artists,0.416,0.903,9.0,-6.848,1.0,0.0514,0.00556,0.0014,0.815,0.538,139.168
3182,0vbxuWeSc8gjEWL7YlcZKz,https://open.spotify.com/track/0vbxuWeSc8gjEWL7YlcZKz,Various Artists,0.709,0.458,2.0,-9.14,1.0,0.0242,0.258,8.27e-06,0.0786,0.492,107.009
3183,5qi1vQdMoHj5gwfeKRZc1D,https://open.spotify.com/track/5qi1vQdMoHj5gwfeKRZc1D,Various Artists,0.634,0.645,5.0,-9.2,1.0,0.0376,0.292,0.0,0.246,0.677,93.047
3184,3WmZPoC0xrbZ0hMc7XTLWE,https://open.spotify.com/track/3WmZPoC0xrbZ0hMc7XTLWE,Various Artists,0.495,0.896,11.0,-2.381,1.0,0.0331,0.005,0.0,0.353,0.462,146.04
3185,2VeWxNycxlNs7uNmxukEPv,https://open.spotify.com/track/2VeWxNycxlNs7uNmxukEPv,Various Artists,0.305,0.361,4.0,-9.701,1.0,0.03,0.7,0.0,0.107,0.23,77.944
3186,7c3xfJStkQIQqVODOYRoqF,https://open.spotify.com/track/7c3xfJStkQIQqVODOYRoqF,Various Artists,0.634,0.862,11.0,-4.166,0.0,0.0415,0.156,3.31e-05,0.368,0.967,124.296
3187,7KowfZ0N4GG7gONhg8IZwv,https://open.spotify.com/track/7KowfZ0N4GG7gONhg8IZwv,Various Artists,0.544,0.291,0.0,-13.898,1.0,0.0274,0.714,0.000288,0.0963,0.168,75.945
3188,7euUvyjtZLZ1tfhRoX8t7I,https://open.spotify.com/track/7euUvyjtZLZ1tfhRoX8t7I,Various Artists,0.498,0.432,9.0,-14.386,1.0,0.0345,0.688,0.0,0.136,0.365,135.015
3189,2t3d9zrfydK78EQBTpXnWA,https://open.spotify.com/track/2t3d9zrfydK78EQBTpXnWA,Various Artists,0.612,0.289,9.0,-11.569,1.0,0.0422,0.599,0.00264,0.0561,0.466,183.18
3190,3lutiPfJVXzqWnBYli9B0y,https://open.spotify.com/track/3lutiPfJVXzqWnBYli9B0y,Various Artists,0.316,0.308,11.0,-10.929,1.0,0.0286,0.663,3.57e-06,0.141,0.184,81.16
3191,2QrC1JkjRXum1paQr1MC4y,https://open.spotify.com/track/2QrC1JkjRXum1paQr1MC4y,Various Artists,0.564,0.737,8.0,-4.463,1.0,0.0452,0.0328,0.0,0.31,0.476,77.527
3192,6eVE1OdbYxN9PiX3uYWpzN,https://open.spotify.com/track/6eVE1OdbYxN9PiX3uYWpzN,Various Artists,0.65,0.736,0.0,-5.222,1.0,0.0378,0.122,0.0,0.0998,0.595,129.941
3193,6Fk11zFwon481gbdKuecZ3,https://open.spotify.com/track/6Fk11zFwon481gbdKuecZ3,Various Artists,0.488,0.096,10.0,-10.901,1.0,0.0413,0.907,0.0,0.0926,0.508,87.892
3194,1oSmIb9VPCXXh5rRvPMU9H,https://open.spotify.com/track/1oSmIb9VPCXXh5rRvPMU9H,Various Artists,0.487,0.595,7.0,-5.009,1.0,0.0302,0.00212,0.000264,0.0953,0.332,113.259
3195,6PGrucrhXlc5GE53SYMXUE,https://open.spotify.com/track/6PGrucrhXlc5GE53SYMXUE,Various Artists,0.437,0.229,9.0,-10.99,1.0,0.0296,0.729,9.06e-05,0.129,0.127,61.786
3196,2EoNlUpknmRLtH9isPMhuf,https://open.spotify.com/track/2EoNlUpknmRLtH9isPMhuf,Various Artists,0.552,0.325,0.0,-13.507,1.0,0.0287,0.811,0.000105,0.115,0.494,98.965
3197,7w9llARqfTJc9jOG6yfFgs,https://open.spotify.com/track/7w9llARqfTJc9jOG6yfFgs,Various Artists,0.294,0.294,11.0,-9.848,0.0,0.0301,0.9,2.48e-05,0.103,0.18,75.217
3198,1TkHxR8istpP2atqYatyRp,https://open.spotify.com/track/1TkHxR8istpP2atqYatyRp,Various Artists,0.175,0.444,4.0,-13.429,1.0,0.0399,0.0377,0.0,0.418,0.65,202.038
3199,2SK7GekSu8e96VpI35n9Xb,https://open.spotify.com/track/2SK7GekSu8e96VpI35n9Xb,Various Artists,0.201,0.921,4.0,-2.158,1.0,0.0747,0.00187,0.00264,0.506,0.372,82.493
3200,0vdhYtT60R7bltzlSlOHfA,https://open.spotify.com/track/0vdhYtT60R7bltzlSlOHfA,Various Artists,0.315,0.285,10.0,-10.192,1.0,0.0353,0.935,0.0261,0.0999,0.281,170.728
3201,6jrFjq81poYEgjC2S37DZO,https://open.spotify.com/track/6jrFjq81poYEgjC2S37DZO,Various Artists,0.71,0.291,5.0,-14.132,0.0,0.0338,0.35,0.0,0.128,0.856,101.517
3202,5eMnf8ADrhF74DJvMG4dY0,https://open.spotify.com/track/5eMnf8ADrhF74DJvMG4dY0,Various Artists,0.635,0.701,10.0,-5.969,1.0,0.0268,0.253,4.91e-05,0.165,0.633,151.894
3203,3PJfVs6oqsdDfVIdaJpu0S,https://open.spotify.com/track/3PJfVs6oqsdDfVIdaJpu0S,Various Artists,0.588,0.364,10.0,-8.711,0.0,0.287,0.568,0.0,0.0778,0.487,82.144
3204,3XCozSpEZYJn0IjFqwMaoh,https://open.spotify.com/track/3XCozSpEZYJn0IjFqwMaoh,Various Artists,0.651,0.415,10.0,-8.722,1.0,0.0367,0.452,1.56e-06,0.124,0.178,125.013
3205,4HAhFzSmIMBmqo7gj8kpY3,https://open.spotify.com/track/4HAhFzSmIMBmqo7gj8kpY3,Various Artists,0.292,0.709,7.0,-9.052,1.0,0.0303,0.00292,0.0267,0.102,0.452,99.303
3206,3yrXPSF6DqbtYZKRRqxlei,https://open.spotify.com/track/3yrXPSF6DqbtYZKRRqxlei,Various Artists,0.59,0.812,5.0,-6.696,1.0,0.0541,0.372,0.0,0.108,0.39,126.738
3207,57coCj1io4RSea1KPevmUb,https://open.spotify.com/track/57coCj1io4RSea1KPevmUb,Various Artists,0.465,0.536,10.0,-6.719,1.0,0.0413,0.555,0.0,0.232,0.595,142.202
3208,5sj3mwg0vwukrZku4dbc90,https://open.spotify.com/track/5sj3mwg0vwukrZku4dbc90,Various Artists,0.492,0.891,4.0,-4.063,1.0,0.0428,0.0437,0.0,0.0682,0.718,175.072
3209,3FRgVTDirGLWxcLe6RDaWq,https://open.spotify.com/track/3FRgVTDirGLWxcLe6RDaWq,Various Artists,0.694,0.667,8.0,-8.765,1.0,0.125,0.0101,0.0,0.132,0.652,130.009
3210,6EqNZF69MoOobaV2cGCwcM,https://open.spotify.com/track/6EqNZF69MoOobaV2cGCwcM,Various Artists,0.609,0.674,5.0,-6.484,0.0,0.0502,0.179,0.0,0.069,0.228,88.945
3211,53JeRhprgYPIjeY3KLwab2,https://open.spotify.com/track/53JeRhprgYPIjeY3KLwab2,Various Artists,0.686,0.599,8.0,-4.487,1.0,0.0512,0.311,6.41e-05,0.065,0.401,94.014
3212,5glkbACfLwvGZvegU1kZIU,https://open.spotify.com/track/5glkbACfLwvGZvegU1kZIU,Various Artists,0.679,0.697,2.0,-4.75,1.0,0.14,0.232,0.0,0.178,0.287,137.816
3213,3QzSB30nKsJM2JrwaVscwa,https://open.spotify.com/track/3QzSB30nKsJM2JrwaVscwa,Various Artists,0.649,0.791,2.0,-6.013,1.0,0.193,0.104,1.97e-06,0.108,0.811,128.023
3214,1obwDvYUQH1RT6Wq57cvEf,https://open.spotify.com/track/1obwDvYUQH1RT6Wq57cvEf,Various Artists,0.481,0.267,7.0,-9.25,1.0,0.0339,0.8,0.0,0.249,0.137,117.64
3215,10ny9lVZ5CwfqUCksSk2Pr,https://open.spotify.com/track/10ny9lVZ5CwfqUCksSk2Pr,Various Artists,0.498,0.707,3.0,-9.279,1.0,0.0708,0.212,0.0,0.0512,0.641,166.85
3216,542SKPvNZgisc4rI9lIUrm,https://open.spotify.com/track/542SKPvNZgisc4rI9lIUrm,Various Artists,0.66,0.624,6.0,-5.276,0.0,0.0789,0.251,0.0,0.144,0.402,124.048
3217,3ZzTAZ2ZgX5xKFVRYkYYxj,https://open.spotify.com/track/3ZzTAZ2ZgX5xKFVRYkYYxj,Various Artists,0.653,0.898,7.0,-4.481,0.0,0.036,0.293,0.0,0.0722,0.475,114.04
3218,1lMhYq0QR5pCfl2srfDRXA,https://open.spotify.com/track/1lMhYq0QR5pCfl2srfDRXA,Various Artists,0.74,0.415,0.0,-8.914,1.0,0.0706,0.242,0.000155,0.319,0.156,136.024
3219,6gFYULOGmDh9Ie4EnZT62Z,https://open.spotify.com/track/6gFYULOGmDh9Ie4EnZT62Z,Various Artists,0.795,0.825,2.0,-3.476,1.0,0.191,0.00601,2.94e-06,0.169,0.609,97.988
3220,4HEWAZduhkAekhzHUksviD,https://open.spotify.com/track/4HEWAZduhkAekhzHUksviD,Various Artists,0.325,0.271,7.0,-8.069,1.0,0.042,0.73,0.0,0.301,0.282,71.855
3221,1qvYEKK94FutFawavwz8Eb,https://open.spotify.com/track/1qvYEKK94FutFawavwz8Eb,Various Artists,0.481,0.285,0.0,-10.848,1.0,0.0424,0.9,0.0,0.123,0.316,130.021
3222,0NJx5YNETMAR5gLJf61h23,https://open.spotify.com/track/0NJx5YNETMAR5gLJf61h23,Various Artists,0.61,0.161,7.0,-7.81,1.0,0.0421,0.826,4.16e-06,0.108,0.261,171.551
3223,4JUeuWBxkO6hIAcuvCkMic,https://open.spotify.com/track/4JUeuWBxkO6hIAcuvCkMic,Various Artists,0.468,0.608,1.0,-4.938,1.0,0.0363,0.191,0.0,0.304,0.146,134.096
3224,59JpfukL8GSheevXMBbPya,https://open.spotify.com/track/59JpfukL8GSheevXMBbPya,Various Artists,0.676,0.625,7.0,-5.455,0.0,0.0711,0.316,0.000119,0.127,0.522,171.883
3225,2pNWXiNPFfUs8y5qzqSDmt,https://open.spotify.com/track/2pNWXiNPFfUs8y5qzqSDmt,Various Artists,0.713,0.793,10.0,-4.436,1.0,0.0386,0.0318,1.06e-06,0.142,0.583,119.995
3226,1yijxjANDned0OUg0xXfM6,https://open.spotify.com/track/1yijxjANDned0OUg0xXfM6,Various Artists,0.665,0.476,7.0,-8.477,1.0,0.137,0.113,0.0,0.33,0.385,84.881
3227,0tQ9u1a1qengHbZfGchJOT,https://open.spotify.com/track/0tQ9u1a1qengHbZfGchJOT,Various Artists,0.494,0.92,2.0,-3.476,0.0,0.0458,0.00503,0.000931,0.102,0.198,126.008
3228,4kPb35cAn23msQwIORzNrR,https://open.spotify.com/track/4kPb35cAn23msQwIORzNrR,Various Artists,0.5,0.731,1.0,-5.494,1.0,0.163,0.0179,0.000338,0.0864,0.542,121.989
3229,0VGBWncTEkmKxoFc1U4vd1,https://open.spotify.com/track/0VGBWncTEkmKxoFc1U4vd1,Various Artists,0.799,0.629,11.0,-6.844,0.0,0.0949,0.00442,3.91e-05,0.301,0.392,130.008
3230,6Miz89SIJMvSKtoUz2vm9Y,https://open.spotify.com/track/6Miz89SIJMvSKtoUz2vm9Y,Various Artists,0.559,0.845,11.0,-3.871,1.0,0.0379,0.222,0.0,0.164,0.304,94.916
3231,1zKclBBeJcDrhcwxlGfTQw,https://open.spotify.com/track/1zKclBBeJcDrhcwxlGfTQw,Various Artists,0.805,0.763,6.0,-2.955,1.0,0.0949,0.121,0.0,0.047,0.822,85.291
3232,3RSEWOl8PBms1EC69xBycm,https://open.spotify.com/track/3RSEWOl8PBms1EC69xBycm,Various Artists,0.609,0.529,0.0,-6.859,1.0,0.106,0.545,0.0,0.127,0.474,60.349
3233,6knQThdhlu1mihIfCF23TH,https://open.spotify.com/track/6knQThdhlu1mihIfCF23TH,Various Artists,0.814,0.702,0.0,-8.647,1.0,0.054,0.354,7.43e-06,0.113,0.928,139.709
3234,61fcQBWJrfop1JFq4x8THT,https://open.spotify.com/track/61fcQBWJrfop1JFq4x8THT,Various Artists,0.559,0.837,4.0,-4.062,0.0,0.0391,0.0617,0.0,0.393,0.446,119.958
3235,3D35jljv7zVXjVG3M55JkS,https://open.spotify.com/track/3D35jljv7zVXjVG3M55JkS,Various Artists,0.638,0.259,7.0,-10.706,1.0,0.0898,0.753,0.0,0.219,0.269,88.485
3236,1iq9M0e5hxSQekpFa6guWF,https://open.spotify.com/track/1iq9M0e5hxSQekpFa6guWF,Various Artists,0.506,0.48,5.0,-5.418,1.0,0.0266,0.449,0.0,0.147,0.351,86.042
3237,7J4mi8vgPqVn5y6XKAou0F,https://open.spotify.com/track/7J4mi8vgPqVn5y6XKAou0F,Various Artists,0.459,0.427,7.0,-7.733,1.0,0.0267,0.112,0.0,0.168,0.357,139.898
3238,1UwTG9akOQlcFq7IxIfevJ,https://open.spotify.com/track/1UwTG9akOQlcFq7IxIfevJ,Various Artists,0.85,0.351,7.0,-10.198,1.0,0.266,0.39,9.38e-06,0.752,0.28,118.056
3239,7KtSuBGjtTfp0cKdQ5ewCr,https://open.spotify.com/track/7KtSuBGjtTfp0cKdQ5ewCr,Various Artists,0.794,0.511,2.0,-5.288,1.0,0.039,0.17,0.0,0.296,0.402,125.214
3240,6Jwthj6Ke9oE9J7u4UrBAB,https://open.spotify.com/track/6Jwthj6Ke9oE9J7u4UrBAB,Various Artists,0.748,0.297,1.0,-10.613,1.0,0.132,0.485,0.27,0.138,0.114,123.983
3241,1Cq7RZ9G559i6mCpCx9C6E,https://open.spotify.com/track/1Cq7RZ9G559i6mCpCx9C6E,Various Artists,0.661,0.304,1.0,-11.192,1.0,0.104,0.779,0.00111,0.137,0.273,119.705
3242,3RDV3UzNbzGEB1F7Het8DS,https://open.spotify.com/track/3RDV3UzNbzGEB1F7Het8DS,Various Artists,0.501,0.405,1.0,-5.679,1.0,0.032,0.751,0.0,0.105,0.447,109.889
3243,37iC44sQkPJqPM4BRGKZOI,https://open.spotify.com/track/37iC44sQkPJqPM4BRGKZOI,Various Artists,0.711,0.441,4.0,-11.613,1.0,0.0387,0.665,0.0,0.0939,0.323,123.942
3244,2AMMsbPdQ0asnahcdslWnp,https://open.spotify.com/track/2AMMsbPdQ0asnahcdslWnp,Various Artists,0.621,0.276,5.0,-8.892,0.0,0.0287,0.889,0.0,0.146,0.311,99.622
3245,4wQvMKpwhTWUaxMPs8B1lW,https://open.spotify.com/track/4wQvMKpwhTWUaxMPs8B1lW,Various Artists,0.603,0.148,7.0,-10.449,1.0,0.0279,0.927,0.0,0.101,0.228,95.451
3246,6GZjQ9dys508afY7TIZT8j,https://open.spotify.com/track/6GZjQ9dys508afY7TIZT8j,Various Artists,0.385,0.371,6.0,-5.718,1.0,0.0476,0.929,0.0,0.147,0.285,89.861
3247,4g1A1X4IYTUWjVQw9MHcdn,https://open.spotify.com/track/4g1A1X4IYTUWjVQw9MHcdn,Various Artists,0.746,0.322,1.0,-7.922,0.0,0.0798,0.944,0.0,0.197,0.321,110.774
3248,7cx23KZXYBb7aFMLWHU50x,https://open.spotify.com/track/7cx23KZXYBb7aFMLWHU50x,Various Artists,0.561,0.0853,2.0,-15.099,1.0,0.0404,0.912,2.7e-05,0.112,0.206,102.127
3249,0dwnq7ofuXQepAaHoqNOmg,https://open.spotify.com/track/0dwnq7ofuXQepAaHoqNOmg,Various Artists,0.27,0.0562,0.0,-23.023,1.0,0.0489,0.935,0.00415,0.388,0.0813,173.262
3250,6pDKphwPB0iMbs3kX8de8i,https://open.spotify.com/track/6pDKphwPB0iMbs3kX8de8i,Various Artists,0.335,0.209,11.0,-11.776,1.0,0.0377,0.921,0.0,0.105,0.146,189.742
3251,1y5U353fbnjAXTsRQ9Fwrs,https://open.spotify.com/track/1y5U353fbnjAXTsRQ9Fwrs,Various Artists,0.57,0.347,11.0,-6.649,0.0,0.0358,0.711,0.0,0.11,0.43,74.054
3252,5AczRvNQdgZom41AMSY8Kj,https://open.spotify.com/track/5AczRvNQdgZom41AMSY8Kj,Various Artists,0.467,0.119,2.0,-10.99,1.0,0.0401,0.969,1.4e-06,0.0973,0.156,70.499
3253,6fO3uLHqtNFyLju3VlHAub,https://open.spotify.com/track/6fO3uLHqtNFyLju3VlHAub,Various Artists,0.439,0.61,9.0,-7.236,1.0,0.116,0.593,1.07e-05,0.341,0.172,181.088
3254,0C6Li09mskjJsLAzLGPDnl,https://open.spotify.com/track/0C6Li09mskjJsLAzLGPDnl,Various Artists,0.759,0.401,4.0,-8.999,1.0,0.259,0.86,0.0,0.299,0.576,100.126
3255,5k7W82gTpVjN5y8cvu17wd,https://open.spotify.com/track/5k7W82gTpVjN5y8cvu17wd,Various Artists,0.567,0.308,1.0,-10.333,1.0,0.0284,0.798,1.9e-05,0.104,0.294,147.549
3256,5R42T5dcgTHxJewQPBFot0,https://open.spotify.com/track/5R42T5dcgTHxJewQPBFot0,Various Artists,0.617,0.792,7.0,-4.873,0.0,0.0379,0.0536,0.0,0.142,0.631,83.067
3257,5TvwzIaoxCvVaxmRHH98MZ,https://open.spotify.com/track/5TvwzIaoxCvVaxmRHH98MZ,Various Artists,0.206,0.636,4.0,-6.591,0.0,0.0418,0.211,0.000118,0.217,0.394,77.797
3258,0AVdlm0mZjm6wh3cGNqKpu,https://open.spotify.com/track/0AVdlm0mZjm6wh3cGNqKpu,Various Artists,0.448,0.352,0.0,-11.504,1.0,0.047,0.813,0.00119,0.14,0.221,72.111
3259,6ZJp7Ro0oix4m8E13tQuMK,https://open.spotify.com/track/6ZJp7Ro0oix4m8E13tQuMK,Various Artists,0.459,0.574,3.0,-4.857,1.0,0.0577,0.608,0.0,0.0885,0.183,111.881
3260,5NMTXBOTgWkjujXM9lnFuJ,https://open.spotify.com/track/5NMTXBOTgWkjujXM9lnFuJ,Various Artists,0.357,0.425,5.0,-7.301,1.0,0.0331,0.586,0.0,0.322,0.273,102.074
3261,0TudDfpM6YHR661H0KnWMn,https://open.spotify.com/track/0TudDfpM6YHR661H0KnWMn,Various Artists,0.481,0.267,7.0,-9.25,1.0,0.0339,0.8,0.0,0.249,0.137,117.64
3262,0Og1sKi5qrr1rUHKiI4dZk,https://open.spotify.com/track/0Og1sKi5qrr1rUHKiI4dZk,Various Artists,0.411,0.204,0.0,-11.575,1.0,0.0578,0.855,0.0,0.143,0.337,70.853
3263,78AqPhmj42RLf8fsyAka58,https://open.spotify.com/track/78AqPhmj42RLf8fsyAka58,Various Artists,0.53,0.23,10.0,-11.254,0.0,0.134,0.92,0.0,0.1,0.377,75.759
3264,4bnvrHNP6Gad5vhR8ne7UR,https://open.spotify.com/track/4bnvrHNP6Gad5vhR8ne7UR,Various Artists,0.187,0.265,9.0,-9.217,1.0,0.036,0.863,0.0,0.134,0.0978,76.326
3265,0vIgb5G2QS36ZAfR0SknA1,https://open.spotify.com/track/0vIgb5G2QS36ZAfR0SknA1,Various Artists,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055
3266,7H1XxnniEL0pcgRn9T4DYk,https://open.spotify.com/track/7H1XxnniEL0pcgRn9T4DYk,Various Artists,0.516,0.342,4.0,-8.985,1.0,0.0425,0.55,0.0,0.21,0.0993,102.819
3267,10qT9vrU55gbcaNPbUb52G,https://open.spotify.com/track/10qT9vrU55gbcaNPbUb52G,Various Artists,0.407,0.416,6.0,-8.915,0.0,0.174,0.656,0.0,0.0981,0.246,176.952
3268,1sbebCM2mxl5zgtu2zKxp2,https://open.spotify.com/track/1sbebCM2mxl5zgtu2zKxp2,Various Artists,0.329,0.453,8.0,-7.685,1.0,0.0656,0.532,0.0,0.1,0.355,53.861
3269,7qEz0yGzQp1ZxJO3uMs0nw,https://open.spotify.com/track/7qEz0yGzQp1ZxJO3uMs0nw,Various Artists,0.369,0.272,9.0,-10.497,1.0,0.0364,0.866,0.0,0.147,0.218,172.929
3270,0zQJCPnKkE3GpBQc8Wnn2U,https://open.spotify.com/track/0zQJCPnKkE3GpBQc8Wnn2U,Various Artists,0.512,0.266,7.0,-10.611,1.0,0.0356,0.879,0.0,0.123,0.275,74.031
3271,21Sm86LnRoEfkOZu2oaZU6,https://open.spotify.com/track/21Sm86LnRoEfkOZu2oaZU6,Various Artists,0.398,0.302,1.0,-10.413,1.0,0.11,0.798,4.11e-06,0.0824,0.17,169.808
3272,5okKjjitsIEqEyNjoW6EvN,https://open.spotify.com/track/5okKjjitsIEqEyNjoW6EvN,Various Artists,0.434,0.302,10.0,-10.116,1.0,0.0378,0.766,7.63e-06,0.149,0.173,121.643
3273,4ia6rp2T91v523QJKsdL9J,https://open.spotify.com/track/4ia6rp2T91v523QJKsdL9J,Various Artists,0.369,0.207,11.0,-11.138,1.0,0.0276,0.896,0.00213,0.145,0.0676,82.896
3274,7t0fWzins86997EPbP4GDR,https://open.spotify.com/track/7t0fWzins86997EPbP4GDR,Various Artists,0.666,0.423,0.0,-8.012,1.0,0.0429,0.494,0.0,0.106,0.154,129.893
3275,2zp2ByCjgM9BX5WxRi6LwU,https://open.spotify.com/track/2zp2ByCjgM9BX5WxRi6LwU,Various Artists,0.678,0.407,9.0,-7.778,1.0,0.0302,0.699,0.0,0.122,0.196,111.814
3276,0jpOXvOf1uECa697Pzyz07,https://open.spotify.com/track/0jpOXvOf1uECa697Pzyz07,Various Artists,0.39,0.388,10.0,-9.017,1.0,0.0355,0.472,0.0,0.157,0.187,72.934
3277,6T0fVIzLIVeYlHQsLRW4em,https://open.spotify.com/track/6T0fVIzLIVeYlHQsLRW4em,Various Artists,0.35,0.451,7.0,-6.096,1.0,0.116,0.734,1.56e-06,0.128,0.155,72.728
3278,2BgHvHda75FxvlLHj1TsJi,https://open.spotify.com/track/2BgHvHda75FxvlLHj1TsJi,Various Artists,0.358,0.372,4.0,-7.664,0.0,0.0464,0.81,0.0539,0.0877,0.16,144.833
3279,2tWllZ836JFj8wAXSEa8GG,https://open.spotify.com/track/2tWllZ836JFj8wAXSEa8GG,Various Artists,0.56,0.41,8.0,-9.227,0.0,0.0276,0.544,0.0,0.151,0.28,144.727
3280,2PNXZQEBjgaGHPmlNz1hsh,https://open.spotify.com/track/2PNXZQEBjgaGHPmlNz1hsh,Various Artists,0.586,0.82,8.0,-4.791,0.0,0.072,0.114,0.0,0.134,0.391,142.107
3281,22tKAUZC6F5w9Wnib0G3Uw,https://open.spotify.com/track/22tKAUZC6F5w9Wnib0G3Uw,Various Artists,0.797,0.73,1.0,-4.542,1.0,0.0424,0.793,3.18e-05,0.0862,0.831,104.984
3282,2FEinOt3O7sVRadN5lkBS9,https://open.spotify.com/track/2FEinOt3O7sVRadN5lkBS9,Various Artists,0.604,0.741,2.0,-5.571,1.0,0.0475,0.178,3.49e-05,0.409,0.473,153.947
3283,0bakLJXShnL1H5PbD1Pitn,https://open.spotify.com/track/0bakLJXShnL1H5PbD1Pitn,Various Artists,0.477,0.873,1.0,-4.946,1.0,0.0355,0.00471,0.00589,0.0813,0.611,161.948
3284,0UZCUCNH0gTnPIOwpc9kWn,https://open.spotify.com/track/0UZCUCNH0gTnPIOwpc9kWn,Various Artists,0.571,0.544,6.0,-10.613,1.0,0.0299,0.453,0.00805,0.322,0.216,132.052
3285,5DaXLFdBIkdHfGcsbiche1,https://open.spotify.com/track/5DaXLFdBIkdHfGcsbiche1,Various Artists,0.638,0.474,5.0,-12.7,0.0,0.124,0.351,0.191,0.105,0.441,179.771
3286,29lNc1EvgNytKBjlP9ld6B,https://open.spotify.com/track/29lNc1EvgNytKBjlP9ld6B,Various Artists,0.574,0.469,4.0,-8.209,1.0,0.0254,0.534,9.21e-05,0.128,0.288,132.023
3287,5IqQHenjvCGljSL22zAxTU,https://open.spotify.com/track/5IqQHenjvCGljSL22zAxTU,Various Artists,0.385,0.238,5.0,-8.255,1.0,0.0309,0.914,1.59e-05,0.0969,0.206,150.729
3288,0i2XFaE3tSEQQsMOzqL6TZ,https://open.spotify.com/track/0i2XFaE3tSEQQsMOzqL6TZ,Various Artists,0.471,0.229,8.0,-6.504,1.0,0.0358,0.953,0.0,0.0909,0.358,68.41
3289,2OWioxWRIS0iJ0y34kcSVW,https://open.spotify.com/track/2OWioxWRIS0iJ0y34kcSVW,Various Artists,0.574,0.469,4.0,-8.209,1.0,0.0254,0.534,9.21e-05,0.128,0.288,132.023
3290,0lYTaqv5iS37Vn1dN2k8RJ,https://open.spotify.com/track/0lYTaqv5iS37Vn1dN2k8RJ,Various Artists,0.661,0.517,5.0,-7.74,1.0,0.0406,0.223,0.0,0.116,0.241,84.014
3291,75Q0XDsDB9VC71Dgkt5g3H,https://open.spotify.com/track/75Q0XDsDB9VC71Dgkt5g3H,Various Artists,0.549,0.461,1.0,-8.543,1.0,0.195,0.674,0.0,0.124,0.264,102.571
3292,10PzKa0qAFIIMbVhl9CDdg,https://open.spotify.com/track/10PzKa0qAFIIMbVhl9CDdg,Various Artists,0.508,0.404,10.0,-11.092,1.0,0.0788,0.664,0.0,0.104,0.129,81.713
3293,1moj73XQ7uxpI0qzu6WZMD,https://open.spotify.com/track/1moj73XQ7uxpI0qzu6WZMD,Various Artists,0.566,0.586,11.0,-7.726,1.0,0.0372,0.0171,0.0,0.202,0.428,147.942
3294,16vndb9f9pqBXOnmO1RizI,https://open.spotify.com/track/16vndb9f9pqBXOnmO1RizI,Various Artists,0.757,0.381,1.0,-7.573,1.0,0.0381,0.578,0.0,0.104,0.524,84.991
3295,0WCcR1JdZSpowc4qYxxLPZ,https://open.spotify.com/track/0WCcR1JdZSpowc4qYxxLPZ,Various Artists,0.323,0.737,10.0,-4.008,1.0,0.0335,0.14,0.000162,0.163,0.156,112.923
3296,7eU7aPzma36yEsXmBaZ1fe,https://open.spotify.com/track/7eU7aPzma36yEsXmBaZ1fe,Various Artists,0.899,0.399,11.0,-6.553,1.0,0.038,0.61,1.52e-05,0.0923,0.544,98.067
