,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
751,4bADyrVual0RgJodXqRQRu,0.829,0.747,7,-3.511,1,0.149,0.276,0.0,0.339,0.576,98.03
752,4hd4OLVtZ3jR7FisUCztfE,0.704,0.698,0,-4.679,0,0.306,0.238,0.0,0.109,0.61,177.867
753,5cFAp1e24SxjSeNC8gH5Hs,0.587,0.679,11,-7.171,0,0.143,0.158,0.000602,0.0993,0.376,119.974
754,2igJtrYivqRVRR7e5eQA0L,0.671,0.708,2,-6.614,1,0.114,0.125,6.71e-06,0.105,0.344,119.879
755,0bILU0UiNDmA5Ff6whhb2R,0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924
756,1XDyVXt7xfw5l301dL3wz2,0.517,0.791,9,-6.266,0,0.0344,0.251,3.66e-06,0.0843,0.311,134.06
757,26YvZWW29FXHaSRQzajRYv,0.455,0.721,5,-6.421,1,0.0269,0.376,2.37e-06,0.116,0.362,152.031
758,1METmonk8nOuH6rEl10P4Q,0.557,0.811,0,-6.713,1,0.0322,0.221,0.0,0.181,0.643,129.953
759,3a8NTuwOT8NcIS3FpsLhY1,0.506,0.716,5,-6.287,1,0.0263,0.523,4.63e-06,0.105,0.626,146.037
760,0rCFRyEy4WXjRXNpO80Dzs,0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962
761,5uPQjirx9C6MS47V556x46,0.441,0.387,4,-9.595,1,0.0286,0.667,0.0,0.327,0.373,78.42
762,6IyriuNUSXTJEbuu19Q8oN,0.491,0.456,5,-6.996,1,0.0264,0.588,0.0,0.104,0.318,133.932
763,1TE8AAk9koG0UJco6ZAUfx,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991
764,7AWZGoyKIkI36oXHa863X0,0.414,0.681,5,-7.336,1,0.0416,0.41,0.0,0.0869,0.22,169.982
765,1DwbKGEgL9EgJ7SpCcsHGI,0.465,0.707,7,-6.905,1,0.0284,0.387,0.0,0.0629,0.49,148.051
766,0wXThIDxO3YRJCpPgnmbkw,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041
767,5Qt4tTjY5bjhKa3OGNVP2J,0.477,0.603,5,-6.619,1,0.0341,0.338,0.0,0.0911,0.765,164.084
768,0deEg960cHibvZ8d80hvWx,0.503,0.788,9,-6.241,1,0.0285,0.0646,0.0,0.295,0.574,90.013
769,3C3ooMrQyhr0gouukZTGz4,0.584,0.68,6,-6.781,1,0.0351,0.285,0.0,0.0901,0.55,146.093
770,6QywUuuP4N5IXLu27r7ybr,0.515,0.612,0,-7.049,1,0.0296,0.717,0.0,0.132,0.529,182.909
771,6UR1k5NGqgNGzgVmMtT768,0.73,0.751,11,-5.51,1,0.0511,0.121,0.0,0.0849,0.68,98.001
772,7GScY8oE12cqTiNBzVQpUB,0.657,0.778,7,-4.439,1,0.0587,0.636,0.0,0.356,0.733,156.144
773,3PqU6gHWUaBTtIZi5oxEJ7,0.521,0.825,8,-6.025,0,0.126,0.322,0.0,0.689,0.692,144.667
774,4xAGuRRKOgoaZbMGdmTD3N,0.67,0.668,2,-6.411,1,0.0459,0.601,0.0,0.803,0.552,107.995
775,5TFhz4vaBqVGIi5rS1oIhe,0.648,0.683,2,-6.364,1,0.063,0.594,0.0,0.145,0.574,107.7
776,4uLzGOlqSanpNS3htaUViY,0.524,0.647,3,-7.117,0,0.0463,0.61,0.0,0.67,0.593,139.612
777,42JNab8NPeCADJ9D3Cl5wS,0.646,0.871,4,-6.195,1,0.219,0.172,0.0,0.765,0.624,79.994
778,4sBAoZMcOumSlKTRGaprhQ,0.63,0.755,1,-6.859,0,0.0408,0.32,0.0,0.0826,0.554,149.086
779,3Ay4UxGo563Y7wKSqFTzIS,0.412,0.403,5,-7.849,1,0.0544,0.867,0.0,0.705,0.521,67.768
780,7F0OMeGRzoeJaHCMGRlOFE,0.516,0.764,10,-6.015,1,0.211,0.244,0.0,0.578,0.347,75.734
781,2gpd8PyBtgbNUhu6d3aIga,0.607,0.794,10,-5.671,1,0.0352,0.477,0.0,0.517,0.441,146.888
782,7KnleX5uktd1kH58fHDJMK,0.644,0.652,7,-6.471,1,0.0319,0.749,0.0,0.784,0.395,101.972
783,70wulhGwYVleOtFEoJGvSL,0.489,0.691,5,-5.258,1,0.0608,0.62,0.0,0.766,0.646,147.751
784,1z5wgalBSLISSkWqiwRNmp,0.511,0.596,4,-7.118,0,0.0381,0.413,7.2e-05,0.887,0.266,110.0
785,0tHB0yLwGA5blM4ZnsXE2u,0.626,0.698,1,-6.488,1,0.0463,0.463,0.0,0.703,0.654,108.837
786,0redQHBfejmPUhonR5ppGC,0.656,0.842,5,-3.746,0,0.201,0.574,0.0,0.689,0.721,159.918
787,7DkhndGTKaqkFxxKN7XlAh,0.529,0.87,1,-3.463,0,0.0942,0.444,0.0,0.692,0.384,147.778
788,12usPU2WnqgCHAW1EK2dfd,0.479,0.898,1,-4.809,1,0.169,0.0134,0.0,0.297,0.639,151.99
789,2JGsTyLC4gLCWXVmvUn5Wi,0.614,0.855,5,-7.471,0,0.0398,0.0211,0.521,0.135,0.591,120.017
790,4K8jDTlNhZWEdnzZVGRMtN,0.856,0.615,7,-7.226,1,0.133,0.0602,0.0018,0.118,0.48,103.948
791,2ahp0wvyEzyvgWfOhStHWp,0.771,0.747,4,-3.407,0,0.0455,0.023,1.47e-06,0.0706,0.762,112.046
792,72RWX5lMa27RQG5DzbGaoj,0.766,0.75,11,-5.872,0,0.162,0.00279,0.0676,0.0943,0.534,104.064
793,0bMoNdAnxNR0OuQbGDovrr,0.879,0.784,10,-3.944,0,0.081,0.0759,0.0,0.125,0.83,105.019
794,7mYwDmbbp8UPLlnRjTJ54X,0.597,0.766,9,-4.192,0,0.0982,0.244,0.0,0.0664,0.453,180.126
795,3NJ5Ksj7LNbvfNgEtl3o6Z,0.532,0.76,2,-3.971,0,0.113,0.0418,1.02e-06,0.318,0.297,172.171
796,51vRumtqbkNW9wrKfESwfu,0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008
797,6DSGb5CmwHX4pvclq8HUU1,0.753,0.717,7,-4.672,1,0.0593,0.0267,0.0,0.271,0.948,157.976
798,4QhnNyKDsAkXPwHkSnuc89,0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951
799,0sNfFxw3pJkVmRsgY781vM,0.563,0.694,5,-5.221,1,0.0284,0.11,0.0,0.157,0.196,105.976
800,74cpuIw43kA8xPgbQEPdss,0.773,0.879,8,-3.623,1,0.0391,0.162,0.0,0.0897,0.839,114.949
801,05RlBHEZg1RmL9DnPgv9Qq,0.716,0.779,9,-3.735,0,0.0589,0.0106,0.0,0.0266,0.442,119.932
802,0ZxhtATQ0a6EvQNZ0z6NKV,0.898,0.676,9,-5.196,1,0.187,0.14,0.0,0.101,0.742,147.991
803,12FbZlYxIUv2rhB0oCQEhQ,0.734,0.985,6,1.002,1,0.176,0.466,0.63,0.114,0.793,130.046
804,1L0OmJV0LnPDWuHCIGmBV6,0.615,0.632,1,-8.539,1,0.292,0.108,0.0,0.129,0.194,150.126
805,6MZi5j60L80SZLBxN0bv8s,0.893,0.851,3,-5.342,0,0.0979,0.145,6.49e-05,0.319,0.959,110.002
806,2YXGbxICUdOUJe9OPlicy1,0.861,0.611,1,-7.891,1,0.0427,0.0764,0.0,0.0763,0.803,114.995
807,11C4y2Yz1XbHmaQwO06s9f,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056
808,2tQG2nFEHhWsH05kFKlC4A,0.759,0.579,0,-8.398,1,0.248,0.514,0.0014,0.237,0.736,144.025
809,7GRv55NwkjxU2ysJLwzC9c,0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925
810,5Pt5PdAOOXLdYiXAIl68K6,0.893,0.851,3,-5.342,0,0.0979,0.145,6.49e-05,0.319,0.959,110.002
811,28NzgzNmoHRsFKihGxpmmV,0.758,0.771,9,-6.738,0,0.0627,0.00262,6.49e-05,0.0257,0.525,121.994
812,43evTNhnbi70nlOVZ8Q5sK,0.541,0.863,9,-5.992,0,0.0333,0.078,0.0433,0.117,0.492,123.946
813,3zXIvb4nZ3cTdT8CsbTy3U,0.352,0.628,1,-6.259,1,0.0428,0.0264,4.74e-05,0.0952,0.387,140.431
814,0hABacr1yTSleOlPKpIWBb,0.722,0.762,6,-8.819,0,0.0443,0.606,0.0159,0.101,0.716,108.007
815,6Tv4vYGT0mjnqkHdRpyxbg,0.763,0.5,1,-13.035,0,0.0911,0.209,0.0104,0.109,0.153,122.02
816,7wZa0JXBfFS8W5abYnHWKC,0.371,0.0844,0,-17.829,1,0.0378,0.955,0.0,0.0983,0.0967,117.337
817,2pdbNPIBRuAyspK97Blj0a,0.683,0.707,2,-5.488,1,0.0385,0.11,0.0,0.13,0.548,130.023
818,6QS24xFgmG0XPxsmFhGTYS,0.635,0.498,5,-8.724,0,0.0392,0.085,3.76e-06,0.174,0.523,72.014
819,6932XE7HnGtDvB0kgMDPdZ,0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015
820,3r6wuvcMPjtIWlYdkpdMPM,0.522,0.815,9,-6.762,0,0.0721,0.00246,0.00286,0.0736,0.518,103.922
821,7lcuUkp4LjPflvzPjemDzw,0.641,0.862,6,-5.166,0,0.0686,0.00393,2.41e-05,0.234,0.64,139.948
822,7F3q1XtxXjKFoTyo14fGQn,0.72,0.794,6,-2.644,1,0.0862,0.378,0.0,0.122,0.856,138.089
823,6iF4RgIjDvDqyW13PezSj3,0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01
824,6n2P81rPk2RTzwnNNgFOdb,0.782,0.812,0,-6.613,1,0.0469,0.567,0.00045,0.101,0.7,122.063
825,7CyPwkp0oE8Ro9Dd5CUDjW,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51
826,5LffvExhQQFcfwqkGNpFpM,0.298,0.524,1,-7.589,1,0.029,0.261,0.689,0.102,0.0576,173.728
827,010ZkIVv6Ay5vqqHVCCiKB,0.247,0.395,5,-9.082,0,0.0438,0.28,0.000223,0.171,0.11,151.962
828,0NaUT74rJ0NHS62fewzatU,0.477,0.565,1,-8.3,1,0.0334,0.000195,0.0011,0.193,0.0399,151.928
829,4PZaWcsoVF1w6ZjH77Llm6,0.4,0.937,9,-6.42,0,0.372,0.0175,3.73e-06,0.367,0.514,75.134
830,4RPsg8S5Vb3NqP0qbt1wPD,0.475,0.739,2,-4.081,1,0.0832,0.00642,0.0,0.065,0.178,84.524
831,2M3GwgWQ2Z0swHkap5gWCm,0.53,0.322,1,-10.105,0,0.0532,0.869,1.69e-05,0.355,0.608,85.757
832,4OVHxReloGwGriqVFF2M79,0.794,0.756,9,-2.4,1,0.0641,0.327,0.0,0.334,0.568,99.977
833,110wwp2SRousmXjvx8zIoI,0.688,0.682,11,-3.836,1,0.247,0.284,1.67e-06,0.11,0.709,104.992
834,3tYDYSZU2Wn7zudbFEJeko,0.767,0.809,8,-4.155,1,0.0439,0.057,0.00028,0.142,0.415,99.969
835,2BuCjLttbLSiPx8sJKBt9b,0.813,0.821,1,-2.871,1,0.0851,0.444,0.00455,0.137,0.847,91.009
836,05OnZaYopHpb0z7ktT2FIF,0.617,0.655,2,-3.616,1,0.17,0.0934,6.17e-06,0.487,0.626,173.891
837,1cNJ9ODOJF8b6AjhzoYdkv,0.511,0.866,7,-2.941,1,0.33,0.241,0.0,0.128,0.582,90.85
838,4TL3dMZzEQZxVyZTfeRlav,0.798,0.644,1,-3.823,0,0.147,0.27,7.05e-05,0.0914,0.693,89.013
839,2jMt8GoQ4RGxAIMvWJyWeL,0.758,0.776,3,-2.224,1,0.0745,0.589,1.32e-06,0.12,0.532,91.936
840,4KrNCWx08dZr11kGIUHuuX,0.82,0.825,4,-1.932,0,0.0673,0.127,0.000335,0.465,0.296,100.057
841,0s5FgdxYJm0tB68OICOglY,0.74,0.713,6,-4.391,0,0.0371,0.2,0.000118,0.325,0.835,139.938
842,2kz1YOhJiNubjigR1gB1VX,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969
843,7kyLtcgYgQPrXkxtAb72iY,0.899,0.833,11,-2.515,0,0.0533,0.422,0.00288,0.184,0.559,115.008
844,21N77gfWYoQDvrLvaeiQgi,0.773,0.893,1,-3.733,0,0.0483,0.164,3.01e-06,0.429,0.842,130.013
845,3e1rs346dsDDwpqTRGlRZR,0.633,0.491,10,-6.847,1,0.0336,0.842,3.84e-06,0.172,0.234,116.974
846,7txjUEY6McJDJKqIo1Rxjp,0.748,0.478,11,-8.886,1,0.121,0.837,0.0,0.099,0.353,143.866
847,2F2p7b5Xq20mRyEeWYaeUF,0.69,0.89,0,-4.866,0,0.0507,0.00903,1.61e-05,0.188,0.713,124.018
848,6eEQoBYSjTLuTFTiksdYNu,0.793,0.618,8,-6.155,1,0.0488,0.00212,0.00697,0.0702,0.697,124.014
849,0H9WU0OIXPpbOVgzzOanXb,0.781,0.601,7,-5.817,1,0.0459,0.513,0.0,0.268,0.853,88.06
850,0RBw4ODUQPO4cuAOZtBGga,0.553,0.786,8,-5.477,0,0.0325,0.0438,0.0,0.119,0.673,149.968
851,24emu3sabKISjRkrys28jq,0.735,0.454,7,-10.516,0,0.0876,0.236,0.00113,0.133,0.0751,97.043
852,6qxvy9Pe4RJIq5JBVbbwbS,0.65,0.397,7,-8.237,1,0.0365,0.0609,1.4e-06,0.089,0.0382,108.055
853,5qIHFdkW6phMsTZlN2g8Lc,0.637,0.649,4,-6.59,1,0.0584,0.115,1.22e-06,0.147,0.497,96.935
854,7GA86Uo2jYbj8vIXe2nyWd,0.653,0.331,9,-13.534,1,0.039,0.705,0.0013,0.116,0.166,110.014
855,6PQOU00xWNrGwCZzboriXy,0.694,0.386,2,-10.312,1,0.0597,0.423,1.05e-05,0.126,0.39,120.044
856,4eKMqf9ZMSclDX7V9Ptg7x,0.654,0.372,0,-11.704,1,0.0667,0.705,6.78e-05,0.114,0.198,140.15
857,7oomkQSYf1ia2VnVEWfFIU,0.741,0.509,7,-8.747,1,0.19,0.205,0.0,0.262,0.113,108.978
858,0GKDhq6ZbmSbRHd3eyGlB7,0.867,0.272,4,-11.014,0,0.363,0.157,3.42e-05,0.118,0.157,79.962
859,0VpF6RLdCfPIeYRwMu4tZK,0.695,0.546,7,-9.184,1,0.066,0.0648,0.000128,0.0883,0.425,164.0
860,4bBDkw2KBMX0tcgAaXC83Q,0.493,0.308,0,-15.489,1,0.0436,0.804,0.328,0.123,0.13,109.993
861,45R112Jz5hQeKgITXgSXzs,0.647,0.614,8,-7.091,1,0.0651,0.0782,0.0,0.611,0.0956,90.034
862,2L09RYwH5Pjzca6PmbUAw3,0.335,0.166,0,-14.958,1,0.048,0.967,0.00012,0.115,0.391,175.917
863,1QQii3pa5m8MEda0nbkjfw,0.661,0.345,4,-14.037,1,0.144,0.545,0.000915,0.0871,0.126,125.977
864,2VuqMjgoKaOHNM8HpxtXKx,0.573,0.737,5,-9.002,1,0.0352,0.203,2.78e-05,0.0851,0.592,96.009
865,71CBDRKmF2VeRKYMG1DFBh,0.48,0.22,6,-12.469,1,0.0425,0.837,0.00269,0.116,0.0633,82.951
866,5tWxKWq1DSP1s9WQ5PWuqu,0.691,0.498,7,-10.519,1,0.101,0.116,3.07e-05,0.136,0.454,110.963
867,1SztNGCwEHJEVFx90E5g7D,0.564,0.545,10,-10.17,1,0.104,0.726,0.0,0.0878,0.766,176.082
868,7C0w28EsX0Um2FrZs9gso2,0.677,0.451,11,-9.744,0,0.19,0.318,0.0,0.11,0.399,140.845
869,4txojlesMFQZGWxwz2EeqB,0.482,0.837,0,-6.501,1,0.12,0.435,0.00147,0.123,0.534,157.96
870,10GRRCR5fctuOF4GFmATJI,0.475,0.386,0,-12.038,1,0.0737,0.497,0.00104,0.119,0.162,107.601
871,3xYJScVfxByb61dYHTwiby,0.672,0.782,5,-6.499,1,0.0421,0.148,4.73e-06,0.296,0.239,106.026
872,4zmKGsrXjLmljb5fTaBTot,0.664,0.401,6,-10.934,0,0.0344,0.806,3.5e-06,0.108,0.315,109.846
873,4i6cwNY6oIUU2XZxPIw82Y,0.615,0.616,8,-6.523,1,0.0622,0.0623,0.0,0.579,0.0734,89.977
874,2VOXLA9TzOAVCjDi7RY5DV,0.503,0.549,1,-7.748,0,0.314,0.486,0.0,0.118,0.627,85.701
875,0mtkRIAOueeXqHpyahIbtJ,0.715,0.699,8,-6.815,0,0.0501,0.544,3.74e-05,0.0795,0.612,114.994
876,6lDJ0CkQ6LdQv5EUQ39rpg,0.504,0.91,11,-3.736,1,0.332,0.0235,4.16e-06,0.175,0.337,151.657
877,55ZATsjPlTeSTNJOuW90pW,0.928,0.468,2,-8.196,1,0.364,0.328,4.27e-06,0.0986,0.47,96.006
878,1K9qAxGT4cWUicf2OezSen,0.754,0.767,6,-4.98,1,0.0594,0.0763,4.79e-05,0.112,0.529,134.084
879,4daEMLSZCgZ2Mt7gNm2SRa,0.64,0.609,1,-7.714,0,0.304,0.492,2.47e-06,0.152,0.393,131.889
880,3fDTzkvrOo5xQIO480Qmsb,0.538,0.783,11,-2.565,0,0.222,0.0113,0.0,0.281,0.553,75.388
881,2Hc1LaV6bzFil3dE71eORA,0.777,0.604,9,-4.452,0,0.0397,0.000713,5.64e-05,0.151,0.121,111.998
882,11pn4LFXCIXyprWQk8RSlM,0.613,0.797,7,-5.564,0,0.299,0.0185,0.0,0.279,0.336,145.011
883,2ydwqnjPOcM24MV0kLThwi,0.534,0.699,7,-5.078,0,0.0326,0.00038,8.21e-06,0.362,0.0555,147.169
884,3a36nM6fPVA8K1vqq6d03o,0.64,0.891,10,-4.639,0,0.135,0.00467,0.0,0.132,0.449,148.054
885,6kQF79mjbOkvuRvg0J2XZv,0.674,0.669,1,-5.079,0,0.0803,0.149,0.0,0.56,0.431,132.098
886,1pDbGAAH5GQ8U0KG4fI77H,0.619,0.606,1,-4.252,1,0.0784,0.0268,0.0,0.375,0.0669,140.023
887,1bIHv5s0rByq6ZOqDSt8K8,0.565,0.712,3,-4.012,0,0.0301,0.00234,0.0,0.186,0.22,138.124
888,3lcfs9Qjfxzy00VSVkixDv,0.818,0.51,2,-7.05,0,0.408,0.209,0.0,0.211,0.416,129.057
889,41bmnQZoDMQdDh5zyomtW7,0.731,0.605,1,-5.01,1,0.19,0.067,7.7e-06,0.177,0.413,132.946
890,5V5Xpbmqi2rp1xSJWZTvYu,0.783,0.594,4,-4.943,0,0.105,0.774,0.0,0.169,0.596,128.177
891,6kHYpEnDpMCyGu0E2PlWY1,0.752,0.693,6,-6.087,0,0.162,0.0954,0.0,0.293,0.473,138.104
892,2lophWrG2xqv9CSgSPca5k,0.52,0.876,5,-3.707,1,0.0606,0.0414,0.0,0.418,0.38,160.008
893,4Ls53fBNVfaXTROBi6X8Hw,0.485,0.545,11,-7.924,1,0.0336,0.0651,0.00547,0.0642,0.0385,150.185
894,02Mqx9HzVRyfdCUpPNR6N3,0.603,0.772,8,-3.953,1,0.039,0.0513,0.000141,0.114,0.0632,130.996
895,64b4ElrrZOEp3H1Pac2lG6,0.418,0.758,3,-5.914,1,0.0407,0.000174,0.00107,0.13,0.202,127.907
896,3ySqZ8yGoh4Emi9HiPCCdP,0.389,0.962,2,-4.772,0,0.248,5.98e-05,0.623,0.331,0.155,183.049
897,0WCJSIy75ZVxqY51ce0enc,0.807,0.627,11,-6.829,1,0.0771,0.0225,0.0,0.0904,0.761,122.963
898,05grSYrVwYw58YMOdJceyz,0.706,0.64,4,-3.146,0,0.203,0.086,0.0,0.537,0.184,143.905
899,4Dk42ykoREkq82ny0mWZnU,0.529,0.735,9,-3.905,1,0.153,0.295,0.0,0.112,0.617,76.209
900,3diKIcRsDj2WultNgqi62P,0.63,0.598,8,-5.695,1,0.0683,0.535,1.95e-06,0.105,0.488,141.963
901,07TSrx1BDK6twM9avkYzbe,0.522,0.954,1,-4.547,1,0.0713,2.1e-05,0.676,0.316,0.239,109.973
902,3VFGA65JnN8EDmnRb5SHW2,0.818,0.547,5,-5.868,0,0.39,0.0784,1.3e-06,0.119,0.432,79.483
903,2cg9zc2ba5HGiGMTu4oj69,0.686,0.829,8,-4.049,0,0.125,0.066,0.0,0.34,0.562,147.003
904,2w4NpuHV8X5FOlJpM7GDZF,0.679,0.673,1,-5.465,1,0.0856,0.0177,0.0,0.181,0.086,148.935
905,3iHzKA9HlXf5wsGdsrsnSA,0.664,0.76,1,-3.769,0,0.0448,0.318,0.0,0.34,0.7,101.987
906,3gdPwk2wyOXNRnTA1KXnEr,0.676,0.461,3,-3.59,1,0.0304,0.555,0.0,0.0951,0.466,107.95
907,44G9fSM6qI8zRoG6Qwn3eq,0.345,0.625,4,-4.025,1,0.0444,0.0758,0.0,0.112,0.336,169.494
908,7lvfJHcumTCV5Yjt4Tl1I1,0.647,0.696,2,-3.366,0,0.0485,0.0274,0.0,0.127,0.491,121.992
909,7136zBuda3024ZQUTBB1Vg,0.589,0.702,1,-3.513,1,0.0342,0.289,0.0,0.107,0.211,109.982
910,2qyeAiFswWB2PmYhdeObTP,0.339,0.465,1,-5.983,1,0.0381,0.539,0.0,0.366,0.212,165.993
911,3IwQl5UXtkFM4DiLmvV0WD,0.531,0.543,3,-4.161,1,0.0512,0.384,0.0,0.0908,0.313,107.836
912,1GcfoHt1DmszYmKWzngGor,0.513,0.344,6,-3.706,1,0.0337,0.507,0.0,0.103,0.313,84.205
913,1z7PADWKXVsbEitOVLlC69,0.595,0.667,9,-4.646,1,0.0394,0.227,0.0,0.103,0.401,115.0
914,7IgV8AozfzVKS0nOUtQB46,0.549,0.516,10,-4.79,1,0.0335,0.204,0.0,0.106,0.199,129.856
915,3GXLpUuuZTCHirhHhpqxqt,0.348,0.558,0,-3.901,0,0.0386,0.0547,0.0,0.112,0.174,152.927
916,5AGS8VxsLyHQOWz0ZTuwIN,0.685,0.447,0,-3.888,1,0.0274,0.371,0.0,0.165,0.437,102.916
917,6tEl8GwFJEFyxZAO1ibTRF,0.742,0.37,2,-6.311,1,0.0309,0.465,0.0,0.105,0.597,97.534
918,44qVH9GNAcGuNSblI6KEtm,0.669,0.542,2,-4.725,1,0.0332,0.539,0.0,0.122,0.865,129.991
919,6nyVsttURcc9uT3JcHLNO7,0.701,0.51,0,-5.435,1,0.0319,0.451,1.5e-06,0.12,0.449,114.786
920,1Uya8lQ4iNozpXJodcdbue,0.678,0.618,0,-4.416,1,0.0448,0.254,0.0,0.104,0.824,149.961
921,30chlldzQYLCSiJFXKf1uN,0.739,0.365,9,-5.261,1,0.0283,0.566,0.0,0.128,0.518,99.942
922,4RFH4PCpFb5dLCAb98EwZp,0.516,0.654,9,-4.889,1,0.0297,0.422,0.0,0.106,0.169,133.037
923,7EFcjtnKPD2qy7I5Fx2b2J,0.637,0.567,9,-5.962,1,0.059,0.545,0.0,0.177,0.255,139.916
924,0Tqf72ZudvXdJdNWkjSMOC,0.742,0.59,4,-4.833,1,0.0287,0.291,0.00034,0.318,0.672,107.509
925,25OeKzcqakFPaJlXHPE5lm,0.535,0.395,10,-7.805,1,0.0634,0.597,6.78e-05,0.0969,0.488,157.795
926,28YCtrUz6rWDqW23cL6dim,0.302,0.266,7,-8.841,1,0.0305,0.773,1.53e-06,0.24,0.307,205.291
927,4pWSqqoKJZm5nxxzPFd0o6,0.529,0.534,5,-5.306,1,0.0318,0.225,0.0,0.137,0.244,77.502
928,2Q1DdVlVfzpjfEwFj4WH3N,0.796,0.44,7,-7.056,1,0.0313,0.562,1.31e-06,0.417,0.755,91.003
929,35AtCvCk1fb5HGEvdI0Iyk,0.633,0.454,4,-6.14,1,0.0308,0.614,1.79e-05,0.374,0.272,120.009
930,0l2mXLYFLJiz329rxNlOUn,0.746,0.649,7,-6.453,1,0.0616,0.361,3.57e-05,0.256,0.273,102.946
931,3Zin1vaMx7PjFWIOBTE4FM,0.494,0.317,6,-7.113,1,0.0298,0.728,0.0,0.173,0.483,79.535
932,3Nq8MFzfmPhgwhKUIIIWnG,0.717,0.567,5,-4.384,1,0.0526,0.266,0.0,0.324,0.771,146.751
933,2YGb43UDbmBjq3aq8JXEJ4,0.397,0.506,10,-5.758,1,0.0295,0.509,1.3e-06,0.126,0.308,170.057
934,5ZeJOU7OjHuFxItKn5SHZy,0.236,0.0622,5,-20.129,1,0.0355,0.879,0.0304,0.0659,0.14,136.764
935,5XUuMp2i5ojqcDOSusChqL,0.569,0.539,2,-7.496,1,0.0403,0.0354,0.00237,0.0949,0.157,127.786
936,0b83L1ToHRiwlpmUAjiCHc,0.741,0.306,5,-5.836,0,0.0398,0.731,0.0796,0.12,0.291,91.995
937,4t9R5rbtovdvya28uMODDz,0.669,0.336,0,-10.891,1,0.0614,0.89,0.00748,0.146,0.366,135.015
938,3ym8ajVmKm6Fybgov3WBI5,0.602,0.478,7,-8.439,0,0.0629,0.723,0.00479,0.108,0.425,152.957
939,4deAN7JXhdHHifxOp0TTjU,0.701,0.398,11,-6.938,1,0.0463,0.531,0.00689,0.125,0.367,76.995
940,2LlOeW5rVcvl3QcPNPcDus,0.603,0.441,9,-8.178,1,0.0518,0.692,1.46e-06,0.105,0.167,136.137
941,3g3GjHuxntUfUd4t23rGTZ,0.26,0.136,7,-10.881,1,0.0336,0.919,0.00152,0.107,0.174,61.653
942,4YsnwsPURRSvprBHBY1BCd,0.792,0.547,9,-3.941,1,0.0353,0.0858,1.21e-05,0.0584,0.616,96.986
943,3fHwrZ7pLD4cykAj3n9Lc1,0.56,0.216,5,-10.87,0,0.0524,0.939,3.97e-05,0.219,0.161,113.799
944,7mKfycH5WrhcN2hfe5g2xa,0.471,0.641,1,-6.942,1,0.041,0.00404,0.00666,0.22,0.16,84.955
945,2d0dCpzPN76EhB4yv3S6ng,0.35,0.363,7,-10.729,1,0.0613,0.828,0.00919,0.361,0.134,152.863
946,4s3RSUwPDxCeWaLEiNOPq3,0.392,0.472,8,-10.745,0,0.0874,0.111,2.77e-06,0.103,0.349,199.496
947,0Y8F9OzVKj0kpyXqbTr4ZE,0.589,0.656,1,-4.605,1,0.0548,0.0201,0.0067,0.138,0.423,113.888
948,736PP5LTtREkDgktNmX3Gu,0.501,0.445,7,-9.117,1,0.0369,0.614,0.0373,0.194,0.0549,106.627
949,0gmviE2bUkRUlEaQer08Ie,0.616,0.664,1,-5.95,1,0.132,0.682,0.0134,0.279,0.528,156.064
950,1nYdkPCbHdYi4w7s2L6SHA,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938
951,6IdcyYfBz9LG3SWIKVyNgh,0.931,0.793,0,-4.666,0,0.133,0.0378,4.63e-06,0.0748,0.856,117.999
952,3upTB6o5YgeALHgDp3mzte,0.497,0.501,2,-4.141,1,0.03,0.305,0.0,0.377,0.669,109.732
953,3P2ubMyuL9NQOVU67TVCXA,0.875,0.703,7,-3.644,1,0.0568,0.352,0.0,0.326,0.971,142.064
954,44IXD2J5yyr7PpOZzz2cmQ,0.6,0.41,1,-10.788,0,0.395,0.841,0.0,0.433,0.312,104.337
955,5pIVEk6Di7n1v5khOzJaJL,0.377,0.72,4,-7.086,1,0.0364,0.0217,0.00919,0.138,0.26,142.212
956,7eOuUmpnHBlg5zsm8Cs7c3,0.469,0.208,0,-9.022,1,0.0448,0.607,1.72e-06,0.127,0.215,81.098
957,00syWkRGIVQvYsg2OwfBUw,0.408,0.607,10,-7.463,1,0.0391,0.236,8.02e-05,0.0972,0.169,144.136
