,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
8922,0C5185D68SXmpSnT2KtSrF,0.466,0.707,9,-4.22,1,0.068,0.243,0.0,0.873,0.39,158.015,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
8923,4XZDsW1GTO6J59DAoIpPYB,0.567,0.747,6,-4.3,0,0.048,0.55,0.000596,0.783,0.364,151.907,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
8924,1gOgWTB85kZEbt0GDpRcuY,0.756,0.712,10,-3.924,1,0.0632,0.372,0.0,0.908,0.504,141.124,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
8925,4f5lNQ4Xq7aHc0mazLz9ym,0.793,0.789,2,-3.662,1,0.0445,0.408,0.000236,0.251,0.684,117.953,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
8926,0ZwGhDJHceKPvg3UAb5OMQ,0.791,0.852,1,-3.047,0,0.0415,0.337,0.0,0.511,0.813,137.947,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
8927,6PR23Tp2HnEYeUv4QwvAZ0,0.771,0.944,7,-3.99,1,0.0805,0.211,0.0,0.383,0.685,125.06,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
8928,0pmOtx8O2WHZnfaa7tPSe9,0.603,0.727,4,-4.814,1,0.0421,0.152,1.21e-06,0.952,0.374,134.978,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
8929,0KbGTtipoc4GnUiYEVzfQh,0.668,0.887,11,-4.404,0,0.0564,0.369,1.39e-06,0.257,0.907,151.92,"['forro', 'piseiro']"
8930,3AqtAkduE2PLxMqwr6B6Gr,0.667,0.899,11,-4.402,0,0.0322,0.423,1.84e-05,0.332,0.835,147.962,"['forro', 'piseiro']"
8931,4xuxSHR0e0JVTQeOmevluS,0.667,0.872,9,-4.364,0,0.0517,0.335,5.26e-06,0.098,0.915,149.922,"['forro', 'piseiro']"
8932,2aJm1uVFVtTlbEXSIxcOAs,0.682,0.873,6,-4.163,1,0.0449,0.402,0.0,0.0946,0.964,150.006,"['forro', 'piseiro']"
8933,1CNjznaBCWocOESmImC94W,0.678,0.904,11,-4.147,0,0.0363,0.368,0.0,0.379,0.961,147.973,"['forro', 'piseiro']"
8934,7Aay7n2kUsiWvwN7RpTgTT,0.594,0.887,9,-4.627,0,0.0429,0.282,2.5e-06,0.113,0.663,149.971,"['forro', 'piseiro']"
8935,1grUqmoYtQzu6dReoUH17t,0.681,0.847,1,-5.453,0,0.0331,0.717,0.0,0.327,0.945,150.001,"['forro', 'piseiro']"
8936,4XPRON5AoXkU9XNVKipdMY,0.665,0.908,0,-4.122,1,0.0354,0.287,2.32e-05,0.276,0.831,149.902,"['forro', 'piseiro']"
8937,3kcj0ZW6rZ70GdD7GughrP,0.648,0.867,10,-4.132,1,0.0375,0.156,0.00156,0.1,0.936,149.958,"['forro', 'piseiro']"
8938,3EL0bxeWid0MgMTNottaUp,0.659,0.91,6,-3.945,1,0.0368,0.268,8.03e-06,0.114,0.923,145.945,"['forro', 'piseiro']"
8939,4hEA25qUMn3camHI87UhiI,0.556,0.59,10,-6.846,1,0.029,0.25,0.0,0.109,0.573,143.972,"['contemporary country', 'modern country pop']"
8940,5UPrxc9ewxFRaSGMPkad3O,0.747,0.661,4,-6.523,0,0.0813,0.308,1.59e-05,0.0768,0.905,97.984,"['k-rap', 'korean r&b']"
8941,77ILSQGJhqDVOfeWdtEexk,0.74,0.669,11,-5.702,0,0.076,0.361,2.18e-05,0.175,0.922,103.025,"['k-rap', 'korean r&b']"
8942,4PYfFHKfjYz6dwAtZhBy1z,0.746,0.825,3,-4.457,1,0.0435,0.192,0.0,0.365,0.904,143.062,['melodic drill']
8943,6h6runZeeczWEuEW2pFvYW,0.356,0.00558,11,-27.72,1,0.0417,0.99,0.934,0.0991,0.122,70.012,['ambient lo-fi']
8944,1ztwML7G0PytrYEUE0XTa1,0.388,0.465,11,-9.294,1,0.0324,0.484,0.0,0.276,0.421,73.774,"['pov: indie', 'weirdcore']"
8945,1g4cZvi0nLeeIycd0Rkljj,0.707,0.876,1,-1.887,1,0.0787,0.173,9.36e-06,0.932,0.853,176.068,['spanish pop']
8946,3yFs4gbww3IJBj1vxy5lQl,0.829,0.703,11,-6.594,1,0.193,0.0513,0.0,0.104,0.965,150.055,['spanish pop']
8947,2SQ1gU5lP0C6yAZQu37iTr,0.806,0.835,1,-4.484,0,0.0579,0.177,0.000135,0.397,0.67,100.009,['spanish pop']
8948,6QibTRZoT2eg0662PMEQk6,0.849,0.657,0,-4.144,1,0.0744,0.352,0.00136,0.0821,0.91,145.995,['spanish pop']
8949,1Izr80WaWR61ja0mdXTRVQ,0.782,0.586,0,-6.482,1,0.0659,0.114,0.00392,0.148,0.489,97.05,['spanish pop']
8950,157evLnAJIrLmhlZVdlRI2,0.747,0.706,5,-3.765,0,0.346,0.358,1.63e-05,0.198,0.603,196.158,['spanish pop']
8951,4HC176Wwwle6QcTAxNPfBV,0.688,0.741,7,-6.65,1,0.124,0.0323,4.64e-06,0.115,0.539,96.942,['spanish pop']
8952,1127pFtK6eWHcavdUPOfip,0.699,0.605,11,-7.351,1,0.13,0.308,0.0,0.122,0.565,90.008,['spanish pop']
8953,7jzWJgzbodsjOhJ5brR6eu,0.832,0.714,7,-4.203,0,0.0547,0.332,0.0,0.146,0.614,92.523,['spanish pop']
8954,2loXQdqntQFbXwBB1JFTBJ,0.785,0.633,10,-4.843,1,0.0608,0.268,0.000648,0.0888,0.681,100.027,['spanish pop']
8955,0sAnHXFgvyCw6gztFhNdZO,0.472,0.485,7,-9.977,1,0.164,0.731,0.0143,0.103,0.198,89.841,['spanish pop']
8956,3DAeWjZxudHepgsy8O6Lkn,0.723,0.595,1,-4.189,0,0.113,0.0775,0.0405,0.097,0.71,215.993,['spanish pop']
8957,1Q0puGfwIQBi9JUhoq4gp6,0.79,0.616,9,-6.655,0,0.0455,0.16,0.0,0.258,0.592,149.981,['spanish pop']
8958,78Fz0qMz4vwOr5gF1Ay0bl,0.874,0.649,1,-3.29,0,0.0826,0.21,2.09e-06,0.0422,0.742,90.028,['spanish pop']
8959,2VUidRee5LUaV69g4WyApg,0.773,0.9,9,-1.96,0,0.0507,0.168,0.00507,0.236,0.885,94.995,['spanish pop']
8960,02SKrZwDBb7qugvNZF5Xzr,0.768,0.672,1,-9.327,0,0.0809,0.152,0.838,0.0952,0.337,150.143,['drift phonk']
8961,6cSkQRxoJt6FHGrWVIGDTJ,0.556,0.563,0,-6.731,1,0.0523,0.04,0.9,0.245,0.349,83.9,"['canadian garage rock', 'toronto indie']"
8962,2M93dEhTENpjqHOAqzxkEt,0.558,0.872,8,-5.241,1,0.0437,0.199,0.583,0.0862,0.271,150.006,"['canadian garage rock', 'toronto indie']"
8963,6KNbXf9GOHD28X00Gm0DaM,0.818,0.394,2,-8.374,0,0.0304,0.515,0.903,0.111,0.77,102.277,"['canadian garage rock', 'toronto indie']"
8964,1opwZGFs1TnWwo0l6jM0ft,0.579,0.803,8,-4.253,1,0.0431,0.00988,0.813,0.139,0.428,77.494,"['canadian garage rock', 'toronto indie']"
8965,1OO46YHbjOITDHCiJtLcZu,0.815,0.562,5,-6.249,0,0.0307,0.688,0.847,0.083,0.861,90.044,"['canadian garage rock', 'toronto indie']"
8966,0R6sz2EUOMSM3qaZHEpG63,0.514,0.693,6,-5.562,0,0.0263,0.0551,0.824,0.195,0.771,89.984,"['canadian garage rock', 'toronto indie']"
8967,0hk5rgfkuBJbOcCuOidZhC,0.643,0.731,1,-6.086,1,0.0348,0.41,0.609,0.139,0.562,128.861,"['canadian garage rock', 'toronto indie']"
8968,20jwGZMmI7Cl9Kd5O8yJrQ,0.454,0.591,1,-7.338,1,0.0293,0.0347,0.774,0.142,0.395,69.816,"['canadian garage rock', 'toronto indie']"
8969,3ucNH5CfxJOM81lk36KS5T,0.628,0.784,5,-6.746,1,0.0379,0.0157,0.858,0.461,0.771,89.038,"['canadian garage rock', 'toronto indie']"
8970,1LNCzdne3KwCOFHz7Y855s,0.68,0.603,0,-6.441,1,0.0337,0.0535,0.901,0.118,0.509,120.02,"['canadian garage rock', 'toronto indie']"
8971,43CIWpJaJHRcI4mUSjqgc2,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,0.198,81.535,"['chicago rap', 'melodic rap', 'rap']"
8972,0lhDiOviH4xmzyYeOsn01M,0.262,0.301,11,-9.702,1,0.0335,0.439,0.00241,0.0748,0.0481,102.399,['pop']
8973,4y3g40TWe7fCWCayJZuGvw,0.658,0.698,11,-5.95,0,0.177,0.433,0.0,0.174,0.456,139.054,['pop']
8974,5AEJyckUMzLqIyBxZNmGFW,0.143,0.327,9,-11.204,0,0.0327,0.556,0.000657,0.444,0.24,187.194,['pop']
8975,2Txj791OlOaNSMpps0gz5K,0.65,0.405,2,-6.023,1,0.0329,0.222,0.0,0.0868,0.22,95.005,['pop']
8976,6sRmaXQZo0EK2woVn2COxM,0.309,0.567,0,-6.768,0,0.0498,0.584,3.69e-06,0.0681,0.267,75.276,['pop']
8977,6mstsFlnLZidRE8K3JGtV7,0.611,0.58,7,-6.455,0,0.0355,0.213,0.0,0.22,0.173,92.489,['pop']
8978,4a1RWaG4BTkifgMSx3rpf3,0.64,0.501,7,-7.86,1,0.0624,0.15,0.0,0.16,0.346,114.031,['pop']
8979,3Fsr7IhlNBZ1wV3QaJB5dv,0.39,0.176,0,-11.678,1,0.0485,0.706,0.0,0.126,0.298,90.857,['pop']
8980,5QlMftmj7rFwhHoClCQLTP,0.332,0.416,0,-7.111,1,0.0326,0.546,0.0,0.093,0.33,81.198,['pop']
8981,5UY8jf31X2hJkiAualFTyh,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,['pop']
8982,4wz7R8N7gYgjhZuoMQkSve,0.646,0.591,0,-5.975,1,0.308,0.0552,1.75e-05,0.0745,0.462,165.029,['pop']
8983,6XiqdnMk2LLbmybmyx30jD,0.638,0.699,1,-6.542,1,0.0892,0.0203,0.0,0.0879,0.57,121.122,['pop']
8984,1X4ZkhlRRohkV33cITaJYs,0.705,0.707,0,-5.174,1,0.0534,0.0799,0.0,0.149,0.452,117.974,['pop']
8985,2zg4iqc1u4MIWzM567B8om,0.278,0.605,11,-4.972,1,0.0479,0.305,0.0,0.0795,0.13,84.874,['pop']
8986,2AxPkyjV7C1gJi0ep3j9wV,0.522,0.577,10,-6.179,1,0.0761,0.182,0.0,0.0805,0.33,173.174,['pop']
8987,3T7qQEncNHkrBGFbKe2XeG,0.247,0.482,9,-7.589,1,0.0308,0.184,6.58e-05,0.364,0.076,88.132,['pop']
8988,406NLtFubTrkwUSq62767y,0.323,0.684,10,-7.313,1,0.301,0.876,0.0761,0.191,0.362,184.697,['pop']
8989,0jNFDcGAXPs5ahngmD5R6n,0.403,0.405,4,-7.718,0,0.0431,0.602,0.0,0.239,0.0524,100.626,"['pop rap', 'rap', 'trap']"
8990,2OcbewDrWFNTYRqpSzJBCY,0.898,0.518,1,-6.991,1,0.21,0.0402,0.0,0.106,0.798,145.082,"['pop rap', 'rap', 'trap']"
8991,0HNKMJ2EKCaT2EqcCBj1EH,0.752,0.531,1,-6.236,1,0.0568,0.0534,0.0,0.124,0.2,131.97,"['pop rap', 'rap', 'trap']"
8992,25r6MZ4Gtd76l43qnZI1DG,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,"['pop rap', 'rap', 'trap']"
8993,7iC56CDz8miPDKaH0OEIqS,0.656,0.672,10,-7.385,0,0.0468,0.0636,1.45e-05,0.186,0.137,130.006,"['pop rap', 'rap', 'trap']"
8994,2XK2iL9gSAlYIAbklTHxbk,0.674,0.644,1,-8.576,0,0.11,0.327,1.75e-06,0.337,0.667,123.049,"['pop rap', 'rap', 'trap']"
8995,0sze9rycXZswg5emYTFklv,0.698,0.344,6,-6.718,1,0.0692,0.181,1.01e-06,0.127,0.351,67.238,"['pop rap', 'rap', 'trap']"
8996,0IX5OFffosy8wk16m1IFCa,0.56,0.707,1,-6.863,0,0.07,0.264,0.000268,0.108,0.341,147.0,"['pop rap', 'rap', 'trap']"
8997,1HpAxf0kdqZSAisutLE5CW,0.703,0.539,1,-6.747,0,0.199,0.576,0.0,0.114,0.597,88.977,"['pop rap', 'rap', 'trap']"
8998,3nfARfVxSqwFahp3yY53aD,0.52,0.725,8,-6.959,0,0.23,0.145,0.0,0.114,0.322,72.807,"['pop rap', 'rap', 'trap']"
8999,63oDfrgZRgZrTJE88GGC5I,0.74,0.49,7,-6.118,0,0.287,0.488,0.0,0.0818,0.349,149.972,"['pop rap', 'rap', 'trap']"
9000,3dVsUkabHea7AVFjm92gZ4,0.477,0.407,8,-7.148,1,0.0604,0.0625,0.0,0.14,0.109,123.082,"['pop rap', 'rap', 'trap']"
9001,7AiN0hMC6PkB59VndNtNsJ,0.713,0.671,1,-6.515,0,0.327,0.3,0.0,0.243,0.659,119.915,"['pop rap', 'rap', 'trap']"
9002,4qS2KPWvsQzLvRa9oCHw41,0.782,0.528,1,-6.035,0,0.0532,0.409,7.89e-05,0.0999,0.389,117.977,"['pop rap', 'rap', 'trap']"
9003,2iu60eTIm2py6MaoVMcBAR,0.622,0.501,0,-7.325,1,0.0816,0.783,3.77e-06,0.301,0.512,81.478,"['pop rap', 'rap', 'trap']"
9004,5q37UhJgXRZwIIkdUGTZFb,0.652,0.571,6,-7.626,1,0.104,0.0894,0.0,0.0981,0.392,144.076,"['pop rap', 'rap', 'trap']"
9005,55DA1NnaN6GVo3A7aeC9D1,0.0586,0.144,1,-35.972,1,0.0561,0.853,0.389,0.112,0.0504,66.937,['color noise']
9006,7xnElMPFCmSlMJ0AY2hnxc,0.682,0.543,1,-8.66,1,0.0688,0.261,0.0,0.108,0.112,127.526,['bass trap']
9007,6yaihZ7YizWwJ61Cu6Kktl,0.443,0.766,8,-4.358,0,0.222,0.11,0.0,0.102,0.221,148.079,['bass trap']
9008,2pPO9YecZimmuVQfIzfV6U,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,['pop dance']
9009,2R6jGpP7PrlcUioCdmD6U5,0.76,0.511,10,-8.826,0,0.118,0.159,2.77e-05,0.106,0.647,97.913,"['afrobeats', 'nigerian pop']"
9010,3kHvI1YMDGXXtIZ6YrfJth,0.564,0.511,8,-5.114,1,0.0706,0.684,0.0002,0.142,0.329,100.68,"['afrobeats', 'nigerian pop']"
9011,0eggnhHj8l88lBePrX6k2r,0.851,0.629,2,-7.985,1,0.304,0.651,0.00135,0.187,0.377,109.99,"['afrobeats', 'nigerian pop']"
9012,4dfd8cDTwqbFTJTIkaxbiY,0.81,0.515,6,-6.112,1,0.0864,0.152,0.00814,0.126,0.96,110.018,"['afrobeats', 'nigerian pop']"
9013,4vHy2IHzf3EabEa7oMpUZB,0.808,0.639,11,-7.244,0,0.147,0.621,0.0281,0.231,0.612,105.016,"['afrobeats', 'nigerian pop']"
9014,1JDxpKlpGehMGOtclizdVT,0.747,0.635,10,-6.73,0,0.363,0.183,0.0,0.0893,0.685,67.357,"['afrobeats', 'nigerian pop']"
9015,6MVsYt3XbBS2Mg4RjKd5zP,0.439,0.702,11,-3.791,1,0.262,0.418,2.47e-05,0.297,0.55,173.603,"['afrobeats', 'nigerian pop']"
9016,6oxijstaph6b9PZioSwwEr,0.748,0.464,1,-7.704,1,0.0473,0.777,0.00334,0.108,0.7,115.984,"['afrobeats', 'nigerian pop']"
9017,70GPP9MJdrkIM8HCxJ4mO5,0.671,0.631,5,-8.085,0,0.115,0.365,0.00332,0.0836,0.732,91.854,"['afrobeats', 'nigerian pop']"
9018,7qUeJRNlQzzG8QmPQC9zeh,0.686,0.622,0,-5.538,1,0.0433,0.27,8.17e-06,0.236,0.914,93.9,"['afrobeats', 'nigerian pop']"
9019,2tLY4wwY3sCr3gwqnMBaMz,0.755,0.814,6,-5.698,0,0.0525,0.098,6.48e-06,0.105,0.851,113.031,"['afrobeats', 'nigerian pop']"
9020,39g0g51BjLJIozx0ByxQGF,0.74,0.682,6,-4.29,0,0.1,0.563,7.91e-06,0.119,0.917,100.042,"['afrobeats', 'nigerian pop']"
9021,3zKcObPWrqUqo1jVXqzfZi,0.643,0.564,10,-6.118,0,0.103,0.581,0.0,0.0831,0.879,188.137,"['afrobeats', 'nigerian pop']"
9022,7oMFLiVYEK82Is5wx3cUq9,0.704,0.859,0,-5.632,1,0.0629,0.0511,0.00194,0.113,0.579,98.911,"['afrobeats', 'nigerian pop']"
9023,41bvfLIVjdQRaiBCvAJCFu,0.63,0.779,7,-4.749,0,0.272,0.252,0.0,0.3,0.667,100.52,"['afrobeats', 'nigerian pop']"
9024,1mvI5pGoh84IiFSbWxEkGH,0.788,0.652,1,-3.931,1,0.405,0.373,0.0,0.755,0.812,128.108,"['hip hop', 'pop rap']"
9025,27a0ydWvFCt4jgl9m61lS1,0.788,0.933,9,-2.664,1,0.298,0.599,0.0,0.685,0.6,139.016,"['hip hop', 'pop rap']"
9026,7tTRFVlFzk6yTnoMcParmi,0.775,0.757,9,-4.607,0,0.228,0.489,0.0,0.28,0.541,140.044,"['hip hop', 'pop rap']"
9027,7HiIy4QaA5ud7ZuuyBysKk,0.528,0.854,7,-3.94,1,0.532,0.645,0.0,0.617,0.512,179.835,"['hip hop', 'pop rap']"
9028,1YEXlV81t42IuXMnL600rg,0.625,0.715,7,-4.539,0,0.0942,0.0413,0.0,0.102,0.0377,84.794,"['hip hop', 'pop rap']"
9029,1PTVGdcYyLFnJKVOkaxQWj,0.637,0.912,5,-3.123,1,0.308,0.352,0.0,0.0657,0.451,116.919,"['hip hop', 'pop rap']"
9030,7ipUYshiPzzUs9EdeOsBFO,0.659,0.689,11,-5.129,0,0.449,0.213,0.0,0.0791,0.61,124.934,"['hip hop', 'pop rap']"
9031,2hRlHXzOf14ArYmOPeAXsa,0.692,0.721,9,-3.244,0,0.389,0.405,0.0,0.0773,0.496,168.084,"['hip hop', 'pop rap']"
9032,2FSVMyqLldC36p0deIYvI9,0.746,0.884,10,-3.348,0,0.33,0.138,0.0,0.146,0.664,140.1,"['hip hop', 'pop rap']"
9033,6ziQdexOHyC2gkZ1iNoi1w,0.812,0.784,2,-4.208,1,0.249,0.136,0.0,0.109,0.381,145.995,"['hip hop', 'pop rap']"
9034,4eL4EOrlxrKK9TmyVjueXd,0.832,0.693,1,-3.667,1,0.339,0.354,0.0,0.637,0.861,128.041,"['hip hop', 'pop rap']"
9035,1Kmth9jEjaymopjSRBmtkz,0.53,0.807,6,-5.348,1,0.147,0.000532,2.75e-06,0.496,0.263,127.991,"['german dance', 'pop dance', 'tropical house']"
9036,2hBkoDhuGk2AtSCprEFDFP,0.678,0.735,7,-5.996,1,0.0617,0.234,0.0,0.423,0.71,150.091,['pop dance']
9037,4qshSUTSmcdgrMNyxgk2P2,0.716,0.0626,11,-21.4,1,0.117,0.996,0.964,0.13,0.267,83.342,['instrumental lullaby']
9038,4txrAyGAWA9JqZzoNHiPRh,0.102,0.0272,9,-31.537,0,0.0444,0.972,0.856,0.0755,0.116,66.714,['ambient lo-fi']
9039,6xNREN3xQ2AP54Nn4jpESH,0.524,0.736,11,-5.708,0,0.12,0.119,0.00177,0.655,0.648,204.09,"['pop urbaine', 'r&b francais']"
9040,30RBuEKVJ2UXimaPtwAEIa,0.638,0.642,5,-5.787,0,0.0839,0.176,0.000524,0.0741,0.548,100.028,"['pop urbaine', 'r&b francais']"
9041,5XYFwMy9hJ45a6NoavtyEa,0.621,0.624,5,-7.66,0,0.193,0.0782,0.000105,0.187,0.653,148.728,"['pop urbaine', 'r&b francais']"
9042,4EcKPNLitrLMDO0rmgxble,0.664,0.517,5,-10.309,0,0.125,0.0851,1.92e-06,0.118,0.387,89.913,"['pop urbaine', 'r&b francais']"
9043,7HVizy6g8K1ciT1GFPmmNp,0.715,0.542,5,-9.008,1,0.102,0.172,0.0,0.0998,0.671,91.998,"['pop urbaine', 'r&b francais']"
9044,1PH3vpFmNyoI9ic7zoPPuE,0.712,0.501,11,-5.825,0,0.241,0.326,0.00044,0.1,0.233,79.907,"['pop urbaine', 'r&b francais']"
9045,68fW8DCQgv0uXybohyyszr,0.486,0.734,10,-8.019,0,0.129,0.285,0.000276,0.367,0.553,109.893,"['pop urbaine', 'r&b francais']"
9046,725U165iUEkXWP1xW5lgpc,0.403,0.69,5,-5.509,0,0.0769,0.218,0.02,0.0964,0.659,87.922,"['pop urbaine', 'r&b francais']"
9047,2dJMDzMF5jMvVFKLTci81H,0.678,0.646,5,-7.996,0,0.112,0.304,0.000405,0.154,0.582,98.816,"['pop urbaine', 'r&b francais']"
9048,1ZrkOlKJ9db1cHnL1xEyfd,0.765,0.691,1,-7.016,1,0.0692,0.226,4.19e-05,0.0951,0.711,102.025,"['pop urbaine', 'r&b francais']"
9049,7iVJ3OA9dgigv94nq3GJEq,0.515,0.667,5,-6.147,0,0.177,0.0503,2.9e-06,0.19,0.326,101.019,"['pop urbaine', 'r&b francais']"
9050,75SOP3FynAIJYhh9NfHUwh,0.599,0.677,9,-5.911,0,0.116,0.0354,5.54e-05,0.211,0.729,67.641,"['pop urbaine', 'r&b francais']"
9051,4O9Fzt6lP2j2lDhmKPTDqn,0.427,0.601,11,-8.36,0,0.267,0.389,1.37e-06,0.0597,0.711,68.092,"['pop urbaine', 'r&b francais']"
9052,3q0PHsHVbMViq1HzCtQsZa,0.644,0.603,0,-7.633,0,0.062,0.413,0.0,0.149,0.764,138.078,"['pop urbaine', 'r&b francais']"
9053,2cix0golH8K2GlPbkdZCZo,0.489,0.577,9,-8.81,0,0.153,0.331,3.71e-06,0.136,0.774,91.562,"['pop urbaine', 'r&b francais']"
9054,0lbjhNqvVHQqqFmliAgMLt,0.429,0.68,3,-5.614,0,0.232,0.369,0.00105,0.21,0.585,85.828,"['pop urbaine', 'r&b francais']"
9055,1lpU3vQyyzaSQmKMpclESZ,0.404,0.38,5,-9.694,0,0.189,0.479,0.00229,0.129,0.761,91.683,"['pop urbaine', 'r&b francais']"
9056,5OqBLSzITsIiYWqHW4r0Zq,0.554,0.522,9,-8.779,0,0.152,0.365,0.0,0.11,0.462,79.038,"['pop urbaine', 'r&b francais']"
9057,7cWMBl60RTYwRq0qbK5QU2,0.577,0.595,6,-6.084,1,0.173,0.108,0.000101,0.0759,0.633,201.892,"['pop urbaine', 'r&b francais']"
9058,0YP9qYzxlXGa8hkX1tpsWo,0.595,0.749,11,-5.399,1,0.329,0.0657,0.0,0.285,0.457,96.992,"['pop urbaine', 'r&b francais']"
9059,01IfMQw2n375mhKA08FlBj,0.566,0.659,5,-7.649,0,0.183,0.573,1.34e-06,0.194,0.556,122.758,"['pop urbaine', 'r&b francais']"
9060,7DJbQGC0oyRRatw6AqBPtW,0.823,0.425,7,-10.4,0,0.0621,0.406,0.000874,0.124,0.43,112.014,"['pop urbaine', 'r&b francais']"
9061,2ULgnkdBNSdRANgwL6N7uB,0.547,0.688,8,-6.967,0,0.105,0.196,0.0203,0.0649,0.352,94.241,"['pop urbaine', 'r&b francais']"
9062,0cmnoeHfbD5kdgg6x7EvTi,0.74,0.572,11,-9.383,1,0.0825,0.28,1.75e-05,0.0888,0.705,81.015,"['pop urbaine', 'r&b francais']"
9063,7g5jzm5Fhn7ehbLVImFC3d,0.605,0.66,4,-6.513,0,0.212,0.414,0.0,0.0833,0.669,86.511,"['pop urbaine', 'r&b francais']"
9064,3emIWVWII6oGaddo7nGM36,0.605,0.615,6,-8.423,1,0.103,0.164,0.000223,0.133,0.774,95.205,"['pop urbaine', 'r&b francais']"
9065,4ghMN5XXX5M1LSqrzX24Oj,0.556,0.633,2,-7.381,0,0.27,0.444,0.0,0.0744,0.45,93.329,"['pop urbaine', 'r&b francais']"
9066,5p6AhP7Hd3het9tTWFEPaA,0.47,0.628,2,-8.421,0,0.0785,0.277,0.0131,0.111,0.167,107.157,"['pop urbaine', 'r&b francais']"
9067,7BkAaJXmcIgU16ghAVCX2X,0.616,0.728,5,-7.042,0,0.0662,0.0722,4.91e-05,0.0731,0.409,87.937,"['pop urbaine', 'r&b francais']"
9068,08RRwNKVhIbW1Ol9RMs56L,0.668,0.529,0,-10.369,1,0.0619,0.434,6e-05,0.0938,0.484,140.064,"['pop urbaine', 'r&b francais']"
9069,27iBAxyPz0J1ZwtJulJnsh,0.393,0.606,1,-7.561,0,0.291,0.197,0.000173,0.156,0.732,199.785,"['pop urbaine', 'r&b francais']"
9070,4JGW3Iv8UHmN4B3069gbhW,0.675,0.443,0,-8.509,1,0.0435,0.195,0.0,0.0644,0.434,96.955,"['pop urbaine', 'r&b francais']"
9071,4OjAfIYNEX7Td6HJKvg73R,0.582,0.589,11,-7.988,0,0.0822,0.237,0.00367,0.104,0.545,117.054,"['pop urbaine', 'r&b francais']"
9072,4XXqOhBnrCVRx7DE04p7Hn,0.746,0.673,3,-4.696,0,0.162,0.0462,5.26e-05,0.109,0.826,102.703,"['pop urbaine', 'r&b francais']"
9073,6uNrIk105L9yWH5asmBkHw,0.691,0.569,1,-7.156,0,0.0411,0.333,0.00011,0.362,0.615,137.039,"['pop urbaine', 'r&b francais']"
9074,5oTPXXGg4SU9Cg4FH7pvZV,0.414,0.558,1,-9.228,0,0.0557,0.303,0.0,0.0949,0.471,87.191,"['pop urbaine', 'r&b francais']"
9075,5RDlVdQCzOaaF3gM0df4f1,0.396,0.348,0,-13.329,1,0.142,0.705,0.013,0.0841,0.323,170.797,"['pop urbaine', 'r&b francais']"
9076,0LuQCxuFBxHGLMbYQq1qcp,0.601,0.38,0,-9.111,0,0.207,0.474,5.27e-06,0.0744,0.372,170.076,"['pop urbaine', 'r&b francais']"
9077,2IEGMbABed4O8H69Bo0mMi,0.658,0.418,6,-9.626,0,0.0337,0.607,0.000549,0.174,0.269,105.01,"['pop urbaine', 'r&b francais']"
9078,25j7CUSTIlRlSwH0QkZvPE,0.671,0.687,9,-6.675,0,0.066,0.328,0.0,0.266,0.67,101.002,"['pop urbaine', 'r&b francais']"
9079,4DRF0J8DUc5GPzcbOTD1gu,0.657,0.538,0,-6.287,0,0.192,0.139,0.000215,0.12,0.189,133.758,"['pop urbaine', 'r&b francais']"
9080,4agzG420eYTcmMeHxSVbXN,0.236,0.402,4,-10.939,1,0.0431,0.903,0.0452,0.225,0.255,79.815,"['melodic rap', 'rap', 'trap']"
9081,0qHPxjC83zQYcxe39xSShx,0.875,0.478,7,-10.562,1,0.218,0.00717,0.0,0.147,0.409,128.99,"['melodic rap', 'rap', 'trap']"
9082,4tEArA9SQlyNrBHpjNZAWM,0.732,0.634,9,-8.822,1,0.229,0.00454,2.8e-05,0.297,0.279,167.01,"['melodic rap', 'rap', 'trap']"
9083,70QQOOZksoit78QsiDrEiN,0.494,0.601,7,-6.171,1,0.159,0.0926,8.01e-06,0.143,0.25,161.902,"['melodic rap', 'rap', 'trap']"
9084,7FCDmAel69bzxRkOxbh2dB,0.681,0.522,5,-8.74,0,0.303,0.0191,0.0,0.415,0.219,172.946,"['melodic rap', 'rap', 'trap']"
9085,61TWTSHcrFVgaRr6U4MKBs,0.563,0.43,1,-10.958,1,0.244,0.186,0.000141,0.117,0.0382,131.991,"['melodic rap', 'rap', 'trap']"
9086,0WtWtk7D05LELKQk0q8FMC,0.586,0.426,7,-10.163,1,0.23,0.111,0.0,0.255,0.148,115.681,"['melodic rap', 'rap', 'trap']"
9087,1nmk4zIiNEbZYJ4eJpajnV,0.797,0.529,1,-9.725,1,0.348,0.0532,0.0,0.187,0.252,134.851,"['melodic rap', 'rap', 'trap']"
