,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
8358,3WH0HJNY8gs1pyysJCtsVB,https://open.spotify.com/track/3WH0HJNY8gs1pyysJCtsVB,Sam Fender,0.409,0.248,2.0,-10.245,1.0,0.0364,0.757,0.00123,0.149,0.412,125.575,"['modern rock', 'north east england indie']"
8359,5La9lSnJB3aIaw0OrWb4EB,https://open.spotify.com/track/5La9lSnJB3aIaw0OrWb4EB,Sam Fender,0.422,0.272,11.0,-7.287,1.0,0.0411,0.912,0.0,0.103,0.355,70.322,"['modern rock', 'north east england indie']"
8360,0bMAWV9DDN2fllpvCtpzWl,https://open.spotify.com/track/0bMAWV9DDN2fllpvCtpzWl,Jefferson & Suellen,0.423,0.74,3.0,-5.309,0.0,0.0344,0.0206,0.0,0.523,0.166,135.906,['brazilian gospel']
8361,2v2j25recIr66jLFS1ELuQ,https://open.spotify.com/track/2v2j25recIr66jLFS1ELuQ,Nardo Wick,0.765,0.532,1.0,-9.647,0.0,0.0782,0.0265,0.0,0.11,0.0391,129.985,"['florida drill', 'florida rap', 'southern hip hop']"
8362,3dqFdKbZacv3Z3XzFtIFjE,https://open.spotify.com/track/3dqFdKbZacv3Z3XzFtIFjE,Nardo Wick,0.705,0.416,1.0,-9.767,1.0,0.293,0.0415,4.36e-06,0.196,0.0765,75.998,"['florida drill', 'florida rap', 'southern hip hop']"
8363,2ST8dPoJZQ1WHBWKgqgPFM,https://open.spotify.com/track/2ST8dPoJZQ1WHBWKgqgPFM,Nardo Wick,0.71,0.46,1.0,-7.841,1.0,0.267,0.0017,7.58e-05,0.167,0.355,153.984,"['florida drill', 'florida rap', 'southern hip hop']"
8364,6tyDOV0pa16f2JFAtWBz2U,https://open.spotify.com/track/6tyDOV0pa16f2JFAtWBz2U,Nardo Wick,0.744,0.725,8.0,-6.396,0.0,0.286,0.00097,0.0,0.132,0.336,173.036,"['florida drill', 'florida rap', 'southern hip hop']"
8365,2HHLfzE7PkljuqyYU4vwmh,https://open.spotify.com/track/2HHLfzE7PkljuqyYU4vwmh,Nardo Wick,0.534,0.573,1.0,-6.757,1.0,0.414,0.00926,0.0,0.136,0.373,160.333,"['florida drill', 'florida rap', 'southern hip hop']"
8366,4tEoHQlBHxWrcbouQapoOv,https://open.spotify.com/track/4tEoHQlBHxWrcbouQapoOv,Nardo Wick,0.767,0.49,1.0,-9.529,1.0,0.393,0.0149,7.29e-05,0.114,0.345,104.739,"['florida drill', 'florida rap', 'southern hip hop']"
8367,60wjsG8f8obJuJL24EkEhe,https://open.spotify.com/track/60wjsG8f8obJuJL24EkEhe,Nardo Wick,0.728,0.624,11.0,-8.733,1.0,0.274,0.000381,0.0,0.511,0.526,160.047,"['florida drill', 'florida rap', 'southern hip hop']"
8368,5LQ2Bvo2AjS4T7kDxiufq4,https://open.spotify.com/track/5LQ2Bvo2AjS4T7kDxiufq4,Nardo Wick,0.817,0.842,2.0,-8.145,1.0,0.242,0.000893,1.21e-06,0.113,0.157,145.868,"['florida drill', 'florida rap', 'southern hip hop']"
8369,7ACW7VpgoKmfM1sKo15UhX,https://open.spotify.com/track/7ACW7VpgoKmfM1sKo15UhX,Nardo Wick,0.748,0.713,6.0,-6.399,1.0,0.355,0.00496,0.0,0.245,0.482,75.591,"['florida drill', 'florida rap', 'southern hip hop']"
8370,11kS3gVQd6DbcIuUel3DgG,https://open.spotify.com/track/11kS3gVQd6DbcIuUel3DgG,Nardo Wick,0.597,0.762,11.0,-5.874,1.0,0.284,0.0041,0.0,0.145,0.328,163.954,"['florida drill', 'florida rap', 'southern hip hop']"
8371,1RRwz9czf39ZVeLq6tAY14,https://open.spotify.com/track/1RRwz9czf39ZVeLq6tAY14,Nardo Wick,0.822,0.544,8.0,-7.783,1.0,0.159,0.0183,0.00277,0.123,0.333,150.02,"['florida drill', 'florida rap', 'southern hip hop']"
8372,6TNkJPyBho8mQE6IziibHu,https://open.spotify.com/track/6TNkJPyBho8mQE6IziibHu,Nardo Wick,0.68,0.638,11.0,-7.592,1.0,0.325,0.00257,0.00196,0.122,0.322,150.033,"['florida drill', 'florida rap', 'southern hip hop']"
8373,4xl69qYIDxUIACXSeRkXOY,https://open.spotify.com/track/4xl69qYIDxUIACXSeRkXOY,Nardo Wick,0.661,0.511,10.0,-9.561,0.0,0.304,0.00277,0.0,0.608,0.4,149.046,"['florida drill', 'florida rap', 'southern hip hop']"
8374,080BnzVFYXgNR6f4jtyzkP,https://open.spotify.com/track/080BnzVFYXgNR6f4jtyzkP,Nardo Wick,0.751,0.517,0.0,-8.374,1.0,0.214,0.0332,0.0,0.129,0.449,77.051,"['florida drill', 'florida rap', 'southern hip hop']"
8375,7CI5KZUJwnGjv3cL5uygTr,https://open.spotify.com/track/7CI5KZUJwnGjv3cL5uygTr,Nardo Wick,0.647,0.241,1.0,-12.083,1.0,0.324,0.0787,0.0079,0.121,0.0743,162.087,"['florida drill', 'florida rap', 'southern hip hop']"
8376,5K3CiPTQ1D0Anw814sqno9,https://open.spotify.com/track/5K3CiPTQ1D0Anw814sqno9,Nardo Wick,0.642,0.607,1.0,-7.38,1.0,0.31,0.00146,1.38e-05,0.127,0.294,172.042,"['florida drill', 'florida rap', 'southern hip hop']"
8377,44yCee9dkgbofBom5te9Hy,https://open.spotify.com/track/44yCee9dkgbofBom5te9Hy,Nardo Wick,0.71,0.509,1.0,-6.941,0.0,0.405,0.00992,0.0,0.537,0.317,160.11,"['florida drill', 'florida rap', 'southern hip hop']"
8378,4pC9ESy6yI5nCswyzMnqZ2,https://open.spotify.com/track/4pC9ESy6yI5nCswyzMnqZ2,Nardo Wick,0.688,0.322,1.0,-9.462,1.0,0.491,0.0164,7.95e-05,0.138,0.16,77.421,"['florida drill', 'florida rap', 'southern hip hop']"
8379,3lsWwQnDg99gtni4g5V0UG,https://open.spotify.com/track/3lsWwQnDg99gtni4g5V0UG,Colby Acuff,0.497,0.388,1.0,-9.928,0.0,0.0525,0.639,1.99e-05,0.0666,0.635,171.976,['modern country pop']
8380,3rc0s02tu86eG5yhKzYifT,https://open.spotify.com/track/3rc0s02tu86eG5yhKzYifT,Colby Acuff,0.477,0.683,10.0,-7.83,1.0,0.035,0.323,0.0,0.0998,0.648,148.01,['modern country pop']
8381,4YX2jHMkfHpxB3X87x3GNt,https://open.spotify.com/track/4YX2jHMkfHpxB3X87x3GNt,Colby Acuff,0.478,0.208,1.0,-12.705,1.0,0.0345,0.933,0.000215,0.0886,0.337,85.017,['modern country pop']
8382,32hfK9Fo5V46JpWtxCwHSW,https://open.spotify.com/track/32hfK9Fo5V46JpWtxCwHSW,Colby Acuff,0.466,0.585,9.0,-7.385,1.0,0.0362,0.162,0.0,0.187,0.567,181.776,['modern country pop']
8383,37j8UNUQCqvhMjw9kxgdfP,https://open.spotify.com/track/37j8UNUQCqvhMjw9kxgdfP,Colby Acuff,0.634,0.611,8.0,-8.126,1.0,0.0284,0.109,0.0,0.322,0.915,114.17,['modern country pop']
8384,74DxuwABHE4vocLDmjMrHx,https://open.spotify.com/track/74DxuwABHE4vocLDmjMrHx,Colby Acuff,0.41,0.302,11.0,-11.297,1.0,0.029,0.737,4.06e-06,0.0874,0.391,82.389,['modern country pop']
8385,2vCvZWkbteI5r3fg139PNS,https://open.spotify.com/track/2vCvZWkbteI5r3fg139PNS,Colby Acuff,0.658,0.684,9.0,-7.769,1.0,0.0332,0.311,0.0,0.127,0.916,103.248,['modern country pop']
8386,1CE6s0WQHcAcXZUnW8L5lp,https://open.spotify.com/track/1CE6s0WQHcAcXZUnW8L5lp,Colby Acuff,0.542,0.313,5.0,-9.43,1.0,0.0316,0.845,0.0,0.16,0.478,87.26,['modern country pop']
8387,5NRPh38x6ysIzwBIZLukN2,https://open.spotify.com/track/5NRPh38x6ysIzwBIZLukN2,Colby Acuff,0.464,0.647,3.0,-9.191,1.0,0.0396,0.0838,0.0,0.0518,0.779,188.049,['modern country pop']
8388,5lRcRQd1k4XwNan3BkZ4nq,https://open.spotify.com/track/5lRcRQd1k4XwNan3BkZ4nq,Colby Acuff,0.477,0.283,9.0,-10.667,1.0,0.0317,0.888,0.0,0.0998,0.295,84.562,['modern country pop']
8389,44I7sqKYCAa7bQdVywkShO,https://open.spotify.com/track/44I7sqKYCAa7bQdVywkShO,Kanye West,0.477,0.566,0.0,-6.521,1.0,0.214,0.0344,0.0,0.127,0.361,78.293,"['chicago rap', 'hip hop', 'rap']"
8390,3uKqnQ0dGBcpovf9lV2nqg,https://open.spotify.com/track/3uKqnQ0dGBcpovf9lV2nqg,Rebzyyx,0.517,0.995,6.0,-1.437,1.0,0.0989,0.0785,0.0,0.703,0.803,159.402,"['hyperpop', 'pov: indie', 'scenecore', 'sped up']"
8391,0yOyMyQnV5ZCdn6BnIrOWq,https://open.spotify.com/track/0yOyMyQnV5ZCdn6BnIrOWq,Cl4pers,0.742,0.654,9.0,-8.556,1.0,0.256,0.548,0.0356,0.105,0.678,149.944,"['meme', 'pluggnb']"
8392,1BPBwKueIEMnUcbbs2te7B,https://open.spotify.com/track/1BPBwKueIEMnUcbbs2te7B,Chri$tian Gate$,0.682,0.598,8.0,-5.694,1.0,0.264,0.0575,0.0,0.299,0.823,103.791,"['sad rap', 'singer-songwriter pop']"
8393,07AQkmp456NpEnT8HR7WLy,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy,Teto,0.88,0.59,8.0,-4.709,0.0,0.204,0.08,0.0,0.184,0.723,119.97,"['trap baiano', 'trap brasileiro']"
8394,1WedZeiezCmCEOzLwhx0hV,https://open.spotify.com/track/1WedZeiezCmCEOzLwhx0hV,J Balvin,0.813,0.809,3.0,-5.382,0.0,0.0846,0.102,1.37e-06,0.377,0.646,93.005,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
8395,3LVcKphzONOdQ2EATazlZq,https://open.spotify.com/track/3LVcKphzONOdQ2EATazlZq,NLE Choppa,0.847,0.912,11.0,-3.129,1.0,0.257,0.0781,0.0,0.142,0.88,81.486,"['memphis hip hop', 'rap']"
8396,34chhNX59Wo9HMFCsI3K8Y,https://open.spotify.com/track/34chhNX59Wo9HMFCsI3K8Y,Kane Brown,0.434,0.889,9.0,-5.684,1.0,0.0509,0.395,0.0,0.273,0.845,113.326,"['black americana', 'contemporary country', 'country', 'country road']"
8397,7bL7jrv7ZOlSotkWa7UNuR,https://open.spotify.com/track/7bL7jrv7ZOlSotkWa7UNuR,Niko Moon,0.747,0.791,11.0,-6.273,1.0,0.0543,0.00965,1.34e-06,0.353,0.731,146.877,[]
8398,4FhleHsMSXlhoNhH7oo3Mh,https://open.spotify.com/track/4FhleHsMSXlhoNhH7oo3Mh,Niko Moon,0.807,0.571,9.0,-6.655,1.0,0.0679,0.062,0.0,0.147,0.609,75.972,[]
8399,2oMfpjxWmnLYcgbqkeAjfp,https://open.spotify.com/track/2oMfpjxWmnLYcgbqkeAjfp,Niko Moon,0.755,0.619,11.0,-6.829,0.0,0.0362,0.0246,0.0,0.0739,0.398,155.046,[]
8400,0S26xagbzPqqKw4MAPFY0k,https://open.spotify.com/track/0S26xagbzPqqKw4MAPFY0k,Niko Moon,0.906,0.569,7.0,-7.5,1.0,0.0714,0.048,6.23e-05,0.171,0.808,127.067,[]
8401,5YXjWFZc9IwWVRflCqLqUM,https://open.spotify.com/track/5YXjWFZc9IwWVRflCqLqUM,Niko Moon,0.821,0.518,6.0,-9.228,1.0,0.0368,0.118,8.34e-06,0.0761,0.756,112.062,[]
8402,2S8UMuLJ0z8agFgFGJ6Ztt,https://open.spotify.com/track/2S8UMuLJ0z8agFgFGJ6Ztt,Niko Moon,0.802,0.59,5.0,-7.189,1.0,0.0493,0.0874,0.0,0.275,0.687,138.084,[]
8403,1VADd41ctWBxndiU1jdyX7,https://open.spotify.com/track/1VADd41ctWBxndiU1jdyX7,Niko Moon,0.683,0.771,1.0,-6.833,0.0,0.0409,0.00644,0.0,0.3,0.538,80.0,[]
8404,2uadCJRtnEvvGdUz6Qykxh,https://open.spotify.com/track/2uadCJRtnEvvGdUz6Qykxh,Niko Moon,0.765,0.64,5.0,-6.38,1.0,0.0475,0.0148,6.51e-05,0.0772,0.61,151.076,[]
8405,5Niq20xLM1pt53ijI6qTmK,https://open.spotify.com/track/5Niq20xLM1pt53ijI6qTmK,Niko Moon,0.885,0.57,0.0,-5.327,1.0,0.0531,0.0422,1.6e-06,0.0882,0.531,103.024,[]
8406,3SBWq3hKaXnZ1t9fua7znY,https://open.spotify.com/track/3SBWq3hKaXnZ1t9fua7znY,Niko Moon,0.716,0.642,11.0,-7.073,0.0,0.0383,0.00398,9.55e-05,0.0786,0.886,159.975,[]
8407,4I5D0hgLrUqwNx80rqT0Bm,https://open.spotify.com/track/4I5D0hgLrUqwNx80rqT0Bm,Niko Moon,0.725,0.324,6.0,-11.158,1.0,0.0435,0.34,0.0,0.234,0.224,149.982,[]
8408,5cIqiJdeaCyuN4svgTPrZa,https://open.spotify.com/track/5cIqiJdeaCyuN4svgTPrZa,Niko Moon,0.822,0.722,1.0,-7.037,1.0,0.0487,0.0813,0.000184,0.148,0.902,145.99,[]
8409,7jZwYDy3LXNJBel7NPQ3zk,https://open.spotify.com/track/7jZwYDy3LXNJBel7NPQ3zk,Niko Moon,0.754,0.635,10.0,-7.162,1.0,0.0278,0.0654,3.06e-05,0.132,0.438,96.024,[]
8410,3SFhlsiZBtBfHQqdQEw66A,https://open.spotify.com/track/3SFhlsiZBtBfHQqdQEw66A,Niko Moon,0.74,0.571,2.0,-7.762,1.0,0.0413,0.0667,0.0,0.164,0.711,150.101,[]
8411,54DLizNPhWnsdhupIzB1Jl,https://open.spotify.com/track/54DLizNPhWnsdhupIzB1Jl,Madrigal,0.425,0.606,9.0,-13.725,0.0,0.0298,0.00271,0.943,0.233,0.324,79.199,"['turkish alt pop', 'turkish rock']"
8412,0OVHDxpCVbxobwNC4asBk1,https://open.spotify.com/track/0OVHDxpCVbxobwNC4asBk1,Madrigal,0.595,0.58,3.0,-11.773,0.0,0.027,0.211,0.848,0.362,0.761,100.017,"['turkish alt pop', 'turkish rock']"
8413,0r6tglSiN3TZTyRMvMCR5B,https://open.spotify.com/track/0r6tglSiN3TZTyRMvMCR5B,Madrigal,0.544,0.809,7.0,-10.232,0.0,0.032,0.485,0.791,0.0988,0.549,85.025,"['turkish alt pop', 'turkish rock']"
8414,4cQmpiV9R08UhQuFMAzph0,https://open.spotify.com/track/4cQmpiV9R08UhQuFMAzph0,Madrigal,0.697,0.561,3.0,-10.503,0.0,0.0288,0.195,0.171,0.0692,0.496,110.016,"['turkish alt pop', 'turkish rock']"
8415,2tKzcNRS0qOK0flcx35Y93,https://open.spotify.com/track/2tKzcNRS0qOK0flcx35Y93,Madrigal,0.32,0.561,8.0,-11.413,0.0,0.0325,0.241,0.0588,0.297,0.309,175.813,"['turkish alt pop', 'turkish rock']"
8416,3j9sUwWsxGi6KyvftrUejD,https://open.spotify.com/track/3j9sUwWsxGi6KyvftrUejD,Madrigal,0.579,0.406,2.0,-11.936,0.0,0.0275,0.777,0.0238,0.0599,0.235,131.886,"['turkish alt pop', 'turkish rock']"
8417,67n6WbsMUyuY6TMr1ErufP,https://open.spotify.com/track/67n6WbsMUyuY6TMr1ErufP,Madrigal,0.418,0.46,4.0,-12.445,0.0,0.0358,0.00739,0.892,0.315,0.317,79.193,"['turkish alt pop', 'turkish rock']"
8418,3jf5303mzzJ96O8xFTcEn4,https://open.spotify.com/track/3jf5303mzzJ96O8xFTcEn4,B Praak,0.428,0.467,2.0,-4.904,1.0,0.0327,0.68,0.0,0.135,0.193,90.831,"['desi pop', 'filmi', 'punjabi pop']"
8419,5b0NpyYAwW2dUGL08ir7Bg,https://open.spotify.com/track/5b0NpyYAwW2dUGL08ir7Bg,Rizky Febian,0.579,0.459,10.0,-8.741,1.0,0.0269,0.796,5.28e-06,0.123,0.375,123.956,['indonesian pop']
8420,0GGfGINoVYiSFXPOjg3RHj,https://open.spotify.com/track/0GGfGINoVYiSFXPOjg3RHj,Tems,0.821,0.412,7.0,-7.795,1.0,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']"
8421,6UsDf89sHDBewBBw7hc0Qc,https://open.spotify.com/track/6UsDf89sHDBewBBw7hc0Qc,DJ LA BEAT,0.95,0.914,2.0,-3.873,0.0,0.255,0.301,0.0119,0.109,0.124,130.086,"['funk mtg', 'phonk brasileiro']"
8422,5zfRl79umXWvKoA7p4KEPa,https://open.spotify.com/track/5zfRl79umXWvKoA7p4KEPa,Tanishk Bagchi,0.709,0.929,5.0,-1.583,0.0,0.061,0.0431,0.00648,0.125,0.477,103.01,"['filmi', 'modern bollywood']"
8423,0L3XCv9i9IHs8cJEVhsJ3J,https://open.spotify.com/track/0L3XCv9i9IHs8cJEVhsJ3J,Bee Gees,0.679,0.762,10.0,-4.253,0.0,0.0316,0.00469,0.23,0.0446,0.511,105.407,"['disco', 'mellow gold', 'soft rock']"
8424,33tYADyL2aZctrvR59K1bQ,https://open.spotify.com/track/33tYADyL2aZctrvR59K1bQ,Oden & Fatzo,0.702,0.912,9.0,-8.687,0.0,0.0652,0.0773,0.309,0.0926,0.957,128.018,[]
8425,5W8HXMOMLtXLz0RGKUtnlZ,https://open.spotify.com/track/5W8HXMOMLtXLz0RGKUtnlZ,Skylar Grey,0.664,0.692,1.0,-4.128,0.0,0.127,0.237,0.0,0.0798,0.233,154.924,"['piano rock', 'viral pop']"
8426,2MvIexkUblP1QdpBzKot3N,https://open.spotify.com/track/2MvIexkUblP1QdpBzKot3N,UZI,0.718,0.836,11.0,-4.654,1.0,0.317,0.537,0.0,0.0817,0.391,133.16,['turkish trap']
8427,1xYzN6PXSwoOChUJnq8eJU,https://open.spotify.com/track/1xYzN6PXSwoOChUJnq8eJU,Ninho,0.902,0.439,5.0,-6.601,0.0,0.352,0.0811,0.0,0.0896,0.102,120.012,"['french hip hop', 'pop urbaine']"
8428,6HTJgY7iWWlVLSDHsfHePf,https://open.spotify.com/track/6HTJgY7iWWlVLSDHsfHePf,Ninho,0.648,0.599,7.0,-8.611,0.0,0.0799,0.474,6.81e-06,0.121,0.213,120.985,"['french hip hop', 'pop urbaine']"
8429,5S12Ds2RswM2ITC0u1J01f,https://open.spotify.com/track/5S12Ds2RswM2ITC0u1J01f,Ninho,0.751,0.61,10.0,-8.368,0.0,0.485,0.337,0.0,0.11,0.525,167.983,"['french hip hop', 'pop urbaine']"
8430,6ItXr7qOXzK6KlhTbUu6hp,https://open.spotify.com/track/6ItXr7qOXzK6KlhTbUu6hp,Ninho,0.743,0.781,8.0,-6.861,0.0,0.441,0.125,3.38e-06,0.181,0.526,175.397,"['french hip hop', 'pop urbaine']"
8431,4rhBWOjhizvPajnOhp7q5H,https://open.spotify.com/track/4rhBWOjhizvPajnOhp7q5H,Ninho,0.391,0.674,3.0,-7.872,0.0,0.409,0.11,0.0,0.0996,0.141,181.623,"['french hip hop', 'pop urbaine']"
8432,2WYpG3Kv1xRTqMSNXVOpAN,https://open.spotify.com/track/2WYpG3Kv1xRTqMSNXVOpAN,Ninho,0.696,0.776,10.0,-6.066,0.0,0.367,0.445,0.0,0.191,0.374,89.993,"['french hip hop', 'pop urbaine']"
8433,1O1EqgvgRyj1ejZPUxI0UX,https://open.spotify.com/track/1O1EqgvgRyj1ejZPUxI0UX,Ninho,0.721,0.509,6.0,-9.356,0.0,0.153,0.423,7.74e-05,0.116,0.317,157.022,"['french hip hop', 'pop urbaine']"
8434,0iPf1xVxV7rlbG4wn3ANFa,https://open.spotify.com/track/0iPf1xVxV7rlbG4wn3ANFa,Ninho,0.506,0.553,10.0,-7.751,0.0,0.385,0.645,0.0,0.122,0.329,173.603,"['french hip hop', 'pop urbaine']"
8435,4HvjAQ0ODJVwutBx08bGhG,https://open.spotify.com/track/4HvjAQ0ODJVwutBx08bGhG,Ninho,0.632,0.72,8.0,-7.163,1.0,0.345,0.148,5.02e-05,0.303,0.165,183.003,"['french hip hop', 'pop urbaine']"
8436,3u2dEwgpdqfAPgSXBpfgpY,https://open.spotify.com/track/3u2dEwgpdqfAPgSXBpfgpY,Ninho,0.712,0.801,2.0,-6.384,1.0,0.331,0.227,0.0,0.227,0.281,121.024,"['french hip hop', 'pop urbaine']"
8437,3u2NGFCIe5Ynxv8djbpVP8,https://open.spotify.com/track/3u2NGFCIe5Ynxv8djbpVP8,Ninho,0.843,0.622,3.0,-6.565,0.0,0.136,0.324,2.87e-05,0.121,0.442,98.079,"['french hip hop', 'pop urbaine']"
8438,2KnZ3KmkarHJM6F1t6vdk2,https://open.spotify.com/track/2KnZ3KmkarHJM6F1t6vdk2,Ninho,0.829,0.574,1.0,-5.934,1.0,0.384,0.319,0.0,0.194,0.331,137.105,"['french hip hop', 'pop urbaine']"
8439,07pUayx7i1415PoJvPX0S4,https://open.spotify.com/track/07pUayx7i1415PoJvPX0S4,Ninho,0.754,0.555,2.0,-9.512,1.0,0.0779,0.46,0.0,0.0808,0.366,97.502,"['french hip hop', 'pop urbaine']"
8440,6xVRI3rGcsgi8ZCfdf90Oe,https://open.spotify.com/track/6xVRI3rGcsgi8ZCfdf90Oe,Ninho,0.739,0.59,10.0,-7.528,0.0,0.413,0.302,0.0,0.141,0.393,124.098,"['french hip hop', 'pop urbaine']"
8441,0rLLENEBErAJjcTFTnQxhq,https://open.spotify.com/track/0rLLENEBErAJjcTFTnQxhq,Ninho,0.452,0.454,7.0,-11.197,0.0,0.0838,0.69,0.0,0.156,0.402,96.186,"['french hip hop', 'pop urbaine']"
8442,6uYnM3pZBgvEh95lrsqSJS,https://open.spotify.com/track/6uYnM3pZBgvEh95lrsqSJS,Basstrologe,0.677,0.872,6.0,-7.673,1.0,0.232,0.253,0.0368,0.127,0.197,138.003,[]
8443,3NOnd3UsUp9uxhSIVukxo2,https://open.spotify.com/track/3NOnd3UsUp9uxhSIVukxo2,Macabre Plaza,0.554,0.916,11.0,-3.655,0.0,0.0301,0.0237,0.771,0.71,0.549,149.451,"['hypnagogic pop', 'utopian virtual']"
8444,52Td1R2HmvP5gevSgUaifx,https://open.spotify.com/track/52Td1R2HmvP5gevSgUaifx,Macabre Plaza,0.611,0.718,8.0,-6.064,0.0,0.0283,0.0562,0.927,0.194,0.57,105.788,"['hypnagogic pop', 'utopian virtual']"
8445,7klijissVLzfNEiu8mFKl5,https://open.spotify.com/track/7klijissVLzfNEiu8mFKl5,Macabre Plaza,0.571,0.846,3.0,-8.19,1.0,0.0436,0.0109,0.895,0.0929,0.554,172.165,"['hypnagogic pop', 'utopian virtual']"
8446,5TpxeB5UgBf7Us6cMMAMJX,https://open.spotify.com/track/5TpxeB5UgBf7Us6cMMAMJX,Macabre Plaza,0.453,0.993,9.0,-1.763,1.0,0.0692,0.0127,0.881,0.583,0.642,134.066,"['hypnagogic pop', 'utopian virtual']"
8447,0yL7K9MzC20uBesZTPY81r,https://open.spotify.com/track/0yL7K9MzC20uBesZTPY81r,DJ Matt D,0.688,0.458,1.0,-9.138,0.0,0.588,0.14,0.0,0.407,0.559,124.553,['funk consciente']
8448,3jM9VzF2d1AMUyTD8sTmPu,https://open.spotify.com/track/3jM9VzF2d1AMUyTD8sTmPu,KANKAN,0.713,0.259,10.0,-14.872,0.0,0.238,0.245,3.06e-06,0.101,0.467,139.987,"['pluggnb', 'rage rap']"
8449,11AkXmBdjwu4upt22GjJrG,https://open.spotify.com/track/11AkXmBdjwu4upt22GjJrG,Berkay Altunyay,0.581,0.495,4.0,-13.087,0.0,0.0658,0.185,2.96e-06,0.0479,0.184,85.043,['turkish singer-songwriter']
8450,3CC1DE5CQDuegMX4qOmMHi,https://open.spotify.com/track/3CC1DE5CQDuegMX4qOmMHi,Only The Family,0.87,0.652,9.0,-5.854,1.0,0.227,0.0288,0.0,0.131,0.36,140.038,['chicago rap']
8451,6NVmHsZQLEWfW8W9IKzdpV,https://open.spotify.com/track/6NVmHsZQLEWfW8W9IKzdpV,Only The Family,0.833,0.516,10.0,-8.434,0.0,0.791,0.0135,0.0,0.333,0.389,163.022,['chicago rap']
8452,37pJXTDeK0wd7d9wOdTyOH,https://open.spotify.com/track/37pJXTDeK0wd7d9wOdTyOH,Only The Family,0.802,0.733,0.0,-6.755,1.0,0.343,0.449,0.0,0.106,0.551,151.051,['chicago rap']
8453,53tv6ZbyeAwfAUwFaxYbfO,https://open.spotify.com/track/53tv6ZbyeAwfAUwFaxYbfO,Only The Family,0.841,0.672,1.0,-5.557,0.0,0.371,0.0122,0.0,0.321,0.599,157.026,['chicago rap']
8454,4ftPGuvuJaHKrpYcyCRAS1,https://open.spotify.com/track/4ftPGuvuJaHKrpYcyCRAS1,Only The Family,0.894,0.832,7.0,-5.411,1.0,0.3,0.0381,0.0,0.114,0.759,150.022,['chicago rap']
8455,755NhwctkNcMd4zaoICzny,https://open.spotify.com/track/755NhwctkNcMd4zaoICzny,Only The Family,0.77,0.824,8.0,-6.818,0.0,0.434,0.107,0.0,0.361,0.869,174.063,['chicago rap']
8456,3KxUVS2SDm08CDbUplwnIE,https://open.spotify.com/track/3KxUVS2SDm08CDbUplwnIE,Only The Family,0.824,0.583,1.0,-7.867,1.0,0.165,0.0406,0.0,0.114,0.33,139.936,['chicago rap']
8457,3dydDY3Yycp4NfcCOxi95X,https://open.spotify.com/track/3dydDY3Yycp4NfcCOxi95X,Only The Family,0.766,0.629,5.0,-5.55,1.0,0.252,0.0353,0.0,0.148,0.687,159.911,['chicago rap']
8458,2hcOsbF0otDf80GIgm9bWZ,https://open.spotify.com/track/2hcOsbF0otDf80GIgm9bWZ,Only The Family,0.882,0.541,9.0,-7.732,1.0,0.363,0.00787,0.0,0.101,0.456,149.971,['chicago rap']
8459,4TXLBODkXMrmdlVIRGP6w3,https://open.spotify.com/track/4TXLBODkXMrmdlVIRGP6w3,Only The Family,0.78,0.566,0.0,-5.311,0.0,0.206,0.0178,0.0,0.115,0.149,149.982,['chicago rap']
8460,0cfB2VFENBJT6PlFoVTEZc,https://open.spotify.com/track/0cfB2VFENBJT6PlFoVTEZc,Only The Family,0.866,0.753,1.0,-7.152,1.0,0.304,0.0887,0.0,0.0551,0.747,140.0,['chicago rap']
8461,7vdDTRCDv7jTIsXeyHKK9P,https://open.spotify.com/track/7vdDTRCDv7jTIsXeyHKK9P,Only The Family,0.895,0.585,1.0,-7.198,1.0,0.517,0.0163,0.0,0.103,0.225,82.498,['chicago rap']
8462,69kkA7HoL7InwVO724ULd7,https://open.spotify.com/track/69kkA7HoL7InwVO724ULd7,Only The Family,0.666,0.602,1.0,-5.193,1.0,0.274,0.0602,0.0,0.146,0.167,82.382,['chicago rap']
8463,0llEvCvOBz596iv7MaJkJ5,https://open.spotify.com/track/0llEvCvOBz596iv7MaJkJ5,Only The Family,0.888,0.521,8.0,-5.832,1.0,0.431,0.137,0.0,0.113,0.32,143.026,['chicago rap']
8464,3GK0ZxxwZdYqp2l8jJjJiZ,https://open.spotify.com/track/3GK0ZxxwZdYqp2l8jJjJiZ,Only The Family,0.771,0.691,6.0,-6.165,0.0,0.369,0.00555,0.0,0.124,0.632,176.154,['chicago rap']
8465,0fKBpzIc1DlELo5zP1NFqV,https://open.spotify.com/track/0fKBpzIc1DlELo5zP1NFqV,Only The Family,0.771,0.691,4.0,-6.013,0.0,0.0605,0.00284,0.0,0.173,0.417,139.937,['chicago rap']
8466,3BWDHQXu1S0IoHvmQ92Wrn,https://open.spotify.com/track/3BWDHQXu1S0IoHvmQ92Wrn,Only The Family,0.757,0.44,9.0,-8.241,0.0,0.188,0.174,0.0,0.123,0.193,79.991,['chicago rap']
